Accession,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP007034,66,448,0.243,0.14732142857142858,42.889509206797875,-0.9994052343505524,8.322876431725756e-07,15,448,0.0633,0.033482142857142856,24.350176590735437,-0.5485956108048307,0.006489359308732741,25,448,0.0595,0.05580357142857143,23.65581323903281,-0.07000393447761705,0.8415678967678708,24,448,0.0636,0.05357142857142857,24.403901327451724,-0.18410171143193785,0.438635908388932,22,448,0.0626,0.049107142857142856,24.22421102946389,-0.2495354747631498,0.2824686060761457,28,448,0.067,0.0625,25.002199903208517,-0.08063290461657695,0.7770227904680282,51.66991890423211,64.89434077805666
CP000388,170,939,0.2396,0.1810436634717785,42.68393608841621,-1.2881754833037047,1.7863835882101886e-05,41,939,0.0728,0.043663471778487756,25.98079290552927,-1.0530548509232518,0.00032647697705654995,63,939,0.0713,0.0670926517571885,25.732529996096382,-0.1535294042443288,0.6573592509464812,68,939,0.0725,0.0724174653887114,25.931399885081408,-0.002988654694441972,0.9999999999999998,74,939,0.0752,0.07880724174653887,26.37137842434483,0.1284422810782271,0.66476558078207,68,939,0.0739,0.0724174653887114,26.160808473745607,-0.05321318725287405,0.9502250616852206,44.61609348747495,43.713301961934846
CP003630,190,1261,0.2464,0.1506740681998414,43.09141909939843,-2.801263047790532,1.2271174191979735e-16,75,1261,0.0687,0.05947660586835844,25.29432940403837,-0.4598145226235209,0.2202680598589629,84,1261,0.0681,0.06661379857256146,25.19174269477997,-0.07439342417499106,0.9109323034050547,66,1261,0.0633,0.052339413164155434,24.350176590735437,-0.5676057398802854,0.11815386228394181,74,1261,0.0702,0.05868358445678033,25.548377639294436,-0.5684196548615388,0.12237826280235982,61,1261,0.0704,0.04837430610626487,25.581993667421624,-1.085701152188556,0.0016645839031023389,46.2148157756402,44.79423404576558
CP009621,161,821,0.3002,0.1961023142509135,45.83448047049295,-1.864626785832549,1.638734466253018e-11,54,821,0.0867,0.06577344701583435,28.139493598854973,-0.6105546974270747,0.03466874391410243,50,821,0.0809,0.06090133982947625,27.268148085266077,-0.6021274326609548,0.03454318754139066,51,821,0.0838,0.06211936662606577,27.70876395655353,-0.642388813442185,0.023261740882678322,45,821,0.0823,0.05481120584652863,27.482123280416307,-0.8211992854308353,0.0033970186577280525,57,821,0.081,0.06942752740560293,27.283511504203414,-0.3482323013493421,0.24926923345435986,47.34426512808975,51.92752259368553
CP007445,202,910,0.2644,0.22197802197802197,44.10131970814479,-0.875347954561788,0.003361486442409324,84,910,0.0986,0.09230769230769231,29.812420230501246,-0.19206759987039557,0.5780320755083321,80,910,0.0975,0.08791208791208792,29.663740492392392,-0.2941301351472393,0.3709732483780309,102,910,0.0953,0.11208791208791209,29.362886438495792,0.5202826374716114,0.09006914549859543,91,910,0.096,0.1,29.45912422323515,0.12356103910003684,0.65290216181046,86,910,0.0938,0.0945054945054945,29.15502701079181,0.022020216265358702,0.9095380162231286,33.61728247200431,23.01745556987857
CP001997,67,236,0.2729,0.2838983050847458,44.54498737231833,0.058269182530131164,0.7149483366625691,15,236,0.0769,0.0635593220338983,26.643271195557052,-0.11816867294151989,0.5405076277746587,12,236,0.0786,0.05084745762711865,26.9113433332489,-0.2433769254434797,0.14468090273495982,19,236,0.0765,0.08050847457627118,26.579644467148164,0.03559114574196942,0.8060116183390194,8,236,0.0744,0.03389830508474576,26.242073088839607,-0.3642395159727322,0.012903894515532414,11,236,0.0724,0.046610169491525424,25.9149069070294,-0.23486096329943093,0.1648588727492762,45.30685774758254,42.19687256774173
BA000028,239,823,0.2925,0.29040097205346294,45.49107055236225,-0.037974485520439936,0.9085567226595916,70,823,0.095,0.0850546780072904,29.3214938227915,-0.27914676003436867,0.37223614806360966,67,823,0.0935,0.08140947752126367,29.113184298527017,-0.34178672789508124,0.25514701988634936,60,823,0.0911,0.07290400972053462,28.775126411538142,-0.5204251681061344,0.0692641960158088,52,823,0.0909,0.06318347509113001,28.746685026277376,-0.7935071462726472,0.0043412118494042876,50,823,0.0959,0.060753341433778855,29.44540541408795,-0.98235020347727,0.00036725131459497515,35.681311368484145,25.853265043173003
CP002026,25,342,0.1423,0.07309941520467836,34.935756754362714,-0.6774320123191423,9.979050803417494e-05,7,342,0.0265,0.02046783625730994,16.061677994530957,-0.12844237075992043,0.6133554678967383,3,342,0.0246,0.008771929824561403,15.490267912466848,-0.3494581262628362,0.05435615459607865,3,342,0.0269,0.008771929824561403,16.17911925909442,-0.3831976203843753,0.041800560394910195,9,342,0.0267,0.02631578947368421,16.120517981752325,-0.00815110284599662,1.0,2,342,0.0235,0.005847953216374269,15.14851477868375,-0.3985209169479091,0.0293099855353618,67.88473004222645,88.27897265025898
CP003058,71,332,0.2471,0.21385542168674698,43.13253876135742,-0.25589033979813547,0.1812735803478699,11,332,0.0635,0.03313253012048193,24.38601033379589,-0.41343376230869705,0.023437813698556083,9,332,0.0601,0.02710843373493976,23.767202191255073,-0.4608535708940167,0.007660286239383425,22,332,0.0638,0.06626506024096386,24.439631748453166,0.03348659294147501,0.8220732560426516,16,332,0.0643,0.04819277108433735,24.528658748492546,-0.21801436657553266,0.26338872922967704,21,332,0.0671,0.06325301204819277,25.019510386896062,-0.051048161224966755,0.9124757772395119,50.020600820415105,54.62587252011619
FP929047,22,154,0.1888,0.14285714285714285,39.1349664622317,-0.18078972948215297,0.1798194548482579,2,154,0.033,0.012987012987012988,17.863650242881494,-0.17252912803911113,0.2523886894827683,4,154,0.0338,0.025974025974025976,18.07140282324535,-0.06669100411229525,0.8223708896268518,2,154,0.0355,0.012987012987012988,18.50398605706349,-0.18736503525825715,0.18556041486719943,3,154,0.031,0.01948051948051948,17.33176274935703,-0.10235542833436326,0.637727001419877,4,154,0.0337,0.025974025974025976,18.045583947326282,-0.06593302846130875,0.8222632823333891,60.42643309824608,87.4344736461488
CP010848,30,233,0.1655,0.12875536480686695,37.16312015964214,-0.2303762429855794,0.15768473549753254,5,233,0.0339,0.02145922746781116,18.097179338228376,-0.16017413243382095,0.3666084832089729,7,233,0.0318,0.030042918454935622,17.546726190375228,-0.023331987719997917,0.999999999999994,9,233,0.0357,0.03862660944206009,18.55411275162464,0.03675195947811032,0.7239085429102856,5,233,0.0361,0.02145922746781116,18.65389771602707,-0.182873308942242,0.291425641481114,11,233,0.0354,0.04721030042918455,18.478863601423114,0.14891608376762275,0.2886003696386473,61.482170590579855,69.55944402868448
CP003313,70,524,0.2431,0.13358778625954199,42.895499763961254,-1.337772034730124,7.392185846225768e-10,25,524,0.0739,0.04770992366412214,26.160808473745607,-0.5245862341667571,0.019216181487547838,33,524,0.07,0.06297709923664122,25.51470164434615,-0.14423057150721041,0.6071040913564394,26,524,0.0733,0.04961832061068702,26.062829854027747,-0.4761263481172705,0.03589875157575244,32,524,0.0756,0.061068702290076333,26.435703130425715,-0.28803470679152626,0.24648987496903152,44,524,0.0683,0.08396946564885496,25.22600047569967,0.3254895681108665,0.16493086545738,40.22145367323032,33.91593885172638
CP003788,27,533,0.1369,0.05065666041275797,34.37417489918849,-1.3372742803227315,1.2059315282776595e-10,2,533,0.0169,0.00375234521575985,12.889681920047522,-0.5436674111485106,0.010879977494062273,6,533,0.022,0.01125703564727955,14.668333238647122,-0.390364733800397,0.10253568248494277,4,533,0.0204,0.0075046904315197,14.136421046361065,-0.4862050993995591,0.030637780431814476,5,533,0.0232,0.009380863039399626,15.053823434596275,-0.4892843357703122,0.0297981268848638,11,533,0.0209,0.020637898686679174,14.30496067803054,-0.009765842992812261,0.9999999999999929,69.64986386435099,87.39891311646862
CP001713,30,169,0.2331,0.17751479289940827,42.28053807604629,-0.2221802377042605,0.10096972257645417,7,169,0.0782,0.04142011834319527,26.848605177923115,-0.2315129578914247,0.08405151593564444,8,169,0.0839,0.047337278106508875,27.72377860249212,-0.2228808738014,0.0950669884648645,10,169,0.0832,0.05917159763313609,27.61842863017373,-0.14703226075517875,0.3281018792753143,11,169,0.0801,0.0650887573964497,27.14479508119374,-0.09345806414864401,0.5709073288386656,7,169,0.0799,0.04142011834319527,27.11383226325633,-0.2398443693558126,0.06492658741811222,40.54987026800535,34.86316746624007
CP003947,217,981,0.2575,0.22120285423037717,43.725707541445225,-0.8143378804390895,0.009488994124423947,71,981,0.0892,0.07237512742099898,28.503220870631445,-0.5790643827556445,0.06453911973636992,75,981,0.0869,0.0764525993883792,28.168846266753633,-0.36383811757659035,0.25732581861079723,76,981,0.0876,0.07747196738022426,28.27122919152968,-0.35143855729402773,0.2832237949602352,66,981,0.0933,0.0672782874617737,29.085238524034835,-0.8776720183644117,0.004248376297075631,87,981,0.0918,0.08868501529051988,28.874341550934112,-0.10583098473811421,0.7822368947377192,34.95832258776466,25.964975607312162
CP003349,287,1242,0.266,0.23107890499194847,44.186423254207845,-0.9815684729781726,0.005192568733118819,118,1242,0.0832,0.09500805152979067,27.61842863017373,0.5310077628376552,0.13603913214567942,97,1242,0.0844,0.07809983896940419,27.798676227475294,-0.2814810293831991,0.4746347805398903,93,1242,0.0864,0.0748792270531401,28.09538040319084,-0.5092936915128912,0.1572577956532383,93,1242,0.0881,0.0748792270531401,28.344027589599897,-0.579317810360337,0.10891812316165696,96,1242,0.0887,0.07729468599033816,28.431023548229845,-0.4982374263089787,0.16247749000911632,37.308540121247916,31.80086765244495
CP001712,52,466,0.2007,0.11158798283261803,40.05240442220666,-1.0367966817237118,4.1174053203064796e-07,15,466,0.0493,0.032188841201716736,21.649367196294676,-0.368315615311136,0.10690921126952622,15,466,0.0476,0.032188841201716736,21.291838812089484,-0.33729355474560035,0.1275672988925126,14,466,0.0494,0.030042918454935622,21.670173049608994,-0.4162587894129788,0.05378799838101015,15,466,0.0463,0.032188841201716736,21.013402865790205,-0.3129336091826134,0.18409641979334856,22,466,0.0499,0.04721030042918455,21.773835215689495,-0.057564502880817305,0.9151158751548375,55.29329254078098,68.05023421839718
CP000859,74,489,0.1848,0.15132924335378323,38.81352341645886,-0.42168807568393785,0.0620142520605817,24,489,0.0473,0.049079754601226995,21.227979178433355,0.04099777904833188,0.8309360670462032,16,489,0.0468,0.032719836400818,21.121022702511354,-0.3259880024266689,0.16291983146812883,11,489,0.0471,0.022494887525562373,21.185275546945338,-0.5679369132272086,0.007287563958258992,12,489,0.0433,0.024539877300613498,20.353159459897128,-0.4507260908595253,0.04431356843497622,12,489,0.048,0.024539877300613498,21.37662274541982,-0.5366610122011909,0.010986894598776593,56.168615578397166,68.50587537173752
CP002048,53,258,0.2426,0.2054263565891473,42.865515277434845,-0.22374162395870617,0.19079647621581958,15,258,0.0604,0.05813953488372093,23.822644689454613,-0.024480909135086937,1.0,16,258,0.0638,0.06201550387596899,24.439631748453166,-0.018838254386919703,1.0,15,258,0.0633,0.05813953488372093,24.350176590735437,-0.05467722154042033,0.8979266382055577,14,258,0.0613,0.05426356589147287,23.98797823910969,-0.07567957507315876,0.7945016263088589,12,258,0.0587,0.046511627906976744,23.506235342989314,-0.1337772703334169,0.5067157250206635,50.989395811950565,57.152346970982165
HG938353,54,635,0.1669,0.08503937007874016,37.28865645206327,-1.3940298456938298,2.741271731089366e-09,13,635,0.0399,0.02047244094488189,19.572427033967966,-0.6302999611948988,0.010728895359138636,28,635,0.0373,0.04409448818897638,18.94959366318972,0.22768298237344653,0.34562549025336087,23,635,0.0384,0.03622047244094488,19.21599333888311,-0.0720233388715589,0.917531505491513,24,635,0.0406,0.03779527559055118,19.73616984118246,-0.09024040704613703,0.8403096248893975,16,635,0.0365,0.025196850393700787,18.75306641592249,-0.3827374062892384,0.13850930768753994,61.48098887211212,77.01995813690445
CP001896,21,325,0.1514,0.06461538461538462,35.84383350033866,-0.7868856995927491,1.9663147917638883e-06,6,325,0.0323,0.018461538461538463,17.67956730239742,-0.25438971005756017,0.20636625590465268,2,325,0.0288,0.006153846153846154,16.72440133457697,-0.4400755430798901,0.0074544614702660925,9,325,0.0305,0.027692307692307693,17.19585705918725,-0.05306510730225437,1.0,7,325,0.0321,0.021538461538461538,17.626568015356817,-0.19473444841953907,0.3449803819164946,11,325,0.0317,0.033846153846153845,17.52001997715756,0.0398115984404923,0.7512355384128959,64.37262380054115,79.69600379969924
CP003264,29,249,0.2289,0.11646586345381527,42.01247314786408,-0.6663759093987859,7.458757762606977e-06,27,249,0.0829,0.10843373493975904,27.57310102255457,0.23058342240139368,0.16602476780806597,19,249,0.0838,0.07630522088353414,27.70876395655353,-0.06735053223327256,0.8186203859333372,24,249,0.0882,0.0963855421686747,28.358554264983255,0.07187249325036081,0.6541099469581584,15,249,0.0887,0.060240963855421686,28.431023548229845,-0.24924533539845786,0.11928528975461547,17,249,0.0867,0.06827309236947791,28.139493598854973,-0.1630555284828119,0.3666980363761053,37.3414012746208,27.188392323273806
HE983995,41,207,0.2472,0.19806763285024154,43.138400526676925,-0.23576210234569528,0.10723551027182383,10,207,0.0817,0.04830917874396135,27.3907119294114,-0.2523446640530066,0.09711765152497698,9,207,0.0844,0.043478260869565216,27.798676227475294,-0.30471954602024326,0.0327075473314571,8,207,0.091,0.03864734299516908,28.76091097305508,-0.37679613174119353,0.005306846414680511,12,207,0.0904,0.057971014492753624,28.67539712017952,-0.2340961477138899,0.11459375030814237,14,207,0.0828,0.06763285024154589,27.557967994756073,-0.11392712266003878,0.5274927439807191,36.62270467687937,29.694378249161563
CP001814,44,837,0.1453,0.052568697729988054,35.240305049758014,-2.2024809345551617,1.3738024309881257e-17,9,837,0.02,0.010752688172043012,14.0,-0.552857142857143,0.06228050618974652,5,837,0.02,0.005973715651135006,14.0,-0.8385714285714287,0.0017607443612777235,14,837,0.0187,0.016726403823178016,13.546331606748744,-0.12194445315195365,0.7982857943021462,11,837,0.02,0.013142174432497013,14.0,-0.41000000000000014,0.17443379192467875,11,837,0.023,0.013142174432497013,14.990330216509575,-0.5504214971137045,0.06352270633234483,70.86660360569266,91.04996317509303
CP007035,206,854,0.2426,0.24121779859484777,42.865515277434845,-0.027537287079374112,0.9681603526607868,54,854,0.0658,0.06323185011709602,24.793216814282086,-0.08845967896899158,0.8358938977444805,54,854,0.0741,0.06323185011709602,26.193356027817437,-0.35434176476443563,0.239881006770158,49,854,0.0719,0.05737704918032787,25.83222599777263,-0.48012122536669566,0.11140551341989484,45,854,0.0754,0.05269320843091335,26.40356794071589,-0.7344310452110141,0.011289848129078926,39,854,0.0677,0.04566744730679157,25.12303922697252,-0.7489460104730894,0.009449748555559405,45.23746722349209,48.22710674914191
CR767821,67,318,0.2492,0.21069182389937108,43.254983527912714,-0.2831026393085512,0.11973947000896487,30,318,0.097,0.09433962264150944,29.595776725742475,-0.028585159559747164,1.0,29,318,0.1023,0.09119496855345911,30.304242277278604,-0.11653153930358315,0.5788425324963283,22,318,0.1005,0.06918238993710692,30.0665511823355,-0.3312318709121201,0.062265307126416924,29,318,0.1053,0.09119496855345911,30.69395868896679,-0.1461329913632911,0.46498388240461397,25,318,0.1053,0.07861635220125786,30.69395868896679,-0.2764517958073016,0.14289593246126547,27.478789597422765,18.674138485802537
CP001397,175,778,0.2471,0.2249357326478149,43.13253876135742,-0.399786344490549,0.15768526378570358,54,778,0.0953,0.06940874035989718,29.362886438495792,-0.6860156627378187,0.012229395750178685,62,778,0.0886,0.07969151670951156,28.416551514918204,-0.24390010858148828,0.41228798306629544,56,778,0.0871,0.07197943444730077,28.19815419491141,-0.41718333472064206,0.14356392203932933,71,778,0.0902,0.09125964010282776,28.646807850090383,0.028778075529884775,0.900382833169044,62,778,0.0916,0.07969151670951156,28.846046522877273,-0.32118092829990585,0.26364030745302713,35.31529911368425,27.75319641027493
CP002690,31,212,0.2575,0.14622641509433962,43.725707541445225,-0.5394995604734428,0.00010998692891918438,25,212,0.1036,0.1179245283018868,30.474093915980504,0.09965185538814372,0.4979950252232681,22,212,0.0992,0.10377358490566038,29.893035978301032,0.03243564824609384,0.8179255739736788,14,212,0.1025,0.0660377358490566,30.330471476717932,-0.25485921001701706,0.08858156034523207,15,212,0.0985,0.07075471698113207,29.79895132383017,-0.19738949656581292,0.20430175666811193,13,212,0.098,0.06132075471698113,29.731464814233423,-0.26154109959215244,0.0819934491536477,33.86623061671051,27.104277667312875
AP014633,197,799,0.2412,0.246558197747184,42.78113602979706,0.10007214387710875,0.7099934359398486,68,799,0.071,0.0851063829787234,25.682484303509266,0.43885941355213576,0.1290979753234104,67,799,0.0728,0.08385481852315395,25.98079290552927,0.3399742275810293,0.22058792303776353,53,799,0.0746,0.06633291614518148,26.27448191687136,-0.2513998190677376,0.4188354708758588,70,799,0.0755,0.08760951188986232,26.41964231400569,0.36622373176001644,0.20275271450517018,62,799,0.0731,0.07759699624530664,26.03005762575258,0.1380365749342484,0.6339315951662632,41.21047691218616,34.72579659348268
CP001616,121,781,0.227,0.15492957746478872,41.88925876641887,-1.3437096204987826,6.664649889473766e-07,27,781,0.0649,0.034571062740076826,24.634932514622403,-0.9615167399358743,0.0002636867917147564,38,781,0.0657,0.04865556978233035,24.775695752087366,-0.537288645017304,0.05986584479604813,46,781,0.0652,0.058898847631242,24.68784316217194,-0.19933697600366038,0.5145862398475132,46,781,0.0641,0.058898847631242,24.493099028093607,-0.16584671442926713,0.609079382741816,44,781,0.0624,0.056338028169014086,24.188063171738246,-0.19573291033619244,0.5535657021822573,49.02701933458781,49.43651106937553
HE999757,206,729,0.3131,0.2825788751714678,46.37546657447233,-0.479777383247883,0.07887058479489537,65,729,0.0984,0.08916323731138547,29.78547296921773,-0.22606993707835163,0.4552657701110998,74,729,0.0952,0.10150891632373114,29.34909879365975,0.15670668569194895,0.5697995909793765,66,729,0.0925,0.09053497942386832,28.97304782034503,-0.049442502869653064,0.8983862373532658,54,729,0.0955,0.07407407407407407,29.390432116591956,-0.5314484638414769,0.050517046554172204,55,729,0.0937,0.07544581618655692,29.14108954723553,-0.45665073635733,0.0981237450891983,34.526311521755325,24.558119673318657
CP001607,87,532,0.2468,0.16353383458646617,43.11493476743296,-1.0274305235284817,4.350660775103683e-06,36,532,0.0768,0.06766917293233082,26.62738440027484,-0.18242873302831275,0.4644305516003355,37,532,0.081,0.06954887218045112,27.283511504203414,-0.22328504155564577,0.3816422907395026,38,532,0.0737,0.07142857142857142,26.12820506655595,-0.046248871551714324,0.9338215356906948,33,532,0.0733,0.06203007518796992,26.062829854027747,-0.2300440908980359,0.35997632571433313,37,532,0.0762,0.06954887218045112,26.531784711926186,-0.13336456775972075,0.6240136275199542,42.230964944326395,40.50556652796647
CP003096,48,197,0.2778,0.2436548223350254,44.79142328616049,-0.15017607181235434,0.30198917849159235,11,197,0.0773,0.05583756345177665,26.706686428682982,-0.15831615843809885,0.34821447896598895,13,197,0.0746,0.06598984771573604,26.27448191687136,-0.06455693419061619,0.7857946203586648,14,197,0.0801,0.07106598984771574,27.14479508119374,-0.06556321367233303,0.7923383156335824,18,197,0.0785,0.09137055837563451,26.895678091470383,0.0942716518013391,0.5061600113526687,18,197,0.0721,0.09137055837563451,25.865341675686405,0.1467716934730674,0.27145949576322553,47.05763974928015,50.88311071785386
CP001080,57,215,0.289,0.2651162790697674,45.32979152830951,-0.11328090924029667,0.49833106675309957,18,215,0.097,0.08372093023255814,29.595776725742475,-0.09646646636297654,0.6440113757212108,10,215,0.0982,0.046511627906976744,29.75848786480926,-0.37343967376587095,0.008040464196761209,17,215,0.1005,0.07906976744186046,30.0665511823355,-0.15324338239056062,0.36319844138952506,18,215,0.0977,0.08372093023255814,29.690858862619653,-0.10122644191286354,0.5660314239996663,22,215,0.1015,0.10232558139534884,30.198965214059903,0.0058776848392592855,0.9102984236691756,32.027444977867134,22.790509467385593
CP000116,14,173,0.1582,0.08092485549132948,36.49284313396258,-0.36633484409326067,0.003450235022439875,1,173,0.0278,0.005780346820809248,16.439939172636862,-0.23171618580806444,0.09905780796396682,3,173,0.0291,0.017341040462427744,16.808685254950788,-0.12102671738712119,0.49681349634825345,3,173,0.0267,0.017341040462427744,16.120517981752325,-0.10043721931471099,0.6356823742067846,4,173,0.027,0.023121387283236993,16.208331191088117,-0.04139846305515638,0.9999999999999956,4,173,0.0292,0.023121387283236993,16.83667425592121,-0.06245889087211909,0.8219916951508355,66.06722296893027,83.50812300707801
