Accession,+4T_f,TAAT_f,TGAT_f,TAGT_f,codonT_f,GC,GC3
AP012050,0.42207792207792205,0.391304347826087,0.5294117647058824,0.3684210526315789,0.3090909090909091,35.71827205908107,26.499942957190925
AP012051,0.24050632911392406,0.2631578947368421,0.2857142857142857,0.6666666666666666,0.3265822784810127,35.37487573029511,28.8596832483386
AP012052,0.13040791100123608,0.0,0.08571428571428572,0.0,0.13090234857849198,70.27840545811512,89.51635710263977
AP012057,0.16454456415279137,0.0,0.2236842105263158,0.25,0.1523996082272282,67.29244721885163,85.35204110605888
AP012157,0.39776951672862454,0.2857142857142857,0.35294117647058826,0.3333333333333333,0.32639405204460964,38.60316874875766,32.68874104181474
AP012200,0.40559440559440557,0.38461538461538464,0.15,0.2,0.36643356643356645,31.427530414899095,20.912233770188518
AP012204,0.19247467438494936,0.2727272727272727,0.22535211267605634,0.23809523809523808,0.17433671008200674,67.2675393441247,83.09199829566528
AP012224,0.1894150417827298,0.07692307692307693,0.2222222222222222,0.06451612903225806,0.16518105849582174,64.35657091688313,83.4582862067788
AP012273,0.3577981651376147,0.14814814814814814,0.23809523809523808,0.13043478260869565,0.2272608125819135,56.27233867427217,64.736231939811
AP012292,0.3958762886597938,0.2962962962962963,0.25862068965517243,0.21052631578947367,0.28329896907216495,50.678134821285894,58.98123748705875
AP012304,0.2395754359363154,0.15,0.22413793103448276,0.24242424242424243,0.17179681576952235,65.1013369765916,81.96821673440803
AP012320,0.13750850918992513,0.3,0.1111111111111111,0.125,0.12280462899931927,71.24314405801177,90.89008540983318
AP012331,0.26157804459691253,0.2857142857142857,0.265625,0.23809523809523808,0.16981132075471697,64.63092877381744,85.40830215340151
AP012333,0.3057199211045365,0.2692307692307692,0.3,0.15789473684210525,0.23116370808678502,58.31297660267276,73.04844261105163
AP012334,0.32558139534883723,0.3448275862068966,0.4166666666666667,0.1875,0.2651162790697674,48.63343237690101,48.528931928920855
AP012337,0.2091286307053942,0.17142857142857143,0.26666666666666666,0.1276595744680851,0.2242323651452282,58.76714546695322,69.23173987284495
AP012338,0.13474387527839643,0.0,0.06666666666666667,0.0,0.11492204899777284,73.28780179978833,93.48250813834655
AP012342,0.33499170812603646,0.18181818181818182,0.3582089552238806,0.1111111111111111,0.2766169154228856,50.047547643363764,52.8600203553081
AP012492,0.31756756756756754,0.15384615384615385,0.2857142857142857,0.058823529411764705,0.35,38.343488993942316,35.024781844645304
AP012495,0.363080684596577,0.32978723404255317,0.2079207920792079,0.19047619047619047,0.2687041564792176,45.7271863180528,46.68717826815462
AP012547,0.2829324169530355,0.09523809523809523,0.20253164556962025,0.15789473684210525,0.1990836197021764,63.267412603007166,79.15080752127986
AP012551,0.3691275167785235,0.21428571428571427,0.2127659574468085,0.2,0.23064876957494407,56.956884178640536,67.46781189223354
AP012554,0.532608695652174,0.4117647058823529,0.6666666666666666,0.3,0.3978260869565217,30.56788703419589,20.772262124659903
AP012978,0.24882629107981222,0.14285714285714285,0.22857142857142856,0.09090909090909091,0.17816901408450705,65.05711268828249,82.31346219624776
AP013066,0.3448905109489051,0.2631578947368421,0.265625,0.23076923076923078,0.2569343065693431,56.1040492634944,65.49436516151633
AP013105,0.23696682464454977,0.3333333333333333,0.3076923076923077,0.2222222222222222,0.23033175355450236,63.459266396182954,82.24245014305617
AP014521,0.23696682464454977,0.3333333333333333,0.3076923076923077,0.2222222222222222,0.23033175355450236,25.06962490771965,12.049407316897229
AP014565,0.43383356070941337,0.26666666666666666,0.3050847457627119,0.32558139534883723,0.26139154160982264,52.155026256764614,56.21466011794846
AP014569,0.24496124031007752,0.15384615384615385,0.28205128205128205,0.0,0.18232558139534882,66.09057305548266,83.276143228355
AP014583,0.381294964028777,0.2926829268292683,0.4444444444444444,0.45454545454545453,0.35683453237410073,32.17769270144215,21.630140096119334
AP014624,0.5202952029520295,0.2876712328767123,0.35135135135135137,0.52,0.3675276752767528,35.59174183823627,31.217248851243838
AP014633,0.3073770491803279,0.2358490566037736,0.359375,0.18181818181818182,0.3086065573770492,41.21047691218616,34.72579659348268
AP014648,0.20426287744227353,0.14285714285714285,0.0967741935483871,0.15384615384615385,0.18365896980461813,62.84232476604134,77.77875657547061
AP014685,0.2686658506731946,0.22448979591836735,0.28846153846153844,0.16176470588235295,0.19326805385556917,63.70241665075839,80.26396127928666
AP014800,0.19177253478523895,0.25,0.19047619047619047,0.16666666666666666,0.1471264367816092,66.82816125602547,82.54107282063603
AP014821,0.4148936170212766,0.2967032967032967,0.34615384615384615,0.391304347826087,0.3312056737588652,33.344810744398856,23.31407430770491
BA000012,0.2421102213848328,0.15625,0.2966101694915254,0.1643835616438356,0.20273198304286388,62.74706437726396,78.20212561954558
BA000022,0.3735224586288416,0.45098039215686275,0.21311475409836064,0.23333333333333334,0.29976359338061465,47.72025510218359,49.882298574919574
BA000028,0.4,0.3617021276595745,0.3793103448275862,0.25925925925925924,0.3302325581395349,35.681311368484145,25.853265043173003
BA000039,0.3183673469387755,0.2,0.13636363636363635,0.14285714285714285,0.26285714285714284,53.91792993985405,57.37820504815544
BX908798,0.36492890995260663,0.2037037037037037,0.47058823529411764,0.1875,0.34502369668246446,34.717256203755284,27.543035134856844
CP000031,0.23300229182582124,0.2222222222222222,0.2,0.15,0.16378915202444613,64.22290936690355,80.12634528985195
CP000038,0.48857644991212656,0.2413793103448276,0.38461538461538464,0.26666666666666666,0.2685413005272408,51.009758013290465,54.86777809491924
CP000061,0.5925925925925926,0.15,0.4,1.0,0.3888888888888889,26.88626305428061,19.371994276312602
CP000083,0.4513888888888889,0.34065934065934067,0.3611111111111111,0.26666666666666666,0.32083333333333336,38.00542695387089,30.46081482872266
CP000088,0.1379585326953748,0.0,0.13333333333333333,0.0,0.15039872408293462,67.50285331947377,83.77434685436344
CP000089,0.35924617196702,0.3103448275862069,0.22,0.25,0.22850412249705537,59.24722023752395,69.83350770181697
CP000103,0.2694235588972431,0.25,0.2804878048780488,0.14285714285714285,0.24812030075187969,53.94264822125698,60.38097430302666
CP000109,0.477124183006536,0.17391304347826086,0.23076923076923078,0.125,0.3032679738562091,43.12997222924752,41.76347489024347
CP000116,0.15994236311239193,0.1,0.20689655172413793,0.14285714285714285,0.15417867435158503,66.06722296893027,83.50812300707801
CP000140,0.45647058823529413,0.3023255813953488,0.46,0.1891891891891892,0.3388235294117647,45.05957647485263,51.05677539925933
CP000141,0.18584070796460178,0.24242424242424243,0.5,0.4,0.30973451327433627,42.04970185549152,39.535416446941035
CP000153,0.4430379746835443,0.3888888888888889,0.4,0.1111111111111111,0.3620253164556962,34.46195676613094,25.425114861501307
CP000155,0.35247666905958364,0.2636363636363636,0.23076923076923078,0.17105263157894737,0.2404881550610194,53.86974591515463,61.05746474959016
CP000157,0.30867709815078237,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.19431009957325746,63.068512035455406,77.17354765752737
CP000158,0.26884920634920634,0.07407407407407407,0.13846153846153847,0.11764705882352941,0.19662698412698412,61.93028325615428,74.14299571325925
CP000232,0.23734177215189872,0.3333333333333333,0.2692307692307692,0.043478260869565216,0.2563291139240506,55.79153707569736,64.43002637918988
CP000238,0.48,0.5,0.5,0.5,0.376,33.234770341914974,19.720723690425825
CP000245,0.1525940996948118,0.42857142857142855,0.14285714285714285,0.0,0.14628687690742626,69.99670531593956,91.31977921211823
CP000252,0.2763496143958869,0.25925925925925924,0.2988505747126437,0.4782608695652174,0.2498714652956298,51.460038373226816,57.04670184084418
CP000264,0.2387033398821218,0.2727272727272727,0.27419354838709675,0.043478260869565216,0.18133595284872298,62.332175460869756,75.41608957612769
CP000267,0.2362270450751252,0.21212121212121213,0.25961538461538464,0.21428571428571427,0.22404006677796326,59.87933375732678,72.1806538037545
CP000282,0.38636363636363635,0.3611111111111111,0.38461538461538464,0.5294117647058824,0.28863636363636364,45.82607600427956,44.5828860197993
CP000284,0.3484573502722323,0.25,0.3333333333333333,0.16,0.2337568058076225,55.71908220615934,64.99896280610056
CP000285,0.22205438066465258,0.058823529411764705,0.13043478260869565,0.07692307692307693,0.16027190332326283,63.91185638668967,79.91249954817198
CP000316,0.19241652518392757,0.2692307692307692,0.1732283464566929,0.10344827586206896,0.19264289756649688,62.47230909815348,77.09299266599201
CP000319,0.26129518072289154,0.15,0.3150684931506849,0.0,0.201355421686747,61.713781836805225,75.70930010645063
CP000352,0.284862043251305,0.047619047619047616,0.1506849315068493,0.16666666666666666,0.18105891126025353,63.820295314082756,79.09870616890429
CP000360,0.2504288164665523,0.35294117647058826,0.18181818181818182,0.07692307692307693,0.22847341337907376,58.38384331781577,71.79140257261432
CP000377,0.3157894736842105,0.14285714285714285,0.25555555555555554,0.2608695652173913,0.1906015037593985,60.412916463861535,71.26991283602997
CP000383,0.5357142857142857,0.3050847457627119,0.2857142857142857,0.4,0.33311688311688314,38.84645420098899,35.52122903381832
CP000386,0.11904761904761904,0.2,0.1111111111111111,0.15384615384615385,0.14444444444444443,70.47658403570273,91.23163201373471
CP000387,0.45544554455445546,0.1282051282051282,0.45,0.14814814814814814,0.3207920792079208,43.4002181344688,42.92532747553288
CP000388,0.36338028169014086,0.15873015873015872,0.3333333333333333,0.28125,0.28788732394366195,44.61609348747495,43.713301961934846
CP000390,0.2459016393442623,0.12,0.23076923076923078,0.0967741935483871,0.1925318761384335,61.06678699297397,72.55384668026387
CP000393,0.3046979865771812,0.22137404580152673,0.3333333333333333,0.35353535353535354,0.34604026845637587,34.143356453871355,25.13635559598903
CP000411,0.48878923766816146,0.48,0.2727272727272727,0.5833333333333334,0.3757847533632287,37.88888283571569,33.76575792724595
CP000414,0.4588235294117647,0.275,0.2916666666666667,0.2857142857142857,0.3447058823529412,37.71033695121066,30.33467860372307
CP000422,0.4909090909090909,0.1875,0.3333333333333333,0.5,0.31272727272727274,37.357828886583455,29.55305813629921
CP000448,0.3357142857142857,0.24444444444444444,0.2,0.24,0.27,44.86592341448712,46.00755658267348
CP000449,0.3059250302297461,0.14285714285714285,0.3150684931506849,0.14285714285714285,0.20024183796856107,62.72763433646602,75.510574803482
CP000453,0.18715393133997785,0.13333333333333333,0.19047619047619047,0.13333333333333333,0.132890365448505,67.53125206047478,85.30676977140472
CP000471,0.36860670194003525,0.225,0.10344827586206896,0.20588235294117646,0.23915343915343915,54.16747800281423,59.88428780616274
CP000473,0.21030756442227763,0.25,0.25,0.06976744186046512,0.21346633416458852,61.90245684170811,75.52030470556426
CP000478,0.2429742388758782,0.24,0.1827956989247312,0.058823529411764705,0.17833723653395783,59.94872802991272,74.24832713519152
CP000481,0.17275280898876405,0.0,0.11764705882352941,0.0,0.13876404494382022,66.907355721617,78.94598173111915
CP000482,0.24586977648202138,0.2,0.23684210526315788,0.14285714285714285,0.20583090379008748,59.024176646706586,73.98205392137992
CP000492,0.314404432132964,0.28846153846153844,0.2619047619047619,0.2857142857142857,0.2756232686980609,48.35144813079669,50.67711844794025
CP000509,0.1267519804996953,0.0,0.14473684210526316,0.36363636363636365,0.13223644119439365,71.65195409187281,92.81406721874863
CP000510,0.4376899696048632,0.3188405797101449,0.2916666666666667,0.125,0.30638297872340425,40.08627514969522,35.57629688729763
CP000513,0.4659090909090909,0.3333333333333333,0.42857142857142855,0.0,0.35454545454545455,44.39572461942635,40.5495198271762
CP000542,0.23506556580864496,0.2222222222222222,0.27522935779816515,0.23529411764705882,0.166682855755221,65.27908838713583,80.90000850352706
CP000544,0.20588235294117646,0.0,0.2631578947368421,0.0,0.13713235294117648,67.98172974539025,84.64422625602133
CP000554,0.3325062034739454,0.16883116883116883,0.29545454545454547,0.2894736842105263,0.2719602977667494,50.00758571202252,48.793791829298776
CP000555,0.1750358680057389,0.375,0.1044776119402985,0.0,0.13758967001434722,69.19775134482882,88.63460991790933
CP000613,0.18686052773290254,0.1,0.2463768115942029,0.09090909090909091,0.11696284329563812,70.46127199295242,89.54181281369318
CP000628,0.33008849557522124,0.2777777777777778,0.32894736842105265,0.08888888888888889,0.22353982300884956,60.33744223033959,74.44371632426507
CP000655,0.46987951807228917,0.26666666666666666,0.38461538461538464,0.25,0.3204819277108434,44.83410434871196,40.6625825389489
CP000679,0.27205882352941174,0.2153846153846154,0.19047619047619047,0.15,0.3110294117647059,35.25407580106219,30.74653621379769
CP000685,0.5137614678899083,0.3064516129032258,0.3333333333333333,0.35,0.3275229357798165,34.11285327951776,27.034000666860624
CP000686,0.26468401486988846,0.34210526315789475,0.19718309859154928,0.21739130434782608,0.22052044609665428,60.38734500391099,69.01942839263505
CP000724,0.38338658146964855,0.2878787878787879,0.3404255319148936,0.3235294117647059,0.3035143769968051,36.82202449465125,30.896708831942302
CP000733,0.27314814814814814,0.3,0.18181818181818182,0.2857142857142857,0.3111111111111111,42.43578946783289,40.41325594154757
CP000747,0.15486725663716813,0.1,0.22916666666666666,0.0,0.15132743362831858,71.34637304176034,93.5555385658818
CP000749,0.5170454545454546,0.2857142857142857,0.34285714285714286,0.36666666666666664,0.3409090909090909,42.59406816481398,38.17101726266472
CP000750,0.5170454545454546,0.2857142857142857,0.34285714285714286,0.36666666666666664,0.3409090909090909,74.43503011751491,94.07252668025595
CP000758,0.4091539528432732,0.21818181818181817,0.21875,0.15384615384615385,0.2435506241331484,56.050901587193835,64.0543638555241
CP000769,0.14717741935483872,0.0,0.11864406779661017,0.0,0.10483870967741936,73.53140115839552,94.22784852281781
CP000774,0.2203883495145631,0.18181818181818182,0.16666666666666666,0.08333333333333333,0.20737864077669904,62.32809544427542,76.73750460300515
CP000781,0.19658119658119658,0.12,0.18421052631578946,0.1111111111111111,0.16182336182336182,67.46469253526226,86.0886474535049
CP000792,0.5060240963855421,0.16,0.3333333333333333,0.16666666666666666,0.3783132530120482,39.428959063005145,38.71452976076315
CP000812,0.32786885245901637,0.2631578947368421,0.42105263157894735,0.3333333333333333,0.32021857923497266,38.69703307479551,34.41281828389921
CP000820,0.13092613009922824,0.3888888888888889,0.140625,0.13793103448275862,0.1211135611907387,71.15359736683484,87.63143146480357
CP000828,0.31641086186540734,0.3218390804597701,0.23255813953488372,0.24,0.29822904368358916,47.253850255638156,46.06813062425631
CP000830,0.17842981760507534,0.25,0.13513513513513514,0.06666666666666667,0.14512291831879462,66.01545182795789,83.77073528789407
CP000849,0.4896551724137931,0.5,0.11428571428571428,0.3333333333333333,0.3393103448275862,31.628209656110613,21.417195212950954
CP000850,0.146458061712299,0.0,0.2976190476190476,0.04,0.13142112125162972,69.51852813884236,85.4082585064443
CP000859,0.3448275862068966,0.16,0.19696969696969696,0.4117647058823529,0.23563218390804597,56.168615578397166,68.50587537173752
CP000875,0.38006230529595014,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.24797507788161993,50.715668122094606,51.040165935922595
CP000879,0.34210526315789475,0.37777777777777777,0.375,0.15789473684210525,0.34210526315789475,34.12319063694373,28.420729345366375
CP000884,0.20743801652892563,0.21052631578947367,0.128,0.041666666666666664,0.15950413223140497,66.47625701254553,84.07911259983818
CP000910,0.21476510067114093,0.21739130434782608,0.17777777777777778,0.3333333333333333,0.20436241610738254,56.271325568496955,60.47196550385885
CP000922,0.2549019607843137,0.15789473684210525,0.3333333333333333,0.1111111111111111,0.31666666666666665,41.77675142074495,37.701730356453794
CP000927,0.23151909017059302,0.10526315789473684,0.2028985507246377,0.10526315789473684,0.18878960194963446,67.46329596602476,87.70094842619467
CP000930,0.3086232980332829,0.20588235294117646,0.16923076923076924,0.038461538461538464,0.2281391830559758,56.97519060078877,68.22634506617258
CP000934,0.501779359430605,0.2222222222222222,0.3409090909090909,0.2926829268292683,0.2743772241992883,51.99123885929493,56.896757627340584
CP000961,0.5015384615384615,0.325,0.39285714285714285,0.43902439024390244,0.34092307692307694,43.70099216514868,41.29000850485296
CP000975,0.28440366972477066,0.4,0.2413793103448276,0.25,0.2948012232415902,45.482774375914076,46.05430458183938
CP000976,0.5405405405405406,0.4444444444444444,0.5,0.25,0.4648648648648649,27.586044045449377,17.395862127615185
CP001013,0.2105561861520999,0.25,0.1839080459770115,0.14285714285714285,0.1368898978433598,68.89968087769532,89.23154843592413
CP001016,0.2780203784570597,0.18867924528301888,0.31932773109243695,0.1875,0.23930131004366811,57.059896843113435,65.78150895109407
CP001032,0.17786561264822134,0.07142857142857142,0.1590909090909091,0.10810810810810811,0.16792772444946358,65.3411396022395,81.9671041519464
CP001034,0.45,0.26666666666666666,0.5294117647058824,0.23529411764705882,0.3125,36.322296518432616,27.99392375840899
CP001037,0.31746031746031744,0.34306569343065696,0.24675324675324675,0.28448275862068967,0.30306878306878304,41.41495802568809,35.616191944563184
CP001055,0.31746031746031744,0.34306569343065696,0.24675324675324675,0.28448275862068967,0.30306878306878304,39.9521283650997,37.74397246495816
CP001071,0.2515212981744422,0.13043478260869565,0.3125,0.4,0.2620689655172414,55.76235444438689,66.1332859446021
CP001080,0.34591194968553457,0.2564102564102564,0.11764705882352941,0.12,0.34968553459119495,32.027444977867134,22.790509467385593
CP001087,0.3873659117997616,0.2871287128712871,0.25882352941176473,0.3125,0.28915375446960667,48.84700915518548,52.836817820193346
CP001096,0.264774044032445,0.23333333333333334,0.37349397590361444,0.3076923076923077,0.17972190034762456,64.85980862601781,82.90742026528429
CP001098,0.43125,0.2727272727272727,0.3157894736842105,0.4166666666666667,0.37375,37.88319203024189,33.786409287968056
CP001099,0.29551820728291317,0.4,0.23170731707317074,0.25,0.25994397759103643,55.79611479572558,69.02420994637633
CP001100,0.36338028169014086,0.10344827586206896,0.18181818181818182,0.2222222222222222,0.3183098591549296,45.03891960299454,47.72449961856626
CP001108,0.3148148148148148,0.27586206896551724,0.3793103448275862,0.13636363636363635,0.26296296296296295,50.09512826298299,54.21922235352343
CP001110,0.2917933130699088,0.2765957446808511,0.375,0.52,0.282370820668693,48.077586989495195,49.49516185782046
CP001130,0.5945945945945946,0.05555555555555555,0.2857142857142857,0.42857142857142855,0.3783783783783784,34.84701003004782,29.13169402717011
CP001145,0.1826086956521739,0.16666666666666666,0.125,0.375,0.2573913043478261,44.77013317313631,44.262191729947915
CP001146,0.39473684210526316,0.3,0.23076923076923078,0.16666666666666666,0.4026315789473684,33.74098909839709,25.25509057695437
CP001147,0.2571428571428571,0.32,0.4444444444444444,0.2,0.379047619047619,34.12890388925458,25.189125038775195
CP001154,0.285958904109589,0.11538461538461539,0.22972972972972974,0.35294117647058826,0.18938356164383563,62.352314953733114,74.62992883864295
CP001185,0.32978723404255317,0.3125,0.38461538461538464,0.4,0.3723404255319149,30.810792316194576,20.67361429565975
CP001196,0.24626209322779244,0.14814814814814814,0.24358974358974358,0.09523809523809523,0.2117854001759015,62.39947949997183,76.77031524946466
CP001221,0.4094488188976378,0.22105263157894736,0.26666666666666666,0.4523809523809524,0.3956692913385827,35.018341481270625,29.477380176160356
CP001230,0.5042735042735043,0.35135135135135137,0.5714285714285714,0.0,0.37948717948717947,37.15639771142485,31.861305464824948
CP001275,0.17081260364842454,0.2222222222222222,0.16129032258064516,0.1,0.17213930348258707,63.647038501132805,72.9871667891634
CP001279,0.3770491803278688,0.2,0.0,0.3333333333333333,0.3475409836065574,33.507531417691254,27.10517985178629
CP001280,0.17857142857142858,0.16666666666666666,0.18840579710144928,0.037037037037037035,0.18996598639455783,63.08336217288401,76.45252457351022
CP001281,0.18791946308724833,0.3333333333333333,0.32075471698113206,0.0,0.13849908480780965,68.4042033605177,88.91894428937042
CP001312,0.20102714600146734,0.2857142857142857,0.18571428571428572,0.14285714285714285,0.14717534849596478,66.56188702841807,83.3079662100825
CP001322,0.45229244114002476,0.20481927710843373,0.25,0.14705882352941177,0.2701363073110285,54.484597610000684,67.75526163417368
CP001349,0.21640227476803353,0.2916666666666667,0.23140495867768596,0.12903225806451613,0.14546542951212213,68.85724725505182,86.3187841485118
CP001364,0.34854771784232363,0.35294117647058826,0.34210526315789475,0.16363636363636364,0.23485477178423236,56.681900568424446,60.57701687395504
CP001397,0.45454545454545453,0.39215686274509803,0.24242424242424243,0.25,0.38441558441558443,35.31529911368425,27.75319641027493
CP001429,0.34285714285714286,0.125,1.0,0.0,0.3657142857142857,28.210940762393367,17.793243841133254
CP001472,0.23447401774397972,0.3333333333333333,0.13725490196078433,0.11764705882352941,0.20836501901140683,60.4970106770533,73.77791604268056
CP001560,0.42493638676844786,0.23232323232323232,0.3275862068965517,0.16129032258064516,0.20483460559796438,56.508328874835435,64.81461270368001
CP001607,0.5284552845528455,0.13333333333333333,0.18181818181818182,0.125,0.3121951219512195,42.230964944326395,40.50556652796647
CP001614,0.36619718309859156,0.27906976744186046,0.2222222222222222,0.3055555555555556,0.2551307847082495,50.89065163357059,54.15317727129128
CP001616,0.5215605749486653,0.2077922077922078,0.42857142857142855,0.2571428571428571,0.2817248459958932,49.02701933458781,49.43651106937553
CP001618,0.05913978494623656,0.0,0.10869565217391304,0.1,0.11182795698924732,73.1165816375156,93.508394340234
CP001619,0.35612244897959183,0.224,0.18627450980392157,0.2641509433962264,0.27183673469387754,51.54499489795186,62.60272180978048
CP001628,0.11972437553832903,0.0,0.13333333333333333,0.14285714285714285,0.08751076658053403,72.99524968443846,94.18728425581112
CP001629,0.2729559748427673,0.26666666666666666,0.23214285714285715,0.3333333333333333,0.22339622641509435,58.64699871178244,72.65282632279684
CP001630,0.11677934849416104,0.0,0.075,0.2,0.10362630608481868,73.70887317195238,95.64978768000415
CP001631,0.1272264631043257,0.0,0.16666666666666666,0.0,0.14707379134860052,68.28933205508218,81.79973028214049
CP001632,0.3445378151260504,0.3023255813953488,0.375,0.3157894736842105,0.292436974789916,39.587971334806774,37.94599582488661
CP001634,0.37577639751552794,0.275,0.23529411764705882,0.3076923076923077,0.28322981366459626,41.54598836032433,40.578560825197755
CP001643,0.09788519637462235,0.0,0.08333333333333333,0.0,0.0980060422960725,72.04577492840924,93.44528426093845
CP001650,0.4628975265017668,0.29411764705882354,0.27586206896551724,0.1724137931034483,0.3441696113074205,36.218453032231466,30.82374537843387
CP001673,0.4508670520231214,0.21428571428571427,0.2608695652173913,0.3333333333333333,0.29826589595375724,42.69275481900595,45.30374804363393
CP001674,0.3990498812351544,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.2717339667458432,54.86042281266869,62.28717455029545
