Accession,F_p1,F_utr,GC,GC3
CP001708,0.19508670520231214,0.2972061657032755,36.06876441464908,31.07904651251324
CP001712,0.23875432525951557,0.22882224785338973,55.29329254078098,68.05023421839718
CP001713,0.26990291262135924,0.33613807982740024,40.54987026800535,34.86316746624007
CP001721,0.22955145118733508,0.30035180299032543,45.686599019953945,41.291892809192
CP001722,0.32136105860113423,0.3214660785549254,46.82890532673874,45.2324263077635
CP001726,0.09994478188845941,0.1608687649549052,64.20459989097697,85.09596244650568
CP001734,0.21673003802281368,0.21109702858752288,57.54005161463308,68.36478032949981
CP001736,0.13671658347199112,0.13751771738460591,70.5679064337855,91.3588572632568
CP001737,0.17005813953488372,0.13388242894056848,70.91646318382362,90.53150839697254
CP001738,0.09761671563826314,0.1264192694163311,71.6420205227295,91.97339791302234
CP001739,0.2983034872761546,0.3314483191957273,33.4515920686913,27.24160062723166
CP001769,0.25267958950969216,0.27173444824528065,50.19282050444146,55.96873572319882
CP001778,0.11774461028192372,0.15032246176524783,68.13393500923839,88.09381245540217
CP001779,0.2823529411764706,0.3535947712418301,26.314554865997263,12.32694760196901
CP001785,0.12402088772845953,0.22309254424136932,59.448431527349946,72.37828352502143
CP001798,0.21249359959037378,0.26688285828070774,51.58400922482495,53.485286955641755
CP001801,0.3022861981371719,0.25797346881174144,54.71364202678709,60.740488868978716
CP001804,0.11932815241915266,0.12776802874571738,69.4833879119411,88.43233058581215
CP001807,0.1407035175879397,0.1968174204355109,64.53711118823745,80.28148464275614
CP001810,0.3915343915343915,0.3270870076425632,40.212540550758916,37.81252784449697
CP001814,0.1376497135913904,0.13265443885127967,70.86660360569266,91.04996317509303
CP001818,0.2100456621004566,0.213089802130898,63.79256619243765,85.21930259367649
CP001819,0.06284403669724771,0.10856269113149847,71.88650620102021,93.07957665490976
CP001820,0.4675876726886291,0.35080883221159526,38.629275160847634,30.48109380943077
CP001821,0.08771929824561403,0.12332683560753736,72.48758675378917,93.35958667505398
CP001823,0.1505235602094241,0.14630599185573007,68.10279190363633,86.84567382580762
CP001825,0.26945244956772335,0.2829010566762728,48.072840582412866,49.039950164651025
CP001834,0.26970108695652173,0.32480374396135264,34.910266713469305,25.096711119872783
CP001843,0.18489583333333334,0.27133969907407407,50.837527436243604,55.38517961905614
CP001848,0.29988399071925753,0.23321087909254962,57.464697308785595,65.2958557927804
CP001851,0.2505478451424397,0.2336660985309634,57.15114056237365,65.42315991203353
CP001854,0.0912442396313364,0.1202252944188428,72.7334268541423,93.05789371916354
CP001867,0.08169596690796277,0.11624344095905627,73.98410933815462,94.15596217773754
CP001874,0.1382836816362828,0.11037004100587916,72.42917381865672,94.18718061027457
CP001875,0.33078994614003593,0.23713345302214242,53.69076617993087,59.15311209933013
CP001896,0.21199442119944212,0.1865798853246552,64.37262380054115,79.69600379969924
CP001928,0.2476489028213166,0.3338557993730408,43.780170409656044,42.1954023505676
CP001940,0.19117647058823528,0.2122549019607843,60.28630983067459,74.03243522590553
CP001958,0.1279317697228145,0.15944089078417437,66.79128951233038,83.1051939555314
CP001962,0.09646739130434782,0.17602657004830918,64.8850372187184,81.96628292578141
CP001965,0.26040061633281975,0.23215202876219826,57.54174246318486,70.31419961261645
CP001966,0.20113851992409867,0.1633284138027971,68.41297028848486,85.67817414630017
CP001968,0.29533213644524237,0.30889686814282863,42.536630875053575,41.56504034691842
CP001992,0.19827586206896552,0.23712217965091528,55.41328127911744,60.74478048316092
CP001997,0.22563417890520696,0.2696929238985314,45.30685774758254,42.19687256774173
CP001998,0.24876981957353744,0.2428771034566551,53.60177947414012,60.33642787963222
CP001999,0.33189655172413796,0.3880507662835249,28.360850626598605,15.387206237033068
CP002006,0.2770105605199025,0.29434064446249664,47.685532961335895,55.794058886111884
CP002017,0.18272425249169436,0.18819982773471144,59.114130784816446,69.22860875734256
CP002018,0.2448780487804878,0.19848238482384825,61.69031954887218,72.45978262053252
CP002026,0.13547008547008546,0.16766381766381766,67.88473004222645,88.27897265025898
CP002028,0.21821631878557876,0.2827324478178368,45.8824557802963,47.40308034283177
CP002038,0.34024896265560167,0.2480824845970074,56.29633286083819,65.62455894555883
CP002039,0.24762550881953868,0.19478365747022464,63.40456378594629,81.03757687531623
CP002042,0.1367419738406659,0.20121548421191704,62.363628418098884,77.06390346716893
CP002045,0.245593419506463,0.25878051965008486,53.133241430422814,55.033739805660026
CP002046,0.3344370860927152,0.3519131714495953,33.90002986831527,23.466456748162543
CP002047,0.10687641907233214,0.1305726745233719,70.75458902611386,89.61386741183121
CP002048,0.1659919028340081,0.24210526315789474,50.989395811950565,57.152346970982165
CP002049,0.047418967587034816,0.14605842336934774,68.13901247639092,86.71738037908737
CP002056,0.29475100942126514,0.3192014356213549,42.63513069668623,37.17490546805735
CP002084,0.226775956284153,0.24666059502125076,55.04438159275664,64.9143046600976
CP002085,0.1191961191961192,0.1479171479171479,65.7034940481124,85.33284497865574
CP002102,0.1872085276482345,0.1691464949293064,68.42270096651546,87.4378435672643
CP002105,0.3181818181818182,0.3489799960388196,36.63129515920823,27.792427182256002
CP002106,0.08895131086142322,0.15418227215980024,64.69752852971105,83.97991500727677
CP002116,0.2666214382632293,0.27868234584652496,48.96514158879408,50.17874320552298
CP002131,0.20874751491053678,0.27799867461895295,46.820114603503896,51.908446748191295
CP002156,0.1696165191740413,0.192805637495903,60.65609859703726,70.43873435702011
CP002157,0.29594423320659063,0.32868610054921843,36.977445412770045,32.209989610809885
CP002158,0.32349165596919127,0.28904578519469404,48.0491303157634,56.060084648837645
CP002159,0.27724358974358976,0.275997150997151,52.754823680596594,57.67405650260274
CP002162,0.10464085131540053,0.12191677340953132,72.82213415331078,92.92320183484325
CP002171,0.26866883116883117,0.3499278499278499,34.112512528035516,27.53386588731037
CP002198,0.28386206896551724,0.31203065134099617,40.22255163651048,33.81060954169641
CP002209,0.21941354903943378,0.1778451859341647,60.21947303196726,74.59866125458424
CP002224,0.23211009174311928,0.1982670744138634,61.72374467055032,72.70388841676859
CP002271,0.10911214953271028,0.15893042575285565,67.45864534737987,84.79390248820647
CP002273,0.17043399638336348,0.25195901145268235,47.49750214689114,52.27503323979917
CP002280,0.20376175548589343,0.2467432950191571,53.687692660687745,57.15919320444134
CP002281,0.2868686868686869,0.3378226711560045,34.534494620965724,27.628289964493646
CP002287,0.1816185696361355,0.16042799386588596,65.9875561360569,84.34228057699373
CP002292,0.18993135011441648,0.19099923722349352,62.24843185985493,76.3670502292069
CP002304,0.2933104631217839,0.35477415666094914,33.16135481113169,22.76332038951294
CP002305,0.29106858054226475,0.32128300549353184,40.41362648482518,37.992539885975695
CP002339,0.26832151300236406,0.28867874967165746,43.506790224265245,40.02699928744964
CP002343,0.08990457056755399,0.12673698309057424,70.70365089596365,90.52364365277442
CP002344,0.09550917141049968,0.10302902523016375,72.48208595927298,90.15164594001295
CP002345,0.31508951406649616,0.3095197499289571,38.85666655089779,36.90686604784456
CP002347,0.2795497185741088,0.34062956014175527,35.753011699226306,31.623728921601412
CP002349,0.31955645161290325,0.33809363799283154,35.51221813052385,30.05027712289496
CP002353,0.1950367004543866,0.19402695250300983,62.444079661404686,73.5681544322742
CP002355,0.3594351732991014,0.3490229639138497,44.994259801835,46.09885495021901
CP002360,0.25689655172413794,0.3014367816091954,43.45191857580361,43.37644513416864
CP002361,0.09281045751633987,0.1328976034858388,70.02482703542627,92.225683629916
CP002364,0.23063877897117016,0.21983543747252057,58.92757515896828,71.9643941822454
CP002382,0.3023070803500398,0.25280650578979935,54.71298554422008,63.353420928571396
CP002390,0.24924924924924924,0.30919808697586476,35.445507329835344,31.35175195404921
CP002395,0.2018348623853211,0.23250084947332653,59.180881385322195,71.02120927328849
CP002400,0.19646125686394142,0.22906921564639685,55.5585100725393,67.47799906657528
CP002417,0.1802848575712144,0.18003498250874564,66.47972170008927,85.93058828009994
CP002422,0.2532871972318339,0.23690888119953865,51.498769329353344,60.30832086948006
CP002432,0.20151133501259447,0.22558074447243212,56.10872507194258,66.87424598584889
CP002444,0.19393939393939394,0.27710437710437713,52.11486869899255,62.2729356661938
CP002452,0.21517553793884484,0.2673965018245879,53.911915803900946,68.33222814869386
CP002453,0.29414414414414414,0.33328328328328327,33.76617850633946,24.839353603043133
CP002455,0.32097560975609757,0.33051490514905146,35.921712449965995,30.660974563700265
CP002479,0.15223993925588458,0.1918923479287944,61.17795371438165,80.3803493560879
CP002512,0.2882527147087858,0.28353625095974555,41.88288753247277,41.028908230133354
CP002514,0.13043478260869565,0.19279754062362758,61.37353066787112,71.2925836697303
CP002521,0.15775193798449613,0.14543496985357451,68.82101430637869,88.12235027596982
CP002528,0.3472750316856781,0.33622025066891986,37.28913304540747,29.071976736729933
CP002542,0.3156890796375775,0.31955703915646694,36.494677869818496,30.773281060935545
CP002543,0.3002754820936639,0.3354759718396082,34.94858518464715,25.794333719559578
CP002544,0.26856835306781485,0.2935653629948571,43.35854115212846,45.50594221801111
CP002546,0.23037100949094047,0.22640846195634806,56.448637682336866,65.06472505094511
CP002547,0.22578728461081402,0.26335247903875353,46.350190020427156,48.834887434354
CP002548,0.35185185185185186,0.37485970819304154,27.19146803587076,21.19632291729623
CP002568,0.14249146757679182,0.1476583238528631,67.21816850258045,86.10177881547655
CP002584,0.2927586206896552,0.3118390804597701,41.10174901777252,39.68411988829821
CP002593,0.10389997022923489,0.110846482087923,73.30953216701418,93.37673601152711
CP002606,0.2404692082111437,0.3212772890192245,37.47425387888553,34.82711355754928
