Accession,+4T_f,TAAT_f,TGAT_f,TAGT_f,codonT_f,GC,GC3
AP006840,0.09803921568627451,0.125,0.20588235294117646,0.0,0.12549019607843137,68.6684043088666,89.4912651578391
AP007255,0.11293260473588343,0.05555555555555555,0.3125,0.0,0.20765027322404372,65.093510400737,83.14199548369172
AP008230,0.21482412060301506,0.32432432432432434,0.2564102564102564,0.29411764705882354,0.27386934673366836,47.35989345501921,50.59483233199998
AP008955,0.21984216459977451,0.12790697674418605,0.3,0.14583333333333334,0.24126268320180383,47.2735528479921,49.388060253065156
AP008971,0.3404255319148936,0.2631578947368421,0.2,0.26666666666666666,0.3276595744680851,32.3127743623778,26.650776270876232
AP009152,0.10822510822510822,0.0,0.25,0.0,0.10909090909090909,71.16380109284755,92.56099655074152
AP009153,0.2636363636363636,0.0,0.19047619047619047,0.3,0.1740909090909091,64.27436141406316,76.88042010162982
AP009178,0.234375,0.18181818181818182,0.0,0.0,0.35,39.688625407429775,36.53261266972793
AP009179,0.24372759856630824,0.1956521739130435,0.48148148148148145,0.5,0.32616487455197135,43.87148618201701,46.96062298295081
AP009380,0.2210144927536232,0.1875,0.2222222222222222,0.2222222222222222,0.27391304347826084,48.359283634112224,53.05509468872864
AP009384,0.06907894736842106,0.125,0.18181818181818182,0.0,0.1625,67.31902211118089,85.58033965760337
AP009389,0.1941031941031941,0.23880597014925373,0.23076923076923078,0.18181818181818182,0.2545454545454545,52.96110399537247,62.3289097746804
AP009484,0.28708133971291866,0.35,0.4074074074074074,0.3333333333333333,0.29282296650717704,36.87685627905118,30.775165231510314
AP009510,0.2967032967032967,0.2727272727272727,0.0,0.14285714285714285,0.31868131868131866,35.20740200576095,30.40007037897882
AP009552,0.26383319967923013,0.3898305084745763,0.34065934065934067,0.18604651162790697,0.2907778668805132,42.33063114485447,39.50931745666048
AP010904,0.1737649063032368,0.10909090909090909,0.2727272727272727,0.2608695652173913,0.17717206132879046,62.769421550751524,77.06766538646693
AP010946,0.06756756756756757,0.5,0.2,0.0,0.15765765765765766,67.76023397993896,87.04108079465419
AP010953,0.3284132841328413,0.19230769230769232,0.2413793103448276,0.4,0.2870848708487085,50.68482282649143,52.79602195346696
AP010968,0.08118556701030928,0.3333333333333333,0.125,0.3,0.09664948453608248,74.19750348332366,95.43552890821465
AP011112,0.2545454545454545,0.16666666666666666,0.0,0.0,0.29454545454545455,44.000263892354866,46.140012543177605
AP011121,0.11347517730496454,0.15384615384615385,0.0,0.2,0.2765957446808511,53.03682379505382,53.06410333113375
AP011529,0.43617021276595747,0.15789473684210525,0.38461538461538464,0.0,0.3404255319148936,31.118260965301925,22.211041788684792
AP011615,0.2643478260869565,0.40336134453781514,0.20430107526881722,0.21649484536082475,0.2763478260869565,43.650355346998246,41.46555477408334
AP012027,0.38235294117647056,0.16666666666666666,0.42857142857142855,0.23076923076923078,0.3729411764705882,36.55623983118011,28.019531441606464
AP012029,0.23809523809523808,0.3333333333333333,0.1875,0.0,0.2658008658008658,53.84967293987223,61.151795580452166
AP012035,0.23809523809523808,0.3333333333333333,0.1875,0.0,0.2658008658008658,67.5791744356647,83.28976118847989
AP012044,0.2215568862275449,0.2413793103448276,0.38095238095238093,0.3333333333333333,0.25808383233532933,53.32115202687688,62.44762599576779
AP012046,0.38870431893687707,0.26865671641791045,0.2727272727272727,0.42857142857142855,0.32358803986710966,36.0410813510645,27.72117933022902
AP012050,0.43171806167400884,0.14285714285714285,0.25,0.34782608695652173,0.320704845814978,35.71827205908107,26.499942957190925
AP012051,0.4,0.2692307692307692,0.5,0.16666666666666666,0.32571428571428573,35.37487573029511,28.8596832483386
AP012052,0.11797752808988764,0.0,0.25,0.0,0.13707865168539327,70.27840545811512,89.51635710263977
AP012057,0.21890547263681592,0.0,0.3333333333333333,0.0,0.14626865671641792,67.29244721885163,85.35204110605888
AP012157,0.36754176610978523,0.2777777777777778,0.25,0.45714285714285713,0.2992840095465394,38.60316874875766,32.68874104181474
AP012200,0.30917874396135264,0.23255813953488372,0.3333333333333333,0.45,0.32270531400966185,31.427530414899095,20.912233770188518
AP012204,0.21644295302013422,0.3333333333333333,0.20833333333333334,0.15789473684210525,0.17583892617449665,67.2675393441247,83.09199829566528
AP012224,0.1346153846153846,0.18181818181818182,0.16666666666666666,0.1111111111111111,0.18846153846153846,64.35657091688313,83.4582862067788
AP012273,0.23931623931623933,0.3333333333333333,0.2727272727272727,0.0,0.27350427350427353,56.27233867427217,64.736231939811
AP012292,0.2937062937062937,0.4166666666666667,0.21428571428571427,0.3,0.2573426573426573,50.678134821285894,58.98123748705875
AP012304,0.15807560137457044,0.2,0.14285714285714285,0.0,0.17869415807560138,65.1013369765916,81.96821673440803
AP012320,0.10869565217391304,0.5,0.0,0.5,0.15434782608695652,71.24314405801177,90.89008540983318
AP012331,0.17083333333333334,0.35294117647058826,0.25,0.375,0.18958333333333333,64.63092877381744,85.40830215340151
AP012333,0.12454212454212454,0.3333333333333333,0.25925925925925924,0.125,0.23736263736263735,58.31297660267276,73.04844261105163
AP012334,0.21585903083700442,0.10526315789473684,0.17647058823529413,0.3333333333333333,0.2669603524229075,48.63343237690101,48.528931928920855
AP012337,0.11980033277870217,0.2222222222222222,0.3142857142857143,0.21739130434782608,0.2286189683860233,58.76714546695322,69.23173987284495
AP012338,0.11980033277870217,0.2222222222222222,0.3142857142857143,0.21739130434782608,0.2286189683860233,73.28780179978833,93.48250813834655
AP012342,0.23208191126279865,0.06666666666666667,0.39285714285714285,0.2,0.28668941979522183,50.047547643363764,52.8600203553081
AP012492,0.1687116564417178,0.1794871794871795,0.4,0.17391304347826086,0.34662576687116564,38.343488993942316,35.024781844645304
AP012495,0.24773662551440329,0.264,0.30434782608695654,0.30158730158730157,0.30090534979423866,45.7271863180528,46.68717826815462
AP012547,0.16071428571428573,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.20833333333333334,63.267412603007166,79.15080752127986
AP012551,0.18023255813953487,0.3448275862068966,0.38461538461538464,0.1111111111111111,0.1930232558139535,56.956884178640536,67.46781189223354
AP012554,0.34408602150537637,0.5161290322580645,0.5714285714285714,0.25,0.38064516129032255,30.56788703419589,20.772262124659903
AP012978,0.11949685534591195,0.2,0.0,0.0,0.1761006289308176,65.05711268828249,82.31346219624776
AP013066,0.23976608187134502,0.32,0.11538461538461539,0.21428571428571427,0.2631578947368421,56.1040492634944,65.49436516151633
AP013105,0.07741116751269035,0.21428571428571427,0.13043478260869565,0.22727272727272727,0.20558375634517767,63.459266396182954,82.24245014305617
AP014521,0.5681818181818182,0.4444444444444444,0.5,0.25,0.4727272727272727,25.06962490771965,12.049407316897229
AP014565,0.3090909090909091,0.16279069767441862,0.17857142857142858,0.4,0.2696969696969697,52.155026256764614,56.21466011794846
AP014569,0.07692307692307693,0.0,0.18181818181818182,0.0,0.17333333333333334,66.09057305548266,83.276143228355
AP014583,0.36857142857142855,0.24444444444444444,0.23809523809523808,0.27586206896551724,0.3657142857142857,32.17769270144215,21.630140096119334
AP014624,0.34942084942084944,0.2894736842105263,0.3404255319148936,0.23333333333333334,0.35057915057915057,35.59174183823627,31.217248851243838
AP014633,0.2766726943942134,0.23,0.34615384615384615,0.1111111111111111,0.30632911392405066,41.21047691218616,34.72579659348268
AP014648,0.11926605504587157,0.16666666666666666,0.1875,0.07407407407407407,0.19128440366972477,62.84232476604134,77.77875657547061
AP014685,0.13954802259887006,0.12903225806451613,0.3409090909090909,0.2037037037037037,0.19536723163841807,63.70241665075839,80.26396127928666
AP014800,0.06906077348066299,0.3333333333333333,0.0,0.0,0.16574585635359115,66.82816125602547,82.54107282063603
AP014821,0.32172470978441126,0.34146341463414637,0.2545454545454545,0.3076923076923077,0.33101160862354895,33.344810744398856,23.31407430770491
BA000012,0.10607521697203472,0.05263157894736842,0.20930232558139536,0.1,0.19286403085824494,62.74706437726396,78.20212561954558
BA000022,0.2632183908045977,0.2708333333333333,0.375,0.3673469387755102,0.3062068965517241,47.72025510218359,49.882298574919574
BA000028,0.33587786259541985,0.23376623376623376,0.3181818181818182,0.4117647058823529,0.29923664122137406,35.681311368484145,25.853265043173003
BA000039,0.1489841986455982,0.3,0.1724137931034483,0.03571428571428571,0.254627539503386,53.91792993985405,57.37820504815544
BX908798,0.3181818181818182,0.24324324324324326,0.22727272727272727,0.19047619047619047,0.3472727272727273,34.717256203755284,27.543035134856844
CP000031,0.07931034482758621,0.2,0.2,0.2,0.17310344827586208,64.22290936690355,80.12634528985195
CP000038,0.26976744186046514,0.05714285714285714,0.25,0.5714285714285714,0.26232558139534884,51.009758013290465,54.86777809491924
CP000061,0.48717948717948717,0.5384615384615384,0.5,0.3333333333333333,0.4666666666666667,26.88626305428061,19.371994276312602
CP000083,0.43820224719101125,0.33649289099526064,0.36486486486486486,0.3684210526315789,0.3415730337078652,38.00542695387089,30.46081482872266
CP000088,0.16116504854368932,0.0,0.05555555555555555,0.0,0.15262135922330097,67.50285331947377,83.77434685436344
CP000089,0.18064516129032257,0.1,0.23809523809523808,0.26666666666666666,0.23483870967741935,59.24722023752395,69.83350770181697
CP000103,0.14655172413793102,0.06666666666666667,0.375,0.3333333333333333,0.24310344827586206,53.94264822125698,60.38097430302666
CP000109,0.345679012345679,0.23076923076923078,0.1875,0.375,0.3037037037037037,43.12997222924752,41.76347489024347
CP000116,0.1306122448979592,0.0,0.08333333333333333,0.0,0.16408163265306122,66.06722296893027,83.50812300707801
CP000140,0.24281984334203655,0.37777777777777777,0.3157894736842105,0.12903225806451613,0.30913838120104437,45.05957647485263,51.05677539925933
CP000141,0.32019704433497537,0.24242424242424243,0.3076923076923077,0.0,0.32807881773399017,42.04970185549152,39.535416446941035
CP000153,0.36363636363636365,0.17307692307692307,0.35294117647058826,0.2,0.3582887700534759,34.46195676613094,25.425114861501307
CP000155,0.2313860252004582,0.3424657534246575,0.23880597014925373,0.16216216216216217,0.2618556701030928,53.86974591515463,61.05746474959016
CP000157,0.09809264305177112,0.0,0.1111111111111111,0.25,0.18419618528610354,63.068512035455406,77.17354765752737
CP000158,0.1130952380952381,0.18181818181818182,0.14285714285714285,0.0,0.18571428571428572,61.93028325615428,74.14299571325925
CP000232,0.14457831325301204,0.20512820512820512,0.19047619047619047,0.3125,0.2308433734939759,55.79153707569736,64.43002637918988
CP000238,0.5797101449275363,0.38461538461538464,0.2857142857142857,0.2777777777777778,0.45507246376811594,33.234770341914974,19.720723690425825
CP000245,0.08125,0.0,0.09090909090909091,0.2,0.16125,69.99670531593956,91.31977921211823
CP000252,0.16666666666666666,0.20833333333333334,0.2857142857142857,0.3333333333333333,0.26296296296296295,51.460038373226816,57.04670184084418
CP000264,0.11152416356877323,0.25,0.25,0.2222222222222222,0.18773234200743494,62.332175460869756,75.41608957612769
CP000267,0.21252796420581654,0.15384615384615385,0.17073170731707318,0.16666666666666666,0.23221476510067113,59.87933375732678,72.1806538037545
CP000282,0.345873786407767,0.2375,0.22727272727272727,0.2857142857142857,0.2936893203883495,45.82607600427956,44.5828860197993
CP000284,0.19941348973607037,0.2916666666666667,0.25,0.1875,0.25747800586510267,55.71908220615934,64.99896280610056
CP000285,0.13310580204778158,0.1111111111111111,0.3125,0.0,0.18088737201365188,63.91185638668967,79.91249954817198
CP000316,0.16083916083916083,0.0625,0.25925925925925924,0.3333333333333333,0.20944055944055945,62.47230909815348,77.09299266599201
CP000319,0.12332439678284182,0.36,0.2619047619047619,0.07692307692307693,0.22386058981233245,61.713781836805225,75.70930010645063
CP000352,0.16034985422740525,0.6,0.16666666666666666,0.21052631578947367,0.19941690962099126,63.820295314082756,79.09870616890429
CP000360,0.23513986013986013,0.045454545454545456,0.109375,0.20408163265306123,0.23601398601398602,58.38384331781577,71.79140257261432
CP000377,0.11297071129707113,0.0,0.46153846153846156,0.0,0.19748953974895397,60.412916463861535,71.26991283602997
CP000383,0.412532637075718,0.2727272727272727,0.2631578947368421,0.4,0.3279373368146214,38.84645420098899,35.52122903381832
CP000386,0.04338394793926247,0.375,0.16666666666666666,0.125,0.1349240780911063,70.47658403570273,91.23163201373471
CP000387,0.23673469387755103,0.23529411764705882,0.16,0.05,0.29714285714285715,43.4002181344688,42.92532747553288
CP000388,0.339699863574352,0.175,0.3088235294117647,0.27631578947368424,0.30504774897680764,44.61609348747495,43.713301961934846
CP000390,0.12105263157894737,0.09523809523809523,0.15384615384615385,0.05555555555555555,0.1975438596491228,61.06678699297397,72.55384668026387
CP000393,0.3294010889292196,0.30808080808080807,0.27380952380952384,0.3443708609271523,0.3515426497277677,34.143356453871355,25.13635559598903
CP000411,0.40939597315436244,0.3333333333333333,0.5333333333333333,0.2857142857142857,0.38926174496644295,37.88888283571569,33.76575792724595
CP000414,0.3576158940397351,0.3333333333333333,0.5238095238095238,0.5714285714285714,0.32847682119205296,37.71033695121066,30.33467860372307
CP000422,0.36065573770491804,0.22916666666666666,0.25,0.29411764705882354,0.31366120218579235,37.357828886583455,29.55305813629921
CP000448,0.25327510917030566,0.21052631578947367,0.2391304347826087,0.08695652173913043,0.2781659388646288,44.86592341448712,46.00755658267348
CP000449,0.14432989690721648,0.375,0.2222222222222222,0.0,0.1979381443298969,62.72763433646602,75.510574803482
CP000453,0.1446280991735537,0.42857142857142855,0.1,0.25,0.14132231404958678,67.53125206047478,85.30676977140472
CP000471,0.19886363636363635,0.06451612903225806,0.15151515151515152,0.14285714285714285,0.2431818181818182,54.16747800281423,59.88428780616274
CP000473,0.1708542713567839,0.16666666666666666,0.15853658536585366,0.21428571428571427,0.20172290021536252,61.90245684170811,75.52030470556426
CP000478,0.12853470437017994,0.16666666666666666,0.28125,0.0,0.18894601542416453,59.94872802991272,74.24832713519152
CP000481,0.10676156583629894,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.14733096085409253,66.907355721617,78.94598173111915
CP000482,0.1447587354409318,0.13333333333333333,0.3225806451612903,0.08823529411764706,0.20831946755407654,59.024176646706586,73.98205392137992
CP000492,0.2840466926070039,0.25,0.42105263157894735,0.2222222222222222,0.28793774319066145,48.35144813079669,50.67711844794025
CP000509,0.14395886889460155,0.0,0.16666666666666666,0.0,0.13059125964010282,71.65195409187281,92.81406721874863
CP000510,0.3626373626373626,0.25882352941176473,0.37209302325581395,0.225,0.31032967032967035,40.08627514969522,35.57629688729763
CP000513,0.43548387096774194,0.2222222222222222,0.2,0.2,0.34838709677419355,44.39572461942635,40.5495198271762
CP000542,0.26865671641791045,0.2,0.08333333333333333,0.25,0.15402985074626865,65.27908838713583,80.90000850352706
CP000544,0.11469534050179211,0.2,0.0,0.0,0.13261648745519714,67.98172974539025,84.64422625602133
CP000554,0.238562091503268,0.25806451612903225,0.4358974358974359,0.3181818181818182,0.2973856209150327,50.00758571202252,48.793791829298776
CP000555,0.11587982832618025,0.0,0.16666666666666666,0.0,0.13218884120171673,69.19775134482882,88.63460991790933
CP000613,0.11587982832618025,0.0,0.16666666666666666,0.0,0.13218884120171673,70.46127199295242,89.54181281369318
CP000628,0.15654205607476634,0.07142857142857142,0.30434782608695654,0.16666666666666666,0.22336448598130842,60.33744223033959,74.44371632426507
CP000655,0.3037974683544304,0.2413793103448276,0.5454545454545454,0.3888888888888889,0.3468354430379747,44.83410434871196,40.6625825389489
CP000679,0.2687224669603524,0.3111111111111111,0.19047619047619047,0.23529411764705882,0.345374449339207,35.25407580106219,30.74653621379769
CP000685,0.4023972602739726,0.2553191489361702,0.3023255813953488,0.4,0.3763698630136986,34.11285327951776,27.034000666860624
CP000686,0.1626865671641791,0.15384615384615385,0.24,0.15789473684210525,0.21194029850746268,60.38734500391099,69.01942839263505
CP000724,0.3617021276595745,0.2543352601156069,0.32786885245901637,0.16666666666666666,0.30260047281323876,36.82202449465125,30.896708831942302
CP000733,0.24669603524229075,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.28986784140969163,42.43578946783289,40.41325594154757
CP000747,0.0856610800744879,0.0,0.06666666666666667,0.0,0.148975791433892,71.34637304176034,93.5555385658818
CP000749,0.3572593800978793,0.2524271844660194,0.2765957446808511,0.17857142857142858,0.3363784665579119,42.59406816481398,38.17101726266472
CP000750,0.3572593800978793,0.2524271844660194,0.2765957446808511,0.17857142857142858,0.3363784665579119,74.43503011751491,94.07252668025595
CP000758,0.17343173431734318,0.06666666666666667,0.375,0.2,0.25313653136531367,56.050901587193835,64.0543638555241
CP000769,0.07328605200945626,0.0,0.07142857142857142,0.0,0.1111111111111111,73.53140115839552,94.22784852281781
CP000774,0.09113300492610837,0.25,0.0,0.14285714285714285,0.20295566502463055,62.32809544427542,76.73750460300515
CP000781,0.08076009501187649,0.16666666666666666,0.2727272727272727,0.0,0.15961995249406175,67.46469253526226,86.0886474535049
CP000792,0.30625,0.1794871794871795,0.8,0.3333333333333333,0.35,39.428959063005145,38.71452976076315
CP000812,0.3384615384615385,0.25,0.16666666666666666,0.3333333333333333,0.31384615384615383,38.69703307479551,34.41281828389921
CP000820,0.14006514657980457,0.16666666666666666,0.1875,0.25,0.14592833876221498,71.15359736683484,87.63143146480357
CP000828,0.24240062353858144,0.2641509433962264,0.26277372262773724,0.2159090909090909,0.30288386593920497,47.253850255638156,46.06813062425631
CP000830,0.06276150627615062,0.0,0.3333333333333333,0.4,0.17154811715481172,66.01545182795789,83.77073528789407
CP000849,0.3894230769230769,0.425531914893617,0.35714285714285715,0.3076923076923077,0.36730769230769234,31.628209656110613,21.417195212950954
CP000850,0.13357400722021662,0.5,0.2727272727272727,0.14285714285714285,0.1444043321299639,69.51852813884236,85.4082585064443
CP000859,0.202991452991453,0.24,0.2608695652173913,0.2,0.25811965811965815,56.168615578397166,68.50587537173752
CP000875,0.20023557126030625,0.38461538461538464,0.39705882352941174,0.3508771929824561,0.25559481743227325,50.715668122094606,51.040165935922595
CP000879,0.3851851851851852,0.21621621621621623,0.3333333333333333,0.0625,0.3422222222222222,34.12319063694373,28.420729345366375
CP000884,0.09545454545454546,0.25,0.19230769230769232,0.0,0.16727272727272727,66.47625701254553,84.07911259983818
CP000910,0.2535496957403651,0.19230769230769232,0.20689655172413793,0.35294117647058826,0.21744421906693712,56.271325568496955,60.47196550385885
CP000922,0.30414746543778803,0.45454545454545453,0.1,0.2222222222222222,0.31797235023041476,41.77675142074495,37.701730356453794
CP000927,0.08783783783783784,0.2,0.17857142857142858,0.09090909090909091,0.19534534534534534,67.46329596602476,87.70094842619467
CP000930,0.1383219954648526,0.14814814814814814,0.18181818181818182,0.0,0.22448979591836735,56.97519060078877,68.22634506617258
CP000934,0.30536130536130535,0.10526315789473684,0.4444444444444444,0.15789473684210525,0.26946386946386947,51.99123885929493,56.896757627340584
CP000961,0.37775202780996525,0.24691358024691357,0.3181818181818182,0.36507936507936506,0.31657010428736965,43.70099216514868,41.29000850485296
CP000975,0.23809523809523808,0.16666666666666666,0.36363636363636365,0.14285714285714285,0.3238095238095238,45.482774375914076,46.05430458183938
CP000976,0.32653061224489793,0.42857142857142855,0.4,0.3333333333333333,0.4897959183673469,27.586044045449377,17.395862127615185
CP001013,0.09649122807017543,0.0,0.125,0.0,0.14912280701754385,68.89968087769532,89.23154843592413
CP001016,0.1358695652173913,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.22282608695652173,57.059896843113435,65.78150895109407
CP001032,0.12410986775178026,0.2,0.08571428571428572,0.05263157894736842,0.1688708036622584,65.3411396022395,81.9671041519464
CP001034,0.3448275862068966,0.3048780487804878,0.42857142857142855,0.22857142857142856,0.32126436781609197,36.322296518432616,27.99392375840899
CP001037,0.34620786516853935,0.4008810572687225,0.3,0.17391304347826086,0.2978932584269663,41.41495802568809,35.616191944563184
CP001055,0.36585365853658536,0.17391304347826086,0.4,0.25,0.34796747967479674,39.9521283650997,37.74397246495816
CP001071,0.1523809523809524,0.3,0.23076923076923078,0.2,0.2761904761904762,55.76235444438689,66.1332859446021
CP001080,0.2807017543859649,0.20689655172413793,0.0625,0.5454545454545454,0.3280701754385965,32.027444977867134,22.790509467385593
CP001087,0.23351158645276293,0.2459016393442623,0.3877551020408163,0.16666666666666666,0.2716577540106952,48.84700915518548,52.836817820193346
CP001096,0.22945736434108527,0.09090909090909091,0.25,0.26666666666666666,0.19410852713178295,64.85980862601781,82.90742026528429
CP001098,0.33962264150943394,0.296875,0.38095238095238093,0.2777777777777778,0.3652830188679245,37.88319203024189,33.786409287968056
CP001099,0.24444444444444444,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.2518518518518518,55.79611479572558,69.02420994637633
CP001100,0.2175226586102719,0.1111111111111111,0.3333333333333333,0.3,0.311178247734139,45.03891960299454,47.72449961856626
CP001108,0.17727272727272728,0.1111111111111111,0.4230769230769231,0.3333333333333333,0.2972727272727273,50.09512826298299,54.21922235352343
CP001110,0.26582278481012656,0.14285714285714285,0.2222222222222222,0.4,0.2590717299578059,48.077586989495195,49.49516185782046
CP001130,0.38095238095238093,0.2857142857142857,0.8,0.0,0.35873015873015873,34.84701003004782,29.13169402717011
CP001145,0.29333333333333333,0.17391304347826086,0.3,0.3888888888888889,0.2773333333333333,44.77013317313631,44.262191729947915
CP001146,0.38202247191011235,0.2962962962962963,0.2857142857142857,0.16666666666666666,0.3797752808988764,33.74098909839709,25.25509057695437
CP001147,0.36666666666666664,0.34615384615384615,0.2,0.0,0.35333333333333333,34.12890388925458,25.189125038775195
CP001154,0.1822429906542056,0.0,0.1111111111111111,0.0,0.19158878504672897,62.352314953733114,74.62992883864295
CP001185,0.32038834951456313,0.23333333333333334,0.0,0.0,0.34563106796116505,30.810792316194576,20.67361429565975
CP001196,0.11564625850340136,0.2,0.24,0.0,0.23265306122448978,62.39947949997183,76.77031524946466
CP001221,0.2508250825082508,0.23880597014925373,0.16,0.11764705882352941,0.401980198019802,35.018341481270625,29.477380176160356
CP001230,0.35789473684210527,0.36363636363636365,0.36363636363636365,0.0,0.3368421052631579,37.15639771142485,31.861305464824948
CP001275,0.20168067226890757,0.0,0.1111111111111111,0.0,0.1546218487394958,63.647038501132805,72.9871667891634
CP001279,0.5098039215686274,0.2857142857142857,0.0,0.3333333333333333,0.41568627450980394,33.507531417691254,27.10517985178629
CP001280,0.07666666666666666,0.14285714285714285,0.25925925925925924,0.1111111111111111,0.17833333333333334,63.08336217288401,76.45252457351022
CP001281,0.11885245901639344,0.0,0.2857142857142857,0.25,0.1557377049180328,68.4042033605177,88.91894428937042
CP001312,0.041666666666666664,0.0,0.25,0.0,0.17833333333333334,66.56188702841807,83.3079662100825
CP001322,0.19974059662775617,0.2727272727272727,0.225,0.17647058823529413,0.2570687418936446,54.484597610000684,67.75526163417368
CP001349,0.08295454545454546,0.0,0.2962962962962963,0.0,0.15931818181818183,68.85724725505182,86.3187841485118
CP001364,0.17681498829039813,0.1951219512195122,0.3888888888888889,0.30303030303030304,0.23208430913348946,56.681900568424446,60.57701687395504
CP001397,0.34714003944773175,0.2857142857142857,0.325,0.3333333333333333,0.3936883629191322,35.31529911368425,27.75319641027493
CP001429,0.34375,0.0,0.0,0.0,0.44375,28.210940762393367,17.793243841133254
CP001472,0.1563380281690141,0.3,0.4583333333333333,0.09090909090909091,0.2230985915492958,60.4970106770533,73.77791604268056
CP001560,0.21153846153846154,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.20961538461538462,56.508328874835435,64.81461270368001
CP001607,0.3445378151260504,0.225,0.23809523809523808,0.1,0.2949579831932773,42.230964944326395,40.50556652796647
CP001614,0.23490813648293962,0.19117647058823528,0.2727272727272727,0.2553191489361702,0.2595800524934383,50.89065163357059,54.15317727129128
CP001616,0.3789954337899543,0.19444444444444445,0.38461538461538464,0.2857142857142857,0.28858447488584477,49.02701933458781,49.43651106937553
CP001618,0.3789954337899543,0.19444444444444445,0.38461538461538464,0.2857142857142857,0.28858447488584477,73.1165816375156,93.508394340234
CP001619,0.2323943661971831,0.2696629213483146,0.1935483870967742,0.28125,0.2706572769953052,51.54499489795186,62.60272180978048
CP001628,0.2323943661971831,0.2696629213483146,0.1935483870967742,0.28125,0.2706572769953052,72.99524968443846,94.18728425581112
CP001629,0.19103313840155944,0.35,0.3225806451612903,0.1,0.2382066276803119,58.64699871178244,72.65282632279684
CP001630,0.12418300653594772,0.0,0.11764705882352941,0.3333333333333333,0.11450980392156863,73.70887317195238,95.64978768000415
CP001631,0.10034602076124567,0.0,0.1,0.0,0.1453287197231834,68.28933205508218,81.79973028214049
CP001632,0.3761467889908257,0.28,0.32,0.30434782608695654,0.2782874617737003,39.587971334806774,37.94599582488661
CP001634,0.27611940298507465,0.16666666666666666,0.25,0.375,0.29701492537313434,41.54598836032433,40.578560825197755
CP001643,0.08888888888888889,0.0,0.3333333333333333,0.0,0.14666666666666667,72.04577492840924,93.44528426093845
CP001650,0.3540983606557377,0.3557692307692308,0.2833333333333333,0.2391304347826087,0.36327868852459017,36.218453032231466,30.82374537843387
CP001673,0.23076923076923078,0.3333333333333333,0.15,0.25,0.3094017094017094,42.69275481900595,45.30374804363393
CP001674,0.25625,0.27586206896551724,0.375,0.3157894736842105,0.264375,54.86042281266869,62.28717455029545
CP001678,0.24807692307692308,0.22727272727272727,0.3783783783783784,0.2647058823529412,0.32153846153846155,45.23012065555781,39.00734386460533
CP001681,0.35792349726775957,0.23529411764705882,0.5454545454545454,0.1,0.3355191256830601,42.048886254415436,41.33641860750082
CP001682,0.21951219512195122,0.16666666666666666,0.32142857142857145,0.3684210526315789,0.29329268292682925,50.911544290902974,49.39214993163769
CP001683,0.1639871382636656,0.0,0.16666666666666666,0.0,0.1562700964630225,67.31513626217375,84.17864360783871
CP001684,0.13366336633663367,0.13043478260869565,0.3,0.05263157894736842,0.1948019801980198,60.211599355205216,77.75462379883919
