Accession,F_p1,F_utr,GC,GC3
CP000471,0.18181818181818182,0.19815173006662368,54.16747800281423,59.88428780616274
CP000473,0.15198237885462554,0.17588513623755914,61.90245684170811,75.52030470556426
CP000478,0.12062256809338522,0.16544170629773744,59.94872802991272,74.24832713519152
CP000481,0.09386281588447654,0.12876052948255115,66.907355721617,78.94598173111915
CP000482,0.1361344537815126,0.1788982259570495,59.024176646706586,73.98205392137992
CP000492,0.23333333333333334,0.24212962962962964,48.35144813079669,50.67711844794025
CP000509,0.1328125,0.12905092592592593,71.65195409187281,92.81406721874863
CP000510,0.3192488262910798,0.24387063119457486,40.08627514969522,35.57629688729763
CP000513,0.4067796610169492,0.2843691148775895,44.39572461942635,40.5495198271762
CP000542,0.2530487804878049,0.1663279132791328,65.27908838713583,80.90000850352706
CP000544,0.10507246376811594,0.1107085346215781,67.98172974539025,84.64422625602133
CP000554,0.20748299319727892,0.22789115646258504,50.00758571202252,48.793791829298776
CP000555,0.11587982832618025,0.11778731521220792,69.19775134482882,88.63460991790933
CP000613,0.07236842105263158,0.11038011695906433,70.46127199295242,89.54181281369318
CP000628,0.14454976303317535,0.1908899420747762,60.33744223033959,74.44371632426507
CP000655,0.2361111111111111,0.25462962962962965,44.83410434871196,40.6625825389489
CP000679,0.22790697674418606,0.2589147286821705,35.25407580106219,30.74653621379769
CP000685,0.3688969258589512,0.2951577255374724,34.11285327951776,27.034000666860624
CP000686,0.13957055214723926,0.17603953646898432,60.38734500391099,69.01942839263505
CP000724,0.2931937172774869,0.23589296102385107,36.82202449465125,30.896708831942302
CP000733,0.21559633027522937,0.23190621814475026,42.43578946783289,40.41325594154757
CP000747,0.08395522388059702,0.12831674958540631,71.34637304176034,93.5555385658818
CP000749,0.31833910034602075,0.2625913110342176,42.59406816481398,38.17101726266472
CP000750,0.0872093023255814,0.08850129198966408,74.43503011751491,94.07252668025595
CP000758,0.16728624535315986,0.20487401900041305,56.050901587193835,64.0543638555241
CP000769,0.07109004739336493,0.10097419694576093,73.53140115839552,94.22784852281781
CP000774,0.08436724565756824,0.170113041080783,62.32809544427542,76.73750460300515
CP000781,0.07637231503579953,0.14001591089896578,67.46469253526226,86.0886474535049
CP000792,0.26,0.27111111111111114,39.428959063005145,38.71452976076315
CP000812,0.3064516129032258,0.27956989247311825,38.69703307479551,34.41281828389921
CP000820,0.12871287128712872,0.1288351057327955,71.15359736683484,87.63143146480357
CP000828,0.21295546558704453,0.24282501124606387,47.253850255638156,46.06813062425631
CP000830,0.058823529411764705,0.1437908496732026,66.01545182795789,83.77073528789407
CP000849,0.33507853403141363,0.2873763816172193,31.628209656110613,21.417195212950954
CP000850,0.12727272727272726,0.13070707070707072,69.51852813884236,85.4082585064443
CP000859,0.1891304347826087,0.22608695652173913,56.168615578397166,68.50587537173752
CP000875,0.1719512195121951,0.20447154471544715,50.715668122094606,51.040165935922595
CP000879,0.319672131147541,0.2522768670309654,34.12319063694373,28.420729345366375
CP000884,0.091324200913242,0.14408929477422627,66.47625701254553,84.07911259983818
CP000910,0.226890756302521,0.18534080298786182,56.271325568496955,60.47196550385885
CP000922,0.2561576354679803,0.2895457033388068,41.77675142074495,37.701730356453794
CP000927,0.083710407239819,0.16105245517010222,67.46329596602476,87.70094842619467
CP000930,0.11832946635730858,0.17865429234338748,56.97519060078877,68.22634506617258
CP000934,0.2766990291262136,0.22653721682847897,51.99123885929493,56.896757627340584
CP000961,0.337037037037037,0.24074074074074073,43.70099216514868,41.29000850485296
CP000975,0.22123893805309736,0.26204523107177974,45.482774375914076,46.05430458183938
CP000976,0.26666666666666666,0.3432098765432099,27.586044045449377,17.395862127615185
CP001013,0.09649122807017543,0.1286549707602339,68.89968087769532,89.23154843592413
CP001016,0.12637362637362637,0.18406593406593408,57.059896843113435,65.78150895109407
CP001032,0.11601642710472279,0.1464750171115674,65.3411396022395,81.9671041519464
CP001034,0.2761904761904762,0.25573192239858905,36.322296518432616,27.99392375840899
CP001037,0.2925531914893617,0.2463694697737251,41.41495802568809,35.616191944563184
CP001055,0.3333333333333333,0.23741690408357075,39.9521283650997,37.74397246495816
CP001071,0.12745098039215685,0.2374727668845316,55.76235444438689,66.1332859446021
CP001080,0.19607843137254902,0.2178649237472767,32.027444977867134,22.790509467385593
CP001087,0.21389396709323583,0.22120658135283364,48.84700915518548,52.836817820193346
CP001096,0.2222222222222222,0.17892540427751696,64.85980862601781,82.90742026528429
CP001098,0.2971887550200803,0.27621597501115575,37.88319203024189,33.786409287968056
CP001099,0.23308270676691728,0.20133667502088554,55.79611479572558,69.02420994637633
CP001100,0.18553459119496854,0.25401816911250874,45.03891960299454,47.72449961856626
CP001108,0.15813953488372093,0.23410852713178296,50.09512826298299,54.21922235352343
CP001110,0.23348017621145375,0.23201174743024963,48.077586989495195,49.49516185782046
CP001130,0.36065573770491804,0.30418943533697634,34.84701003004782,29.13169402717011
CP001145,0.20300751879699247,0.22055137844611528,44.77013317313631,44.262191729947915
CP001146,0.35294117647058826,0.265359477124183,33.74098909839709,25.25509057695437
CP001147,0.2962962962962963,0.2606310013717421,34.12890388925458,25.189125038775195
CP001154,0.17452830188679244,0.17557651991614256,62.352314953733114,74.62992883864295
CP001185,0.27835051546391754,0.27835051546391754,30.810792316194576,20.67361429565975
CP001196,0.10550458715596331,0.1890927624872579,62.39947949997183,76.77031524946466
CP001221,0.2062937062937063,0.3061383061383061,35.018341481270625,29.477380176160356
CP001230,0.32222222222222224,0.28641975308641976,37.15639771142485,31.861305464824948
CP001275,0.18803418803418803,0.14814814814814814,63.647038501132805,72.9871667891634
CP001279,0.46808510638297873,0.31678486997635935,33.507531417691254,27.10517985178629
CP001280,0.07512520868113523,0.15451678723798923,63.08336217288401,76.45252457351022
CP001281,0.10416666666666667,0.14074074074074075,68.4042033605177,88.91894428937042
CP001312,0.041666666666666664,0.14351851851851852,66.56188702841807,83.3079662100825
CP001322,0.1827814569536424,0.21236203090507727,54.484597610000684,67.75526163417368
CP001349,0.07454128440366972,0.1377420998980632,68.85724725505182,86.3187841485118
CP001364,0.15707434052757793,0.18771649347188915,56.681900568424446,60.57701687395504
CP001397,0.291220556745182,0.2888413038305972,35.31529911368425,27.75319641027493
CP001429,0.3225806451612903,0.37992831541218636,28.210940762393367,17.793243841133254
CP001472,0.1430615164520744,0.18359561278016215,60.4970106770533,73.77791604268056
CP001560,0.2,0.17940379403794038,56.508328874835435,64.81461270368001
CP001607,0.3004484304932735,0.24613851519681115,42.230964944326395,40.50556652796647
CP001614,0.21216216216216216,0.21021021021021022,50.89065163357059,54.15317727129128
CP001616,0.32673267326732675,0.24477447744774478,49.02701933458781,49.43651106937553
CP001618,0.06551724137931035,0.10919540229885058,73.1165816375156,93.508394340234
CP001619,0.1915945611866502,0.22208487845076225,51.54499489795186,62.60272180978048
CP001628,0.13043478260869565,0.10869565217391304,72.99524968443846,94.18728425581112
CP001629,0.17984189723320157,0.20245937637241984,58.64699871178244,72.65282632279684
CP001630,0.11609498680738786,0.10656698915274113,73.70887317195238,95.64978768000415
CP001631,0.08771929824561403,0.1216374269005848,68.28933205508218,81.79973028214049
CP001632,0.29896907216494845,0.21993127147766323,39.587971334806774,37.94599582488661
CP001634,0.23015873015873015,0.2275132275132275,41.54598836032433,40.578560825197755
CP001643,0.07865168539325842,0.13108614232209737,72.04577492840924,93.44528426093845
CP001650,0.295169946332737,0.27628702047306697,36.218453032231466,30.82374537843387
CP001673,0.21397379912663755,0.22998544395924309,42.69275481900595,45.30374804363393
CP001674,0.23717948717948717,0.20833333333333334,54.86042281266869,62.28717455029545
CP001678,0.23483365949119372,0.2500543596434007,45.23012065555781,39.00734386460533
CP001681,0.33048433048433046,0.27825261158594494,42.048886254415436,41.33641860750082
CP001682,0.2,0.228125,50.911544290902974,49.39214993163769
CP001683,0.16129032258064516,0.14157706093189965,67.31513626217375,84.17864360783871
CP001684,0.12718204488778054,0.17110002770850652,60.211599355205216,77.75462379883919
CP001685,0.3237704918032787,0.2718579234972678,29.645686057405673,21.00358927527143
CP001686,0.14772727272727273,0.1388888888888889,71.62753355087784,91.9132132312207
CP001699,0.3275862068965517,0.24776500638569604,45.227118022356336,47.48751280015063
CP001700,0.10049539985845718,0.1304552960603916,69.7670815078113,90.08950101810333
CP001706,0.24482758620689654,0.18888888888888888,58.416683456706785,62.88361486086754
CP001707,0.36227544910179643,0.24550898203592814,43.6871005756164,41.506369295549725
CP001708,0.13559322033898305,0.21531701192718142,36.06876441464908,31.07904651251324
CP001712,0.13986013986013987,0.18337218337218336,55.29329254078098,68.05023421839718
CP001713,0.25316455696202533,0.28973277074542897,40.54987026800535,34.86316746624007
CP001721,0.3438735177865613,0.2652613087395696,45.686599019953945,41.291892809192
CP001722,0.18435754189944134,0.26256983240223464,46.82890532673874,45.2324263077635
CP001726,0.04734411085450346,0.1430587631511419,64.20459989097697,85.09596244650568
CP001734,0.16707616707616707,0.19383019383019384,57.54005161463308,68.36478032949981
CP001736,0.14893617021276595,0.13747954173486088,70.5679064337855,91.3588572632568
CP001737,0.13821138211382114,0.11954230653417645,70.91646318382362,90.53150839697254
CP001738,0.0804953560371517,0.1286549707602339,71.6420205227295,91.97339791302234
CP001739,0.3076923076923077,0.2602416740347775,33.4515920686913,27.24160062723166
CP001769,0.27882037533512066,0.23225101777380597,50.19282050444146,55.96873572319882
CP001778,0.12484700122399021,0.138718890248878,68.13393500923839,88.09381245540217
CP001779,0.22522522522522523,0.2702702702702703,26.314554865997263,12.32694760196901
CP001785,0.18536585365853658,0.189159891598916,59.448431527349946,72.37828352502143
CP001798,0.17876106194690267,0.21612586037364798,51.58400922482495,53.485286955641755
CP001801,0.18421052631578946,0.19444444444444445,54.71364202678709,60.740488868978716
CP001804,0.13023782559456398,0.11576695608405688,69.4833879119411,88.43233058581215
CP001807,0.12021857923497267,0.18154219793564055,64.53711118823745,80.28148464275614
CP001810,0.3135593220338983,0.2532956685499058,40.212540550758916,37.81252784449697
CP001814,0.11484823625922888,0.12505696837116034,70.86660360569266,91.04996317509303
CP001818,0.127208480565371,0.17196702002355713,63.79256619243765,85.21930259367649
CP001819,0.08722741433021806,0.10522672204915196,71.88650620102021,93.07957665490976
CP001820,0.42105263157894735,0.2761533463287849,38.629275160847634,30.48109380943077
CP001821,0.13095238095238096,0.12522045855379188,72.48758675378917,93.35958667505398
CP001823,0.10810810810810811,0.12375533428165007,68.10279190363633,86.84567382580762
CP001825,0.23582089552238805,0.23482587064676616,48.072840582412866,49.039950164651025
CP001834,0.29545454545454547,0.27335858585858586,34.910266713469305,25.096711119872783
CP001843,0.15604395604395604,0.22466422466422467,50.837527436243604,55.38517961905614
CP001848,0.37948717948717947,0.21873219373219374,57.464697308785595,65.2958557927804
CP001851,0.0984251968503937,0.1837270341207349,57.15114056237365,65.42315991203353
CP001854,0.08853410740203194,0.11240122560877278,72.7334268541423,93.05789371916354
CP001867,0.12885154061624648,0.11391223155929038,73.98410933815462,94.15596217773754
CP001874,0.043010752688172046,0.0967741935483871,72.42917381865672,94.18718061027457
CP001875,0.2939068100358423,0.20031859816806052,53.69076617993087,59.15311209933013
CP001896,0.12560386473429952,0.178743961352657,64.37262380054115,79.69600379969924
CP001928,0.20261437908496732,0.26506899055918665,43.780170409656044,42.1954023505676
CP001940,0.19574468085106383,0.16832151300236406,60.28630983067459,74.03243522590553
CP001958,0.09507042253521127,0.14788732394366197,66.79128951233038,83.1051939555314
CP001962,0.06896551724137931,0.15210727969348659,64.8850372187184,81.96628292578141
CP001965,0.1602787456445993,0.19628339140534262,57.54174246318486,70.31419961261645
CP001966,0.16911764705882354,0.14460784313725492,68.41297028848486,85.67817414630017
CP001968,0.26053639846743293,0.25244785014899956,42.536630875053575,41.56504034691842
CP001992,0.209375,0.21041666666666667,55.41328127911744,60.74478048316092
CP001997,0.19196428571428573,0.2286706349206349,45.30685774758254,42.19687256774173
CP001998,0.27009222661396576,0.2197335675596545,53.60177947414012,60.33642787963222
CP001999,0.3673469387755102,0.30990173847316704,28.360850626598605,15.387206237033068
CP002006,0.24731182795698925,0.24193548387096775,47.685532961335895,55.794058886111884
CP002017,0.14814814814814814,0.1670096021947874,59.114130784816446,69.22860875734256
CP002018,0.13793103448275862,0.17943805874840357,61.69031954887218,72.45978262053252
CP002026,0.08685968819599109,0.14649839148725563,67.88473004222645,88.27897265025898
CP002028,0.23626373626373626,0.23901098901098902,45.8824557802963,47.40308034283177
CP002038,0.19811320754716982,0.19252271139063593,56.29633286083819,65.62455894555883
CP002039,0.11349693251533742,0.16734832992501705,63.40456378594629,81.03757687531623
CP002042,0.1054481546572935,0.17613747314977543,62.363628418098884,77.06390346716893
CP002045,0.1286549707602339,0.19948018193632228,53.133241430422814,55.033739805660026
CP002046,0.45077720207253885,0.282671272308578,33.90002986831527,23.466456748162543
CP002047,0.08910034602076125,0.11966551326412918,70.75458902611386,89.61386741183121
CP002048,0.17737789203084833,0.19137389317337902,50.989395811950565,57.152346970982165
CP002049,0.04898446833930705,0.12412053630691623,68.13901247639092,86.71738037908737
CP002056,0.34971098265895956,0.2556197816313423,42.63513069668623,37.17490546805735
CP002084,0.21794871794871795,0.2143874643874644,55.04438159275664,64.9143046600976
CP002085,0.07380952380952381,0.12936507936507938,65.7034940481124,85.33284497865574
CP002102,0.09601873536299765,0.13400988810824876,68.42270096651546,87.4378435672643
CP002105,0.255,0.2611111111111111,36.63129515920823,27.792427182256002
CP002106,0.07608695652173914,0.13798309178743962,64.69752852971105,83.97991500727677
CP002116,0.2292576419213974,0.2311984473556526,48.96514158879408,50.17874320552298
CP002131,0.1464968152866242,0.22363765038924274,46.820114603503896,51.908446748191295
CP002156,0.07590759075907591,0.16574990832416575,60.65609859703726,70.43873435702011
CP002157,0.32169576059850374,0.2798559157661402,36.977445412770045,32.209989610809885
CP002158,0.272108843537415,0.24061476442428822,48.0491303157634,56.060084648837645
CP002159,0.2342007434944238,0.23048327137546468,52.754823680596594,57.67405650260274
CP002162,0.10714285714285714,0.12179487179487179,72.82213415331078,92.92320183484325
CP002171,0.2543103448275862,0.2916666666666667,34.112512528035516,27.53386588731037
CP002198,0.3232189973614776,0.25535033714453237,40.22255163651048,33.81060954169641
CP002209,0.1987179487179487,0.1752136752136752,60.21947303196726,74.59866125458424
CP002224,0.10638297872340426,0.17612293144208038,61.72374467055032,72.70388841676859
CP002271,0.12941176470588237,0.15475113122171946,67.45864534737987,84.79390248820647
CP002273,0.13924050632911392,0.19859353023909987,47.49750214689114,52.27503323979917
CP002280,0.20089285714285715,0.21048280423280424,53.687692660687745,57.15919320444134
CP002281,0.2932692307692308,0.26335470085470086,34.534494620965724,27.628289964493646
CP002287,0.07953063885267275,0.1313921483413009,65.9875561360569,84.34228057699373
CP002292,0.15844544095665172,0.16973924597242984,62.24843185985493,76.3670502292069
CP002304,0.2708333333333333,0.2644675925925926,33.16135481113169,22.76332038951294
CP002305,0.20408163265306123,0.27154195011337867,40.41362648482518,37.992539885975695
CP002339,0.2987721691678035,0.24465666211914508,43.506790224265245,40.02699928744964
CP002343,0.136986301369863,0.1415525114155251,70.70365089596365,90.52364365277442
CP002344,0.0688836104513064,0.09237265769332277,72.48208595927298,90.15164594001295
CP002345,0.296398891966759,0.24838411819021236,38.85666655089779,36.90686604784456
CP002347,0.21379310344827587,0.26130268199233714,35.753011699226306,31.623728921601412
CP002349,0.24274406332453827,0.25857519788918204,35.51221813052385,30.05027712289496
CP002353,0.09770114942528736,0.15900383141762453,62.444079661404686,73.5681544322742
CP002355,0.23809523809523808,0.2839506172839506,44.994259801835,46.09885495021901
CP002360,0.21212121212121213,0.23045267489711935,43.45191857580361,43.37644513416864
CP002361,0.10583941605839416,0.12368207623682076,70.02482703542627,92.225683629916
CP002364,0.08171206225680934,0.17769130998702984,58.92757515896828,71.9643941822454
CP002382,0.11320754716981132,0.20195667365478687,54.71298554422008,63.353420928571396
CP002390,0.2542955326460481,0.23864070255822833,35.445507329835344,31.35175195404921
CP002395,0.1347517730496454,0.1867612293144208,59.180881385322195,71.02120927328849
CP002400,0.125,0.17753623188405798,55.5585100725393,67.47799906657528
CP002417,0.09130434782608696,0.1683574879227053,66.47972170008927,85.93058828009994
CP002422,0.2634730538922156,0.2222222222222222,51.498769329353344,60.30832086948006
CP002432,0.16228070175438597,0.19249512670565302,56.10872507194258,66.87424598584889
CP002444,0.3132530120481928,0.25167336010709507,52.11486869899255,62.2729356661938
CP002452,0.18781725888324874,0.23688663282571912,53.911915803900946,68.33222814869386
CP002453,0.3060747663551402,0.27232606438213913,33.76617850633946,24.839353603043133
CP002455,0.21232876712328766,0.2557077625570776,35.921712449965995,30.660974563700265
CP002479,0.12472885032537961,0.1554591467823572,61.17795371438165,80.3803493560879
CP002512,0.25190839694656486,0.21162001696352842,41.88288753247277,41.028908230133354
CP002514,0.17682926829268292,0.18902439024390244,61.37353066787112,71.2925836697303
CP002521,0.09195402298850575,0.13452532992762878,68.82101430637869,88.12235027596982
CP002528,0.3341584158415842,0.2731023102310231,37.28913304540747,29.071976736729933
CP002542,0.2893401015228426,0.26480541455160744,36.494677869818496,30.773281060935545
CP002543,0.37037037037037035,0.2839506172839506,34.94858518464715,25.794333719559578
CP002544,0.23870967741935484,0.24050179211469533,43.35854115212846,45.50594221801111
CP002546,0.18493803622497618,0.19500052960491474,56.448637682336866,65.06472505094511
CP002547,0.19148936170212766,0.198919284025667,46.350190020427156,48.834887434354
CP002548,0.3584905660377358,0.27672955974842767,27.19146803587076,21.19632291729623
CP002568,0.07888631090487239,0.13508636246455272,67.21816850258045,86.10177881547655
CP002584,0.32320777642770354,0.2516538409612529,41.10174901777252,39.68411988829821
CP002593,0.13010204081632654,0.12273242630385488,73.30953216701418,93.37673601152711
CP002606,0.22535211267605634,0.2676056338028169,37.47425387888553,34.82711355754928
CP002623,0.10909090909090909,0.17835497835497835,57.20617746871345,63.89680935066454
