Accession,taa_1,taa_3-6,taa_ratio,tga_1,tga_3-6,tga_ratio,tag_1,tag_3-6,tag_ratio,ttt_1,ttt_3-6,ttt_ratio,tta_1,tta_3-6,tta_ratio,ttc_1,ttc_3-6,ttc_ratio,ttg_1,ttg_3-6,ttg_ratio,tat_1,tat_3-6,tat_ratio,tac_1,tac_3-6,tac_ratio,tca_1,tca_3-6,tca_ratio,tct_1,tct_3-6,tct_ratio,tcc_1,tcc_3-6,tcc_ratio,tcg_1,tcg_3-6,tcg_ratio,tgt_1,tgt_3-6,tgt_ratio,tgc_1,tgc_3-6,tgc_ratio,tgg_1,tgg_3-6,tgg_ratio,GC,GC3
AM494475,0.0676605504587156,0.052752293577981654,0.28260869565217384,0.013761467889908258,0.01863532110091743,-0.2615384615384615,0.01261467889908257,0.01863532110091743,-0.32307692307692304,0.06192660550458716,0.06880733944954129,-0.09999999999999998,0.03211009174311927,0.040137614678899085,-0.19999999999999996,0.009174311926605505,0.018061926605504586,-0.492063492063492,0.014908256880733946,0.02408256880733945,-0.38095238095238093,0.04472477064220184,0.05418577981651376,-0.17460317460317454,0.010321100917431193,0.023509174311926607,-0.5609756097560976,0.02981651376146789,0.011754587155963303,1.5365853658536586,0.014908256880733946,0.011754587155963303,0.2682926829268293,0.0045871559633027525,0.0020068807339449542,1.2857142857142856,0.0011467889908256881,0.008314220183486239,-0.8620689655172413,0.01261467889908257,0.015768348623853214,-0.20000000000000007,0.006880733944954129,0.008314220183486239,-0.1724137931034483,0.0034403669724770644,0.008600917431192661,-0.6,30.5310497961732,21.365218147233982
AM711867,0.0006337135614702154,0.00047528517110266154,0.3333333333333335,0.0038022813688212928,0.0061787072243346015,-0.3846153846153847,0.0019011406844106464,0.0009505703422053232,1.0,0.0006337135614702154,0.00047528517110266154,0.3333333333333335,0.0,0.0006337135614702154,-1.0,0.0031685678073510772,0.004752851711026616,-0.33333333333333337,0.0012674271229404308,0.0017427122940430924,-0.2727272727272727,0.0019011406844106464,0.0009505703422053232,1.0,0.0025348542458808617,0.002376425855513308,0.06666666666666665,0.009505703422053232,0.009188846641318124,0.034482758620689724,0.0038022813688212928,0.004752851711026616,-0.19999999999999996,0.1514575411913815,0.028517110266159697,4.311111111111111,0.03929024081115336,0.023764258555133082,0.6533333333333331,0.0025348542458808617,0.0028517110266159697,-0.11111111111111116,0.016476552598225603,0.01267427122940431,0.2999999999999998,0.0025348542458808617,0.005861850443599493,-0.5675675675675675,72.66422692563216,94.7975161479547
AM743169,0.0019127773527161439,0.001530221882172915,0.25,0.0072685539403213465,0.007938026013771997,-0.0843373493975903,0.0038255547054322878,0.005355776587605203,-0.2857142857142857,0.009946442234123947,0.006981637337413925,0.42465753424657526,0.0019127773527161439,0.0027735271614384087,-0.31034482758620685,0.01224177505738332,0.011381025248661056,0.07563025210084029,0.016449885233358837,0.013389441469013007,0.22857142857142843,0.0022953328232593728,0.003538638102524866,-0.3513513513513513,0.006503442999234889,0.005547054322876817,0.17241379310344818,0.013771996939556235,0.011094108645753633,0.24137931034482762,0.0076511094108645756,0.005547054322876817,0.3793103448275863,0.05470543228768172,0.016449885233358837,2.3255813953488373,0.05432287681713849,0.01501530221882173,2.6178343949044587,0.008033664881407804,0.009659525631216526,-0.16831683168316824,0.04016832440703902,0.027161438408569244,0.4788732394366195,0.017980107115531753,0.018458301453710788,-0.025906735751295318,66.32404518043852,83.25334333965804
AM889285,0.0064759848893685915,0.004182406907717215,0.5483870967741935,0.011332973556395036,0.01146788990825688,-0.011764705882352788,0.0021586616297895305,0.003642741500269833,-0.40740740740740744,0.007015650296815974,0.017134376686454397,-0.5905511811023623,0.0032379924446842958,0.0037776578521316784,-0.1428571428571429,0.008094981111710739,0.01578521316783594,-0.4871794871794871,0.008094981111710739,0.01119805720453319,-0.2771084337349399,0.004856988667026443,0.005126821370750136,-0.052631578947368585,0.007015650296815974,0.005531570426335672,0.26829268292682906,0.01025364274150027,0.011737722611980571,-0.12643678160919536,0.007015650296815974,0.009848893685914732,-0.28767123287671237,0.04155423637344846,0.023205612520237454,0.7906976744186045,0.04101457096600108,0.02239611440906638,0.8313253012048192,0.009174311926605505,0.007285483000539664,0.2592592592592595,0.021586616297895305,0.017269293038316244,0.25,0.013491635186184566,0.01119805720453319,0.20481927710843384,66.43110337985524,80.11588632313429
AM902716,0.0035545023696682463,0.0038507109004739335,-0.07692307692307698,0.0071090047393364926,0.008392575039494471,-0.15294117647058836,0.005529225908372828,0.00414691943127962,0.3333333333333335,0.01066350710900474,0.01273696682464455,-0.16279069767441856,0.002369668246445498,0.0038507109004739335,-0.3846153846153846,0.01382306477093207,0.015995260663507108,-0.1358024691358024,0.008688783570300158,0.01273696682464455,-0.3178294573643411,0.004739336492890996,0.006121642969984202,-0.22580645161290314,0.009083728278041074,0.006417851500789889,0.41538461538461546,0.006714060031595577,0.013428120063191154,-0.5,0.015007898894154818,0.008688783570300158,0.7272727272727273,0.03593996840442338,0.014316745655608216,1.5103448275862066,0.024091627172195894,0.016587677725118485,0.45238095238095233,0.009873617693522907,0.007898894154818325,0.25,0.02014218009478673,0.02014218009478673,0.0,0.01066350710900474,0.015007898894154817,-0.2894736842105262,65.48282415680934,81.62050779849977
AM942759,0.051982378854625554,0.04713656387665198,0.10280373831775713,0.024669603524229075,0.02037444933920705,0.21081081081081066,0.02378854625550661,0.01629955947136564,0.45945945945945943,0.08149779735682819,0.04790748898678414,0.7011494252873562,0.07400881057268723,0.04955947136563877,0.4933333333333332,0.02026431718061674,0.015418502202643172,0.3142857142857143,0.03171806167400881,0.017731277533039644,0.788819875776398,0.046255506607929514,0.04140969162995595,0.11702127659574457,0.017180616740088105,0.01145374449339207,0.5,0.04801762114537445,0.019603524229074888,1.4494382022471912,0.03480176211453744,0.015088105726872247,1.3065693430656933,0.01277533039647577,0.007709251101321586,0.657142857142857,0.018502202643171806,0.006057268722466961,2.0545454545454542,0.01145374449339207,0.014317180616740088,-0.20000000000000007,0.009251101321585903,0.007709251101321586,0.19999999999999996,0.00881057268722467,0.007488986784140969,0.17647058823529438,38.89968663300527,30.75245291987967
AM999887,0.04065040650406504,0.044715447154471545,-0.09090909090909094,0.016260162601626018,0.01524390243902439,0.06666666666666687,0.02710027100271003,0.022357723577235773,0.21212121212121215,0.03929539295392954,0.05826558265582656,-0.32558139534883723,0.02981029810298103,0.036246612466124664,-0.17757009345794406,0.014905149051490514,0.0220189701897019,-0.32307692307692315,0.012195121951219513,0.026422764227642274,-0.5384615384615384,0.028455284552845527,0.032859078590785906,-0.134020618556701,0.014905149051490514,0.012195121951219513,0.2222222222222221,0.025745257452574527,0.014905149051490516,0.7272727272727273,0.018970189701897018,0.018292682926829267,0.03703703703703698,0.04878048780487805,0.01016260162601626,3.8000000000000007,0.0013550135501355014,0.00508130081300813,-0.7333333333333334,0.017615176151761516,0.018631436314363144,-0.054545454545454675,0.014905149051490514,0.014905149051490516,-1.1102230246251565e-16,0.006775067750677507,0.006436314363143632,0.05263157894736836,34.19024523509989,26.635196840406515
AP006628,0.058319039451114926,0.06089193825042881,-0.042253521126760396,0.00686106346483705,0.01672384219554031,-0.5897435897435898,0.005145797598627788,0.00986277873070326,-0.4782608695652174,0.10634648370497427,0.07632933104631218,0.393258426966292,0.07204116638078903,0.0548885077186964,0.3125000000000002,0.015437392795883362,0.01972555746140652,-0.21739130434782605,0.022298456260720412,0.018010291595197257,0.23809523809523792,0.022298456260720412,0.04502572898799313,-0.5047619047619047,0.010291595197255575,0.00686106346483705,0.5000000000000002,0.030874785591766724,0.018867924528301886,0.6363636363636365,0.00686106346483705,0.005145797598627788,0.33333333333333326,0.008576329331046312,0.00686106346483705,0.25,0.0,0.005145797598627788,-1.0,0.012006861063464836,0.008576329331046312,0.3999999999999999,0.005145797598627788,0.006432246998284734,-0.19999999999999996,0.003430531732418525,0.004288164665523155,-0.19999999999999984,27.75984301810356,19.896437816443562
AP006840,0.0009699321047526673,0.0026673132880698355,-0.6363636363636365,0.00533462657613967,0.00957807953443259,-0.44303797468354433,0.0038797284190106693,0.00569835111542192,-0.3191489361702128,0.0033947623666343357,0.005455868089233753,-0.37777777777777766,0.0009699321047526673,0.002061105722599418,-0.5294117647058822,0.006304558680892337,0.00994180407371484,-0.36585365853658536,0.005819592628516004,0.007274490785645005,-0.20000000000000007,0.0024248302618816685,0.0019398642095053346,0.25,0.004849660523763337,0.005819592628516003,-0.16666666666666652,0.006789524733268671,0.00885063045586809,-0.23287671232876717,0.00921435499515034,0.0073957322987390885,0.24590163934426235,0.028612997090203686,0.015033947623666345,0.9032258064516128,0.020853540252182348,0.011275460717749757,0.8494623655913982,0.005819592628516004,0.006547041707080505,-0.11111111111111116,0.01600387972841901,0.019034917555771098,-0.159235668789809,0.014548981571290009,0.013336566440349175,0.09090909090909083,68.6684043088666,89.4912651578391
AP007255,0.002909796314258002,0.005819592628516004,-0.5,0.01212415130940834,0.012609117361784675,-0.03846153846153855,0.0019398642095053346,0.003152279340446169,-0.3846153846153847,0.012609117361784675,0.01491270611057226,-0.1544715447154471,0.005819592628516004,0.007032007759456838,-0.1724137931034483,0.015518913676042677,0.018671193016488848,-0.1688311688311689,0.019398642095053348,0.014912706110572261,0.30081300813008127,0.006304558680892337,0.005455868089233754,0.15555555555555545,0.014064015518913677,0.004849660523763337,1.9,0.01697381183317168,0.01782250242483026,-0.04761904761904756,0.01600387972841901,0.01176042677012609,0.3608247422680413,0.04122211445198836,0.022914645974781767,0.7989417989417988,0.029582929194956354,0.02024733268671193,0.4610778443113772,0.011154219204655674,0.012002909796314257,-0.07070707070707061,0.016488845780795344,0.01733753637245393,-0.04895104895104907,0.017943743937924344,0.014064015518913675,0.2758620689655171,65.093510400737,83.14199548369172
AP008230,0.024746571258199165,0.026610017889087657,-0.07002801120448177,0.0172927847346452,0.02183959451401312,-0.20819112627986347,0.01311866428145498,0.011404293381037565,0.15032679738562105,0.03011329755515802,0.03294573643410853,-0.08597285067873306,0.017590936195587357,0.022659511031604056,-0.22368421052631593,0.016100178890876567,0.013491353607632678,0.19337016574585641,0.01699463327370304,0.018038163387000598,-0.05785123966942152,0.016100178890876567,0.01960345855694693,-0.17870722433460073,0.011627906976744186,0.008720930232558141,0.33333333333333304,0.020274299344066785,0.01759093619558736,0.15254237288135575,0.01490757304710793,0.01311866428145498,0.13636363636363624,0.01490757304710793,0.014385807990459154,0.03626943005181338,0.007751937984496124,0.006932021466905187,0.11827956989247324,0.012522361359570662,0.014460345855694692,-0.1340206185567009,0.011031604054859869,0.014460345855694692,-0.2371134020618556,0.01282051282051282,0.013565891472868217,-0.05494505494505497,47.35989345501921,50.59483233199998
AP008955,0.020221083850094364,0.0174575357239148,0.15830115830115843,0.019951469398759775,0.017053114046912916,0.1699604743083003,0.013750337018064168,0.01246966837422486,0.10270270270270254,0.02615260177945538,0.03033162577514155,-0.13777777777777778,0.013480722566729577,0.011660825020221083,0.1560693641618498,0.018064168239417634,0.018535993529253166,-0.025454545454545285,0.023456457266109464,0.0174575357239148,0.34362934362934383,0.015098409274737126,0.014154758695066057,0.06666666666666665,0.012671879212725803,0.01246966837422486,0.016216216216216273,0.02830951739013211,0.012874090051226745,1.1989528795811522,0.012941493664060394,0.012604475599892154,0.02673796791443861,0.01213265031005662,0.013952547856565113,-0.13043478260869568,0.023186842814774872,0.00896468050687517,1.5864661654135337,0.010784578053383662,0.012334861148557561,-0.12568306010928953,0.007818819088703155,0.010582367214882718,-0.26114649681528657,0.013211108115394984,0.010986788891884605,0.2024539877300613,47.2735528479921,49.388060253065156
AP008971,0.07378129117259552,0.04084321475625823,0.806451612903226,0.021080368906455864,0.020092226613965744,0.049180327868852514,0.021080368906455864,0.016139657444005272,0.30612244897959173,0.10935441370223979,0.059617918313570495,0.8342541436464086,0.039525691699604744,0.04314888010540185,-0.08396946564885499,0.015810276679841896,0.00823451910408432,0.9200000000000002,0.026350461133069828,0.020421607378129116,0.29032258064516125,0.03689064558629776,0.032279314888010543,0.1428571428571428,0.006587615283267457,0.008563899868247694,-0.23076923076923073,0.015810276679841896,0.016798418972332016,-0.05882352941176483,0.014492753623188406,0.009881422924901186,0.46666666666666656,0.002635046113306983,0.005599472990777339,-0.5294117647058824,0.005270092226613966,0.008234519104084322,-0.36,0.00922266139657444,0.01152832674571805,-0.19999999999999996,0.005270092226613966,0.006258234519104084,-0.1578947368421052,0.005270092226613966,0.007905138339920948,-0.33333333333333326,32.3127743623778,26.650776270876232
AP009152,0.0006544502617801048,0.0004908376963350786,0.33333333333333326,0.0013089005235602095,0.008017015706806283,-0.8367346938775511,0.0006544502617801048,0.0009816753926701572,-0.33333333333333337,0.003926701570680628,0.001963350785340314,1.0,0.0,0.0004908376963350786,-1.0,0.009162303664921465,0.006217277486910994,0.4736842105263157,0.002617801047120419,0.002617801047120419,0.0,0.0006544502617801048,0.0006544502617801048,0.0,0.001963350785340314,0.0017997382198952881,0.09090909090909083,0.006544502617801047,0.009162303664921465,-0.2857142857142857,0.005235602094240838,0.005399214659685864,-0.030303030303030387,0.05955497382198953,0.02225130890052356,1.6764705882352944,0.015706806282722512,0.013579842931937171,0.15662650602409633,0.0032722513089005235,0.004253926701570681,-0.23076923076923084,0.0058900523560209425,0.013743455497382198,-0.5714285714285714,0.005235602094240838,0.0075261780104712035,-0.30434782608695643,71.16380109284755,92.56099655074152
AP009153,0.0020408163265306124,0.002040816326530612,2.220446049250313e-16,0.008673469387755102,0.015306122448979591,-0.43333333333333335,0.004081632653061225,0.004464285714285714,-0.08571428571428563,0.009693877551020408,0.009693877551020408,0.0,0.0010204081632653062,0.001403061224489796,-0.2727272727272727,0.018877551020408164,0.01364795918367347,0.3831775700934579,0.015306122448979591,0.01173469387755102,0.30434782608695654,0.003061224489795918,0.002423469387755102,0.26315789473684204,0.011224489795918367,0.005867346938775509,0.9130434782608696,0.025510204081632654,0.015051020408163265,0.6949152542372881,0.01479591836734694,0.010076530612244899,0.46835443037974667,0.02806122448979592,0.015561224489795918,0.8032786885245902,0.06224489795918367,0.02576530612244898,1.4158415841584158,0.009693877551020408,0.012372448979591836,-0.21649484536082464,0.026530612244897958,0.022448979591836733,0.18181818181818188,0.01683673469387755,0.01798469387755102,-0.06382978723404253,64.27436141406316,76.88042010162982
AP009178,0.026881720430107527,0.03494623655913978,-0.23076923076923073,0.01881720430107527,0.013440860215053762,0.40000000000000013,0.024193548387096774,0.012768817204301076,0.894736842105263,0.07795698924731183,0.06451612903225806,0.20833333333333326,0.01881720430107527,0.028225806451612906,-0.33333333333333337,0.010752688172043012,0.028897849462365593,-0.627906976744186,0.016129032258064516,0.023521505376344086,-0.3142857142857143,0.051075268817204304,0.02755376344086022,0.8536585365853657,0.010752688172043012,0.015456989247311828,-0.30434782608695643,0.010752688172043012,0.0228494623655914,-0.5294117647058822,0.024193548387096774,0.012096774193548387,1.0,0.010752688172043012,0.0114247311827957,-0.05882352941176461,0.005376344086021506,0.0114247311827957,-0.5294117647058822,0.016129032258064516,0.008736559139784945,0.8461538461538463,0.013440860215053764,0.01075268817204301,0.2500000000000002,0.01881720430107527,0.008736559139784945,1.1538461538461542,39.688625407429775,36.53261266972793
AP009179,0.025477707006369428,0.02888989990900819,-0.11811023622047234,0.009099181073703366,0.015696087352138306,-0.42028985507246375,0.015468607825295723,0.012738853503184714,0.2142857142857142,0.051865332120109194,0.04913557779799818,0.05555555555555558,0.01637852593266606,0.029799818016378522,-0.45038167938931295,0.018198362147406732,0.020473157415832575,-0.11111111111111116,0.01091901728844404,0.01637852593266606,-0.33333333333333326,0.03366696997270246,0.03207461328480436,0.04964539007092217,0.023657870791628753,0.01592356687898089,0.48571428571428577,0.020018198362147407,0.01751592356687898,0.1428571428571428,0.029117379435850774,0.020928116469517744,0.3913043478260869,0.014558689717925387,0.011828935395814377,0.23076923076923084,0.00818926296633303,0.005686988171064604,0.44000000000000017,0.017288444040036398,0.02001819836214741,-0.13636363636363646,0.018198362147406732,0.01478616924476797,0.23076923076923084,0.010009099181073703,0.009099181073703368,0.09999999999999987,43.87148618201701,46.96062298295081
AP009380,0.01263823064770932,0.01579778830963665,-0.19999999999999996,0.007898894154818325,0.010663507109004738,-0.2592592592592593,0.0071090047393364926,0.009281200631911533,-0.23404255319148948,0.022906793048973143,0.03515007898894155,-0.348314606741573,0.015007898894154818,0.019352290679304898,-0.22448979591836737,0.03317535545023697,0.02211690363349131,0.5000000000000002,0.011848341232227487,0.015205371248025276,-0.22077922077922085,0.01579778830963665,0.020339652448657188,-0.22330097087378642,0.022906793048973143,0.013033175355450238,0.7575757575757573,0.016587677725118485,0.012835703001579778,0.2923076923076924,0.02132701421800948,0.01836492890995261,0.16129032258064502,0.04028436018957346,0.01816745655608215,1.2173913043478257,0.03317535545023697,0.011058451816745654,2.0000000000000004,0.011058451816745656,0.012835703001579778,-0.1384615384615384,0.011848341232227487,0.013428120063191154,-0.11764705882352955,0.00631911532385466,0.006911532385466035,-0.08571428571428574,48.359283634112224,53.05509468872864
AP009384,0.001932740626207963,0.0024159257827599534,-0.19999999999999996,0.004638577502899111,0.007537688442211055,-0.3846153846153846,0.0023192887514495554,0.0021260146888287595,0.09090909090909083,0.007730962504831852,0.008214147661383842,-0.05882352941176461,0.0023192887514495554,0.002899110939311944,-0.19999999999999996,0.0030923850019327404,0.015848473134905297,-0.8048780487804879,0.008117510630073444,0.007344414379590259,0.10526315789473695,0.001932740626207963,0.002802473908001546,-0.31034482758620685,0.004638577502899111,0.0023192887514495554,1.0,0.006957866254348666,0.010823347506764593,-0.3571428571428572,0.01507537688442211,0.010340162350212602,0.4579439252336448,0.05334364128333977,0.02290297642056436,1.3291139240506329,0.041747197526091996,0.017008117510630073,1.4545454545454546,0.002705836876691148,0.006378044066486278,-0.5757575757575757,0.01352918438345574,0.015461925009663702,-0.12499999999999989,0.00889060688055663,0.011789717819868572,-0.24590163934426212,67.31902211118089,85.58033965760337
