Accession,F_p1,F_utr,GC,GC3
AP012044,0.1901584653878232,0.21545732554906866,53.32115202687688,62.44762599576779
AP012046,0.2155511811023622,0.23228346456692914,36.0410813510645,27.72117933022902
AP012050,0.3312043795620438,0.24209245742092458,35.71827205908107,26.499942957190925
AP012051,0.2872340425531915,0.2628053585500394,35.37487573029511,28.8596832483386
AP012052,0.14285714285714285,0.12063492063492064,70.27840545811512,89.51635710263977
AP012057,0.17647058823529413,0.17429193899782136,67.29244721885163,85.35204110605888
AP012157,0.3467278989667049,0.24799081515499427,38.60316874875766,32.68874104181474
AP012200,0.3257372654155496,0.27062853738456955,31.427530414899095,20.912233770188518
AP012204,0.16447368421052633,0.1652046783625731,67.2675393441247,83.09199829566528
AP012224,0.16615853658536586,0.1659891598915989,64.35657091688313,83.4582862067788
AP012273,0.2206405693950178,0.199288256227758,56.27233867427217,64.736231939811
AP012292,0.2372670807453416,0.20717736369910283,50.678134821285894,58.98123748705875
AP012304,0.16859122401847576,0.15139851167564794,65.1013369765916,81.96821673440803
AP012320,0.17123287671232876,0.13318112633181126,71.24314405801177,90.89008540983318
AP012331,0.17472118959107807,0.16191656340355226,64.63092877381744,85.40830215340151
AP012333,0.10431654676258993,0.16107114308553158,58.31297660267276,73.04844261105163
AP012334,0.19772727272727272,0.21212121212121213,48.63343237690101,48.528931928920855
AP012337,0.1357409713574097,0.185415801854158,58.76714546695322,69.23173987284495
AP012338,0.05128205128205128,0.1120607787274454,73.28780179978833,93.48250813834655
AP012342,0.2222222222222222,0.22547108512020791,50.047547643363764,52.8600203553081
AP012492,0.20816326530612245,0.25215419501133784,38.343488993942316,35.024781844645304
AP012495,0.25,0.2308914306463326,45.7271863180528,46.68717826815462
AP012547,0.22580645161290322,0.196415770609319,63.267412603007166,79.15080752127986
AP012551,0.2858312858312858,0.19246519246519248,56.956884178640536,67.46781189223354
AP012554,0.3881401617250674,0.3141659179395028,30.56788703419589,20.772262124659903
AP012978,0.1640625,0.1440972222222222,65.05711268828249,82.31346219624776
AP013066,0.252129471890971,0.2021578648495173,56.1040492634944,65.49436516151633
AP013105,0.1186046511627907,0.1697674418604651,63.459266396182954,82.24245014305617
AP014521,0.32167832167832167,0.3469308469308469,25.06962490771965,12.049407316897229
AP014565,0.32309509746012993,0.2245848920391153,52.155026256764614,56.21466011794846
AP014569,0.09310344827586207,0.13218390804597702,66.09057305548266,83.276143228355
AP014583,0.3024162120031177,0.2655235126006755,32.17769270144215,21.630140096119334
AP014624,0.3298835705045278,0.2527430405826266,35.59174183823627,31.217248851243838
AP014633,0.26147704590818366,0.24210837584091077,41.21047691218616,34.72579659348268
AP014648,0.12594458438287154,0.16540722082283796,62.84232476604134,77.77875657547061
AP014685,0.16261525565800503,0.17071807767532832,63.70241665075839,80.26396127928666
AP014800,0.09859154929577464,0.13458528951486698,66.82816125602547,82.54107282063603
AP014821,0.31736526946107785,0.2659529425996492,33.344810744398856,23.31407430770491
BA000012,0.15114503816793892,0.17217981340118746,62.74706437726396,78.20212561954558
BA000022,0.2849686847599165,0.25110183252145674,47.72025510218359,49.882298574919574
BA000028,0.29759450171821306,0.2367315769377625,35.681311368484145,25.853265043173003
BA000039,0.15053763440860216,0.20519713261648745,53.91792993985405,57.37820504815544
BX908798,0.27909738717339666,0.2856954341514912,34.717256203755284,27.543035134856844
CP000031,0.11182108626198083,0.15938942137025205,64.22290936690355,80.12634528985195
CP000038,0.36441647597254007,0.2210780574624968,51.009758013290465,54.86777809491924
CP000061,0.3443526170798898,0.28191000918273645,26.88626305428061,19.371994276312602
CP000083,0.30346420323325635,0.2500898126764178,38.00542695387089,30.46081482872266
CP000088,0.0821529745042493,0.1391249606547057,67.50285331947377,83.77434685436344
CP000089,0.2507987220447284,0.19471068512602058,59.24722023752395,69.83350770181697
CP000103,0.22404371584699453,0.20663833232139242,53.94264822125698,60.38097430302666
CP000109,0.3196125907990315,0.2546408393866021,43.12997222924752,41.76347489024347
CP000116,0.11155378486055777,0.1407702523240372,66.06722296893027,83.50812300707801
CP000140,0.2825,0.24037037037037037,45.05957647485263,51.05677539925933
CP000141,0.18246110325318246,0.24548169102624548,42.04970185549152,39.535416446941035
CP000153,0.24813895781637718,0.27819134270747176,34.46195676613094,25.425114861501307
CP000155,0.2262129804662886,0.2003080585311209,53.86974591515463,61.05746474959016
CP000157,0.20307692307692307,0.1764102564102564,63.068512035455406,77.17354765752737
CP000158,0.2,0.18577777777777776,61.93028325615428,74.14299571325925
CP000232,0.1582089552238806,0.18739635157545606,55.79153707569736,64.43002637918988
CP000238,0.375,0.287962962962963,33.234770341914974,19.720723690425825
CP000245,0.14507772020725387,0.12089810017271158,69.99670531593956,91.31977921211823
CP000252,0.23469387755102042,0.2196307094266278,51.460038373226816,57.04670184084418
CP000264,0.125,0.1596153846153846,62.332175460869756,75.41608957612769
CP000267,0.17481203007518797,0.18859649122807018,59.87933375732678,72.1806538037545
CP000282,0.3023255813953488,0.2342581259349925,45.82607600427956,44.5828860197993
CP000284,0.25523809523809526,0.20402116402116402,55.71908220615934,64.99896280610056
CP000285,0.14803625377643503,0.16951997314535078,63.91185638668967,79.91249954817198
CP000316,0.16716867469879518,0.17971887550200802,62.47230909815348,77.09299266599201
CP000319,0.1574642126789366,0.17745966825721426,61.713781836805225,75.70930010645063
CP000352,0.18446601941747573,0.1656957928802589,63.820295314082756,79.09870616890429
CP000360,0.16481294236602628,0.17941804291652624,58.38384331781577,71.79140257261432
CP000377,0.14960629921259844,0.16251093613298337,60.412916463861535,71.26991283602997
CP000383,0.3479973736047275,0.2624206609761436,38.84645420098899,35.52122903381832
CP000386,0.13076923076923078,0.15128205128205127,70.47658403570273,91.23163201373471
CP000387,0.25644171779141106,0.23285616905248807,43.4002181344688,42.92532747553288
CP000388,0.29128580134064597,0.23197237456835262,44.61609348747495,43.713301961934846
CP000390,0.14505494505494507,0.16288156288156289,61.06678699297397,72.55384668026387
CP000393,0.31165703275529866,0.25508456433311927,34.143356453871355,25.13635559598903
CP000411,0.3785425101214575,0.3029689608636977,37.88888283571569,33.76575792724595
CP000414,0.30886426592797783,0.25715604801477376,37.71033695121066,30.33467860372307
CP000422,0.31054131054131057,0.22792022792022792,37.357828886583455,29.55305813629921
CP000448,0.19682151589242053,0.21855474055963053,44.86592341448712,46.00755658267348
CP000449,0.225,0.1738888888888889,62.72763433646602,75.510574803482
CP000453,0.10317460317460317,0.11860670194003527,67.53125206047478,85.30676977140472
CP000471,0.19414893617021275,0.19296690307328604,54.16747800281423,59.88428780616274
CP000473,0.14509122502172025,0.1753064967660971,61.90245684170811,75.52030470556426
CP000478,0.15692307692307692,0.1794871794871795,59.94872802991272,74.24832713519152
CP000481,0.13071895424836602,0.1299927378358751,66.907355721617,78.94598173111915
CP000482,0.18058690744920994,0.18209179834462003,59.024176646706586,73.98205392137992
CP000492,0.22071307300509338,0.23787964534993397,48.35144813079669,50.67711844794025
CP000509,0.125,0.14484126984126985,71.65195409187281,92.81406721874863
CP000510,0.3239171374764595,0.2480993234288903,40.08627514969522,35.57629688729763
CP000513,0.35185185185185186,0.25044091710758376,44.39572461942635,40.5495198271762
CP000542,0.21074380165289255,0.1593204775022957,65.27908838713583,80.90000850352706
CP000544,0.11214953271028037,0.13395638629283488,67.98172974539025,84.64422625602133
CP000554,0.22878228782287824,0.22529725297252973,50.00758571202252,48.793791829298776
CP000555,0.21212121212121213,0.1627384960718294,69.19775134482882,88.63460991790933
CP000613,0.1044776119402985,0.12686567164179105,70.46127199295242,89.54181281369318
CP000628,0.21794871794871795,0.19337606837606838,60.33744223033959,74.44371632426507
CP000655,0.3333333333333333,0.2425137903861308,44.83410434871196,40.6625825389489
CP000679,0.14746543778801843,0.24142345110087046,35.25407580106219,30.74653621379769
CP000685,0.3308550185873606,0.2731653586672174,34.11285327951776,27.034000666860624
CP000686,0.2032967032967033,0.199023199023199,60.38734500391099,69.01942839263505
CP000724,0.24266999376169682,0.21924169959104456,36.82202449465125,30.896708831942302
CP000733,0.2392638036809816,0.21858668484435356,42.43578946783289,40.41325594154757
CP000747,0.07692307692307693,0.11571334648257725,71.34637304176034,93.5555385658818
CP000749,0.29932803909590716,0.24794678612638296,42.59406816481398,38.17101726266472
CP000750,0.09090909090909091,0.10437710437710437,74.43503011751491,94.07252668025595
CP000758,0.24546952224052718,0.19860882299103058,56.050901587193835,64.0543638555241
CP000769,0.07042253521126761,0.11737089201877934,73.53140115839552,94.22784852281781
CP000774,0.1592920353982301,0.1750245821042281,62.32809544427542,76.73750460300515
CP000781,0.13304721030042918,0.15832141154029566,67.46469253526226,86.0886474535049
CP000792,0.2073170731707317,0.2719060523938573,39.428959063005145,38.71452976076315
CP000812,0.3128491620111732,0.2594661700806952,38.69703307479551,34.41281828389921
CP000820,0.10802469135802469,0.14609053497942387,71.15359736683484,87.63143146480357
CP000828,0.2365979381443299,0.23894616265750288,47.253850255638156,46.06813062425631
CP000830,0.09652509652509653,0.12955812955812956,66.01545182795789,83.77073528789407
CP000849,0.31485148514851485,0.2902090209020902,31.628209656110613,21.417195212950954
CP000850,0.10303030303030303,0.14343434343434344,69.51852813884236,85.4082585064443
CP000859,0.16796875,0.20500578703703703,56.168615578397166,68.50587537173752
CP000875,0.24949186991869918,0.20742999096657633,50.715668122094606,51.040165935922595
CP000879,0.26403326403326405,0.24924924924924924,34.12319063694373,28.420729345366375
CP000884,0.18561484918793503,0.15803042021139468,66.47625701254553,84.07911259983818
CP000910,0.23220338983050848,0.1919020715630885,56.271325568496955,60.47196550385885
CP000922,0.1744186046511628,0.2641401091013494,41.77675142074495,37.701730356453794
CP000927,0.15368421052631578,0.17169590643274854,67.46329596602476,87.70094842619467
CP000930,0.14267352185089974,0.1790916880891174,56.97519060078877,68.22634506617258
CP000934,0.2959558823529412,0.2176266339869281,51.99123885929493,56.896757627340584
CP000961,0.313039309683605,0.23420688185788857,43.70099216514868,41.29000850485296
CP000975,0.1622103386809269,0.260051495345613,45.482774375914076,46.05430458183938
CP000976,0.3900709219858156,0.31520882584712373,27.586044045449377,17.395862127615185
CP001013,0.184,0.14933333333333335,68.89968087769532,89.23154843592413
CP001016,0.2347949080622348,0.20273455917020272,57.059896843113435,65.78150895109407
CP001032,0.13545816733067728,0.15515714918105356,65.3411396022395,81.9671041519464
CP001034,0.28251507321274766,0.2449038185472294,36.322296518432616,27.99392375840899
CP001037,0.2972111553784861,0.25086321381142096,41.41495802568809,35.616191944563184
CP001055,0.28295254833040423,0.2288615504784222,39.9521283650997,37.74397246495816
CP001071,0.1882716049382716,0.23233882030178327,55.76235444438689,66.1332859446021
CP001080,0.2861271676300578,0.2546563904945408,32.027444977867134,22.790509467385593
CP001087,0.22504708097928436,0.2150031387319523,48.84700915518548,52.836817820193346
CP001096,0.19444444444444445,0.17401528512639625,64.85980862601781,82.90742026528429
CP001098,0.2832369942196532,0.25728965960179834,37.88319203024189,33.786409287968056
CP001099,0.15853658536585366,0.2018970189701897,55.79611479572558,69.02420994637633
CP001100,0.2218458933107536,0.25947878445761596,45.03891960299454,47.72449961856626
CP001108,0.1596244131455399,0.2167449139280125,50.09512826298299,54.21922235352343
CP001110,0.15771812080536912,0.22893363161819538,48.077586989495195,49.49516185782046
CP001130,0.2833333333333333,0.27824074074074073,34.84701003004782,29.13169402717011
CP001145,0.16956521739130434,0.2033816425120773,44.77013317313631,44.262191729947915
CP001146,0.20958083832335328,0.26280771789753826,33.74098909839709,25.25509057695437
CP001147,0.3115942028985507,0.28381642512077293,34.12890388925458,25.189125038775195
CP001154,0.2511111111111111,0.19407407407407407,62.352314953733114,74.62992883864295
CP001185,0.33879781420765026,0.277170613236187,30.810792316194576,20.67361429565975
CP001196,0.12012480499219969,0.18408736349453977,62.39947949997183,76.77031524946466
CP001221,0.22570532915360503,0.287443399512365,35.018341481270625,29.477380176160356
CP001230,0.23754789272030652,0.2822477650063857,37.15639771142485,31.861305464824948
CP001275,0.2028985507246377,0.20450885668276972,63.647038501132805,72.9871667891634
CP001279,0.436950146627566,0.3701531443466927,33.507531417691254,27.10517985178629
CP001280,0.13392857142857142,0.15823412698412698,63.08336217288401,76.45252457351022
CP001281,0.1743119266055046,0.14169215086646278,68.4042033605177,88.91894428937042
CP001312,0.11538461538461539,0.14577397910731243,66.56188702841807,83.3079662100825
CP001322,0.19153365718251214,0.19716246433803686,54.484597610000684,67.75526163417368
CP001349,0.12340425531914893,0.14278959810874706,68.85724725505182,86.3187841485118
CP001364,0.23848238482384823,0.20671484492622705,56.681900568424446,60.57701687395504
CP001397,0.31366208569118836,0.28204437258600557,35.31529911368425,27.75319641027493
CP001429,0.35294117647058826,0.33464052287581697,28.210940762393367,17.793243841133254
CP001472,0.1680129240710824,0.18039849219170706,60.4970106770533,73.77791604268056
CP001560,0.32515894641235243,0.19002926632354425,56.508328874835435,64.81461270368001
CP001607,0.36666666666666664,0.24049382716049383,42.230964944326395,40.50556652796647
CP001614,0.2285485164394547,0.21429207876681813,50.89065163357059,54.15317727129128
CP001616,0.39503619441571874,0.23038032862231414,49.02701933458781,49.43651106937553
CP001618,0.12,0.13777777777777778,73.1165816375156,93.508394340234
CP001619,0.2992501704158146,0.2275997879269863,51.54499489795186,62.60272180978048
CP001628,0.06896551724137931,0.14559386973180077,72.99524968443846,94.18728425581112
CP001629,0.2052401746724891,0.19092673459485687,58.64699871178244,72.65282632279684
CP001630,0.087248322147651,0.11483967188665176,73.70887317195238,95.64978768000415
CP001631,0.08108108108108109,0.12912912912912913,68.28933205508218,81.79973028214049
CP001632,0.29838709677419356,0.24432497013142174,39.587971334806774,37.94599582488661
CP001634,0.2598870056497175,0.22253609541745134,41.54598836032433,40.578560825197755
CP001643,0.09523809523809523,0.1111111111111111,72.04577492840924,93.44528426093845
CP001650,0.293354943273906,0.2576385137163095,36.218453032231466,30.82374537843387
CP001673,0.24535679374389052,0.23406104051265342,42.69275481900595,45.30374804363393
CP001674,0.2576601671309192,0.2059733828536057,54.86042281266869,62.28717455029545
CP001678,0.2465753424657534,0.23919915700737618,45.23012065555781,39.00734386460533
CP001681,0.2939244663382594,0.2607188469257435,42.048886254415436,41.33641860750082
CP001682,0.14138817480719795,0.20422736361039703,50.911544290902974,49.39214993163769
CP001683,0.07333333333333333,0.11703703703703704,67.31513626217375,84.17864360783871
CP001684,0.13517241379310344,0.1618390804597701,60.211599355205216,77.75462379883919
CP001685,0.3087818696883853,0.2619871996642535,29.645686057405673,21.00358927527143
CP001686,0.13333333333333333,0.12222222222222222,71.62753355087784,91.9132132312207
CP001699,0.2726597325408618,0.2354300808981344,45.227118022356336,47.48751280015063
CP001700,0.1111111111111111,0.13407407407407407,69.7670815078113,90.08950101810333
CP001706,0.12076271186440678,0.14477401129943504,58.416683456706785,62.88361486086754
CP001707,0.30536130536130535,0.2338772338772339,43.6871005756164,41.506369295549725
CP001708,0.20920502092050208,0.22826592282659228,36.06876441464908,31.07904651251324
CP001712,0.22482758620689655,0.1924904214559387,55.29329254078098,68.05023421839718
CP001713,0.26245847176079734,0.2809154669619786,40.54987026800535,34.86316746624007
CP001721,0.16142557651991615,0.24202189610994643,45.686599019953945,41.291892809192
CP001722,0.3019145802650957,0.26918671248568155,46.82890532673874,45.2324263077635
CP001726,0.0825515947467167,0.13550135501355012,64.20459989097697,85.09596244650568
CP001734,0.16071428571428573,0.1814373897707231,57.54005161463308,68.36478032949981
CP001736,0.08280254777070063,0.13021939136588817,70.5679064337855,91.3588572632568
CP001737,0.13953488372093023,0.12015503875968993,70.91646318382362,90.53150839697254
CP001738,0.10106382978723404,0.13711583924349882,71.6420205227295,91.97339791302234
CP001739,0.2817643186306781,0.2490673688830371,33.4515920686913,27.24160062723166
CP001769,0.21698906644238855,0.21619474815437809,50.19282050444146,55.96873572319882
CP001778,0.13279678068410464,0.13279678068410464,68.13393500923839,88.09381245540217
CP001779,0.3054054054054054,0.2627627627627628,26.314554865997263,12.32694760196901
CP001785,0.07961783439490445,0.19780608634111818,59.448431527349946,72.37828352502143
CP001798,0.21242937853107344,0.21519146264908975,51.58400922482495,53.485286955641755
CP001801,0.26763110307414106,0.2125778581474784,54.71364202678709,60.740488868978716
CP001804,0.16863905325443787,0.1344510190664037,69.4833879119411,88.43233058581215
CP001807,0.1643835616438356,0.1723744292237443,64.53711118823745,80.28148464275614
CP001810,0.3587962962962963,0.24742798353909465,40.212540550758916,37.81252784449697
CP001814,0.12569832402234637,0.15145872129112353,70.86660360569266,91.04996317509303
CP001818,0.10891089108910891,0.1617161716171617,63.79256619243765,85.21930259367649
CP001819,0.034482758620689655,0.10727969348659004,71.88650620102021,93.07957665490976
CP001820,0.47928176795580113,0.2678023327194598,38.629275160847634,30.48109380943077
CP001821,0.04054054054054054,0.12612612612612611,72.48758675378917,93.35958667505398
CP001823,0.11267605633802817,0.1178925404277517,68.10279190363633,86.84567382580762
CP001825,0.2720306513409962,0.21966794380587484,48.072840582412866,49.039950164651025
CP001834,0.2638640429338104,0.24726694494136356,34.910266713469305,25.096711119872783
CP001843,0.1784741144414169,0.22085982440205873,50.837527436243604,55.38517961905614
CP001848,0.21763470958712386,0.19298654847990046,57.464697308785595,65.2958557927804
CP001851,0.22323462414578588,0.2070361933687674,57.15114056237365,65.42315991203353
CP001854,0.07792207792207792,0.13275613275613277,72.7334268541423,93.05789371916354
CP001867,0.15384615384615385,0.1111111111111111,73.98410933815462,94.15596217773754
CP001874,0.1518987341772152,0.1308016877637131,72.42917381865672,94.18718061027457
CP001875,0.2994350282485876,0.2015065913370998,53.69076617993087,59.15311209933013
CP001896,0.1554054054054054,0.16516516516516516,64.37262380054115,79.69600379969924
CP001928,0.2634920634920635,0.2708994708994709,43.780170409656044,42.1954023505676
CP001940,0.16541353383458646,0.1824561403508772,60.28630983067459,74.03243522590553
CP001958,0.1282051282051282,0.14985754985754987,66.79128951233038,83.1051939555314
CP001962,0.10550458715596331,0.14627930682976553,64.8850372187184,81.96628292578141
CP001965,0.22033898305084745,0.19397363465160075,57.54174246318486,70.31419961261645
CP001966,0.12568306010928962,0.13904068002428657,68.41297028848486,85.67817414630017
CP001968,0.2795527156549521,0.2470713525026624,42.536630875053575,41.56504034691842
CP001992,0.2100456621004566,0.21106037544393708,55.41328127911744,60.74478048316092
CP001997,0.2,0.21137566137566138,45.30685774758254,42.19687256774173
CP001998,0.2063273727647868,0.20800855876509247,53.60177947414012,60.33642787963222
CP001999,0.3108665749656121,0.3079627082378114,28.360850626598605,15.387206237033068
CP002006,0.2724177071509648,0.23205952831378485,47.685532961335895,55.794058886111884
CP002017,0.1663286004056795,0.1679062429569529,59.114130784816446,69.22860875734256
CP002018,0.198,0.15844444444444444,61.69031954887218,72.45978262053252
CP002026,0.1625615763546798,0.16694033935413247,67.88473004222645,88.27897265025898
CP002028,0.205761316872428,0.22896662094192957,45.8824557802963,47.40308034283177
CP002038,0.3487677371172517,0.21292838768566924,56.29633286083819,65.62455894555883
CP002039,0.1996996996996997,0.161327994661328,63.40456378594629,81.03757687531623
CP002042,0.11956521739130435,0.17250402576489532,62.363628418098884,77.06390346716893
CP002045,0.20218579234972678,0.21797207043108682,53.133241430422814,55.033739805660026
CP002046,0.3117948717948718,0.27715099715099717,33.90002986831527,23.466456748162543
CP002047,0.09791666666666667,0.1150462962962963,70.75458902611386,89.61386741183121
CP002048,0.13333333333333333,0.1909199522102748,50.989395811950565,57.152346970982165
CP002049,0.03636363636363636,0.12297979797979798,68.13901247639092,86.71738037908737
CP002056,0.2708333333333333,0.24481922398589065,42.63513069668623,37.17490546805735
CP002084,0.183206106870229,0.1946564885496183,55.04438159275664,64.9143046600976
CP002085,0.11764705882352941,0.14109957708573626,65.7034940481124,85.33284497865574
CP002102,0.0847457627118644,0.14626490897677338,68.42270096651546,87.4378435672643
CP002105,0.3301088270858525,0.25836356307940345,36.63129515920823,27.792427182256002
CP002106,0.09803921568627451,0.1437908496732026,64.69752852971105,83.97991500727677
CP002116,0.23511450381679388,0.233587786259542,48.96514158879408,50.17874320552298
CP002131,0.2026359143327842,0.21837818048691196,46.820114603503896,51.908446748191295
CP002156,0.1489841986455982,0.16478555304740405,60.65609859703726,70.43873435702011
CP002157,0.25826446280991733,0.2474747474747475,36.977445412770045,32.209989610809885
CP002158,0.34164070612668745,0.24322141456097843,48.0491303157634,56.060084648837645
CP002159,0.261136712749616,0.2270011947431302,52.754823680596594,57.67405650260274
CP002162,0.04790419161676647,0.10312707917498337,72.82213415331078,92.92320183484325
CP002171,0.2425,0.2811111111111111,34.112512528035516,27.53386588731037
CP002198,0.2697095435684647,0.2446288612263716,40.22255163651048,33.81060954169641
CP002209,0.20833333333333334,0.14660493827160495,60.21947303196726,74.59866125458424
CP002224,0.1867704280155642,0.15477734543882404,61.72374467055032,72.70388841676859
CP002271,0.12759170653907495,0.1444267233740918,67.45864534737987,84.79390248820647
CP002273,0.15299334811529933,0.19725712408639237,47.49750214689114,52.27503323979917
CP002280,0.20049813200498132,0.20630967206309672,53.687692660687745,57.15919320444134
CP002281,0.27015558698727016,0.2660694640892661,34.534494620965724,27.628289964493646
CP002287,0.16024653312788906,0.1409005307310392,65.9875561360569,84.34228057699373
CP002292,0.14925373134328357,0.16708126036484244,62.24843185985493,76.3670502292069
CP002304,0.27880184331797236,0.2638248847926267,33.16135481113169,22.76332038951294
CP002305,0.3107947805456702,0.26149993409779887,40.41362648482518,37.992539885975695
CP002339,0.24619457313037724,0.22133980439738216,43.506790224265245,40.02699928744964
CP002343,0.07142857142857142,0.12698412698412698,70.70365089596365,90.52364365277442
CP002344,0.06435643564356436,0.11001100110011001,72.48208595927298,90.15164594001295
CP002345,0.2979559748427673,0.24432215234102025,38.85666655089779,36.90686604784456
CP002347,0.2996742671009772,0.2710821570756424,35.753011699226306,31.623728921601412
CP002349,0.3229665071770335,0.266347687400319,35.51221813052385,30.05027712289496
CP002353,0.1807044410413476,0.17321762804151777,62.444079661404686,73.5681544322742
CP002355,0.3683241252302026,0.30038878657663187,44.994259801835,46.09885495021901
CP002360,0.24916943521594684,0.2456626061277224,43.45191857580361,43.37644513416864
CP002361,0.09722222222222222,0.12191358024691358,70.02482703542627,92.225683629916
CP002364,0.23344947735191637,0.21680216802168023,58.92757515896828,71.9643941822454
CP002382,0.2852153667054715,0.20618290001293493,54.71298554422008,63.353420928571396
CP002390,0.23225806451612904,0.23548387096774193,35.445507329835344,31.35175195404921
CP002395,0.1713810316139767,0.19763357367350712,59.180881385322195,71.02120927328849
CP002400,0.19047619047619047,0.21213624338624337,55.5585100725393,67.47799906657528
CP002417,0.136986301369863,0.14855403348554033,66.47972170008927,85.93058828009994
CP002422,0.19921875,0.18373842592592593,51.498769329353344,60.30832086948006
CP002432,0.20670391061452514,0.19180633147113593,56.10872507194258,66.87424598584889
CP002444,0.14754098360655737,0.2082574377656345,52.11486869899255,62.2729356661938
CP002452,0.19090909090909092,0.2138047138047138,53.911915803900946,68.33222814869386
CP002453,0.2853717026378897,0.25506261657340795,33.76617850633946,24.839353603043133
CP002455,0.3345679012345679,0.2681755829903978,35.921712449965995,30.660974563700265
CP002479,0.11237230419977298,0.15575734644974146,61.17795371438165,80.3803493560879
CP002512,0.29784172661870506,0.21071143085531574,41.88288753247277,41.028908230133354
CP002514,0.08178438661710037,0.17059066501445683,61.37353066787112,71.2925836697303
CP002521,0.21739130434782608,0.1603864734299517,68.82101430637869,88.12235027596982
CP002528,0.34001823154056515,0.2695229413552112,37.28913304540747,29.071976736729933
CP002542,0.3134863701578192,0.25362665391359795,36.494677869818496,30.773281060935545
CP002543,0.27848101265822783,0.2747304266291608,34.94858518464715,25.794333719559578
CP002544,0.25444839857651247,0.23398576512455516,43.35854115212846,45.50594221801111
CP002546,0.19919354838709677,0.19184587813620071,56.448637682336866,65.06472505094511
CP002547,0.20414847161572053,0.2157933042212518,46.350190020427156,48.834887434354
CP002548,0.34968017057569295,0.3082208007581142,27.19146803587076,21.19632291729623
CP002568,0.13414634146341464,0.13956639566395665,67.21816850258045,86.10177881547655
CP002584,0.2630345635618043,0.24754279763067108,41.10174901777252,39.68411988829821
CP002593,0.12857142857142856,0.09206349206349207,73.30953216701418,93.37673601152711
CP002606,0.2318840579710145,0.2555018786902845,37.47425387888553,34.82711355754928
CP002623,0.14227086183310533,0.16583067335461316,57.20617746871345,63.89680935066454
