Accession,Stops_f,Tstarting_f,GC,GC3
AP012292,0.3958762886597938,0.34285714285714286,50.678134821285894,58.98123748705875
AP012304,0.2395754359363154,0.18473193473193472,65.1013369765916,81.96821673440803
AP012320,0.13750850918992513,0.13836948391922213,71.24314405801177,90.89008540983318
AP012331,0.26157804459691253,0.16221628838451269,64.63092877381744,85.40830215340151
AP012333,0.3057199211045365,0.2211652794292509,58.31297660267276,73.04844261105163
AP012334,0.32558139534883723,0.31746031746031744,48.63343237690101,48.528931928920855
AP012337,0.2091286307053942,0.2634989200863931,58.76714546695322,69.23173987284495
AP012338,0.13474387527839643,0.1270718232044199,73.28780179978833,93.48250813834655
AP012342,0.33499170812603646,0.3325143325143325,50.047547643363764,52.8600203553081
AP012492,0.31756756756756754,0.36,38.343488993942316,35.024781844645304
AP012495,0.363080684596577,0.33785529715762275,45.7271863180528,46.68717826815462
AP012547,0.2829324169530355,0.19370078740157481,63.267412603007166,79.15080752127986
AP012551,0.3691275167785235,0.2601078167115903,56.956884178640536,67.46781189223354
AP012554,0.532608695652174,0.453781512605042,30.56788703419589,20.772262124659903
AP012978,0.24882629107981222,0.1879310344827586,65.05711268828249,82.31346219624776
AP013066,0.3448905109489051,0.2740740740740741,56.1040492634944,65.49436516151633
AP013105,0.23696682464454977,0.2492836676217765,63.459266396182954,82.24245014305617
AP014521,0.37142857142857144,0.4842105263157895,25.06962490771965,12.049407316897229
AP014565,0.43383356070941337,0.2846441947565543,52.155026256764614,56.21466011794846
AP014569,0.24496124031007752,0.16449704142011834,66.09057305548266,83.276143228355
AP014583,0.381294964028777,0.3920265780730897,32.17769270144215,21.630140096119334
AP014624,0.5202952029520295,0.36633663366336633,35.59174183823627,31.217248851243838
AP014633,0.3073770491803279,0.3299086757990868,41.21047691218616,34.72579659348268
AP014648,0.20426287744227353,0.17056396148555708,62.84232476604134,77.77875657547061
AP014685,0.2686658506731946,0.21519250780437044,63.70241665075839,80.26396127928666
AP014800,0.19177253478523895,0.16237942122186494,66.82816125602547,82.54107282063603
AP014821,0.4148936170212766,0.3767605633802817,33.344810744398856,23.31407430770491
BA000012,0.2421102213848328,0.20424319189360354,62.74706437726396,78.20212561954558
BA000022,0.3735224586288416,0.3361244019138756,47.72025510218359,49.882298574919574
BA000028,0.4,0.3707093821510298,35.681311368484145,25.853265043173003
BA000039,0.3183673469387755,0.27293064876957496,53.91792993985405,57.37820504815544
BX908798,0.36492890995260663,0.37124463519313305,34.717256203755284,27.543035134856844
CP000031,0.23300229182582124,0.2016509433962264,64.22290936690355,80.12634528985195
CP000038,0.48857644991212656,0.2843601895734597,51.009758013290465,54.86777809491924
CP000061,0.5925925925925926,0.5539568345323741,26.88626305428061,19.371994276312602
CP000083,0.4513888888888889,0.3068391866913124,38.00542695387089,30.46081482872266
CP000088,0.1379585326953748,0.19442458899213724,67.50285331947377,83.77434685436344
CP000089,0.35924617196702,0.23613963039014374,59.24722023752395,69.83350770181697
CP000103,0.2694235588972431,0.27521613832853026,53.94264822125698,60.38097430302666
CP000109,0.477124183006536,0.37846153846153846,43.12997222924752,41.76347489024347
CP000116,0.15994236311239193,0.18734491315136476,66.06722296893027,83.50812300707801
CP000140,0.45647058823529413,0.3580508474576271,45.05957647485263,51.05677539925933
CP000141,0.18584070796460178,0.35714285714285715,42.04970185549152,39.535416446941035
CP000153,0.4430379746835443,0.41420118343195267,34.46195676613094,25.425114861501307
CP000155,0.35247666905958364,0.25065160729800173,53.86974591515463,61.05746474959016
CP000157,0.30867709815078237,0.1947565543071161,63.068512035455406,77.17354765752737
CP000158,0.26884920634920634,0.19731543624161074,61.93028325615428,74.14299571325925
CP000232,0.23734177215189872,0.30612244897959184,55.79153707569736,64.43002637918988
CP000238,0.48,0.3090909090909091,33.234770341914974,19.720723690425825
CP000245,0.1525940996948118,0.1919191919191919,69.99670531593956,91.31977921211823
CP000252,0.2763496143958869,0.27515243902439024,51.460038373226816,57.04670184084418
CP000264,0.2387033398821218,0.17543859649122806,62.332175460869756,75.41608957612769
CP000267,0.2362270450751252,0.260752688172043,59.87933375732678,72.1806538037545
CP000282,0.38636363636363635,0.2727272727272727,45.82607600427956,44.5828860197993
CP000284,0.3484573502722323,0.23844537815126052,55.71908220615934,64.99896280610056
CP000285,0.22205438066465258,0.16945996275605213,63.91185638668967,79.91249954817198
CP000316,0.19241652518392757,0.22580645161290322,62.47230909815348,77.09299266599201
CP000319,0.26129518072289154,0.21042377009254748,61.713781836805225,75.70930010645063
CP000352,0.284862043251305,0.18419618528610354,63.820295314082756,79.09870616890429
CP000360,0.2504288164665523,0.22234042553191488,58.38384331781577,71.79140257261432
CP000377,0.3157894736842105,0.20806241872561768,60.412916463861535,71.26991283602997
CP000383,0.5357142857142857,0.3380084151472651,38.84645420098899,35.52122903381832
CP000386,0.11904761904761904,0.21920289855072464,70.47658403570273,91.23163201373471
CP000387,0.45544554455445546,0.37410071942446044,43.4002181344688,42.92532747553288
CP000388,0.36338028169014086,0.29606299212598425,44.61609348747495,43.713301961934846
CP000390,0.2459016393442623,0.2107594936708861,61.06678699297397,72.55384668026387
CP000393,0.3046979865771812,0.3711734693877551,34.143356453871355,25.13635559598903
CP000411,0.48878923766816146,0.4290909090909091,37.88888283571569,33.76575792724595
CP000414,0.4588235294117647,0.40273972602739727,37.71033695121066,30.33467860372307
CP000422,0.4909090909090909,0.34285714285714286,37.357828886583455,29.55305813629921
CP000448,0.3357142857142857,0.3059548254620123,44.86592341448712,46.00755658267348
CP000449,0.3059250302297461,0.1748768472906404,62.72763433646602,75.510574803482
CP000453,0.18715393133997785,0.15964523281596452,67.53125206047478,85.30676977140472
CP000471,0.36860670194003525,0.2632146709816613,54.16747800281423,59.88428780616274
CP000473,0.21030756442227763,0.21982281284606867,61.90245684170811,75.52030470556426
CP000478,0.2429742388758782,0.17892052698682534,59.94872802991272,74.24832713519152
CP000481,0.17275280898876405,0.15739484396200815,66.907355721617,78.94598173111915
CP000482,0.24586977648202138,0.2342819324950364,59.024176646706586,73.98205392137992
CP000492,0.314404432132964,0.35667396061269147,48.35144813079669,50.67711844794025
CP000509,0.1267519804996953,0.15577889447236182,71.65195409187281,92.81406721874863
CP000510,0.4376899696048632,0.35294117647058826,40.08627514969522,35.57629688729763
CP000513,0.4659090909090909,0.4221105527638191,44.39572461942635,40.5495198271762
CP000542,0.23506556580864496,0.1575780368559609,65.27908838713583,80.90000850352706
CP000544,0.20588235294117646,0.15488215488215487,67.98172974539025,84.64422625602133
CP000554,0.3325062034739454,0.2826975476839237,50.00758571202252,48.793791829298776
CP000555,0.1750358680057389,0.15447154471544716,69.19775134482882,88.63460991790933
CP000613,0.18686052773290254,0.13089887640449438,70.46127199295242,89.54181281369318
CP000628,0.33008849557522124,0.21339816315505133,60.33744223033959,74.44371632426507
CP000655,0.46987951807228917,0.2830188679245283,44.83410434871196,40.6625825389489
CP000679,0.27205882352941174,0.3611650485436893,35.25407580106219,30.74653621379769
CP000685,0.5137614678899083,0.3916849015317287,34.11285327951776,27.034000666860624
CP000686,0.26468401486988846,0.2248435243139143,60.38734500391099,69.01942839263505
CP000724,0.38338658146964855,0.3498168498168498,36.82202449465125,30.896708831942302
CP000733,0.27314814814814814,0.3591549295774648,42.43578946783289,40.41325594154757
CP000747,0.15486725663716813,0.18888888888888888,71.34637304176034,93.5555385658818
CP000749,0.5170454545454546,0.3761118170266836,42.59406816481398,38.17101726266472
CP000750,0.06606152294503277,0.13010590015128592,74.43503011751491,94.07252668025595
CP000758,0.4091539528432732,0.24598930481283424,56.050901587193835,64.0543638555241
CP000769,0.14717741935483872,0.1145919208573784,73.53140115839552,94.22784852281781
CP000774,0.2203883495145631,0.22703751617076326,62.32809544427542,76.73750460300515
CP000781,0.19658119658119658,0.17200474495848161,67.46469253526226,86.0886474535049
CP000792,0.5060240963855421,0.3403141361256545,39.428959063005145,38.71452976076315
CP000812,0.32786885245901637,0.35384615384615387,38.69703307479551,34.41281828389921
CP000820,0.13092613009922824,0.13975249019015998,71.15359736683484,87.63143146480357
CP000828,0.31641086186540734,0.2961822660098522,47.253850255638156,46.06813062425631
CP000830,0.17842981760507534,0.15871886120996442,66.01545182795789,83.77073528789407
CP000849,0.4896551724137931,0.38,31.628209656110613,21.417195212950954
CP000850,0.146458061712299,0.15061837455830387,69.51852813884236,85.4082585064443
CP000859,0.3448275862068966,0.30502885408079145,56.168615578397166,68.50587537173752
CP000875,0.38006230529595014,0.26868327402135234,50.715668122094606,51.040165935922595
CP000879,0.34210526315789475,0.4219512195121951,34.12319063694373,28.420729345366375
CP000884,0.20743801652892563,0.18802840716942848,66.47625701254553,84.07911259983818
CP000910,0.21476510067114093,0.23677884615384615,56.271325568496955,60.47196550385885
CP000922,0.2549019607843137,0.4097222222222222,41.77675142074495,37.701730356453794
CP000927,0.23151909017059302,0.19744483159117304,67.46329596602476,87.70094842619467
CP000930,0.3086232980332829,0.28285714285714286,56.97519060078877,68.22634506617258
CP000934,0.501779359430605,0.2899728997289973,51.99123885929493,56.896757627340584
CP000961,0.5015384615384615,0.34593023255813954,43.70099216514868,41.29000850485296
CP000975,0.28440366972477066,0.40672782874617736,45.482774375914076,46.05430458183938
CP000976,0.5405405405405406,0.4782608695652174,27.586044045449377,17.395862127615185
CP001013,0.2105561861520999,0.14072164948453608,68.89968087769532,89.23154843592413
CP001016,0.2780203784570597,0.2543103448275862,57.059896843113435,65.78150895109407
CP001032,0.17786561264822134,0.17216117216117216,65.3411396022395,81.9671041519464
CP001034,0.45,0.30739299610894943,36.322296518432616,27.99392375840899
CP001037,0.31746031746031744,0.30612244897959184,41.41495802568809,35.616191944563184
CP001055,0.5151515151515151,0.42424242424242425,39.9521283650997,37.74397246495816
CP001071,0.2515212981744422,0.3104575163398693,55.76235444438689,66.1332859446021
CP001080,0.34591194968553457,0.37579617834394907,32.027444977867134,22.790509467385593
CP001087,0.3873659117997616,0.31168057210965433,48.84700915518548,52.836817820193346
CP001096,0.264774044032445,0.18799171842650103,64.85980862601781,82.90742026528429
CP001098,0.43125,0.40509915014164305,37.88319203024189,33.786409287968056
CP001099,0.29551820728291317,0.30310077519379847,55.79611479572558,69.02420994637633
CP001100,0.36338028169014086,0.38633377135348224,45.03891960299454,47.72449961856626
CP001108,0.3148148148148148,0.3379254457050243,50.09512826298299,54.21922235352343
CP001110,0.2917933130699088,0.3304754481683554,48.077586989495195,49.49516185782046
CP001130,0.5945945945945946,0.3870967741935484,34.84701003004782,29.13169402717011
CP001145,0.1826086956521739,0.3125,44.77013317313631,44.262191729947915
CP001146,0.39473684210526316,0.4692737430167598,33.74098909839709,25.25509057695437
CP001147,0.2571428571428571,0.388646288209607,34.12890388925458,25.189125038775195
CP001154,0.285958904109589,0.2377245508982036,62.352314953733114,74.62992883864295
CP001185,0.32978723404255317,0.3878504672897196,30.810792316194576,20.67361429565975
CP001196,0.24626209322779244,0.20759056929269695,62.39947949997183,76.77031524946466
CP001221,0.4094488188976378,0.41305998481397116,35.018341481270625,29.477380176160356
CP001230,0.5042735042735043,0.4083044982698962,37.15639771142485,31.861305464824948
CP001275,0.17081260364842454,0.1991869918699187,63.647038501132805,72.9871667891634
CP001279,0.3770491803278688,0.4351145038167939,33.507531417691254,27.10517985178629
CP001280,0.17857142857142858,0.1961783439490446,63.08336217288401,76.45252457351022
CP001281,0.18791946308724833,0.1400800457404231,68.4042033605177,88.91894428937042
CP001312,0.20102714600146734,0.1517684887459807,66.56188702841807,83.3079662100825
CP001322,0.45229244114002476,0.30886075949367087,54.484597610000684,67.75526163417368
CP001349,0.21640227476803353,0.15274584929757343,68.85724725505182,86.3187841485118
CP001364,0.34854771784232363,0.2448051948051948,56.681900568424446,60.57701687395504
CP001397,0.45454545454545453,0.4139194139194139,35.31529911368425,27.75319641027493
CP001429,0.34285714285714286,0.4606741573033708,28.210940762393367,17.793243841133254
CP001472,0.23447401774397972,0.24581939799331104,60.4970106770533,73.77791604268056
CP001560,0.42493638676844786,0.257679180887372,56.508328874835435,64.81461270368001
CP001607,0.5284552845528455,0.37735849056603776,42.230964944326395,40.50556652796647
CP001614,0.36619718309859156,0.2770949720670391,50.89065163357059,54.15317727129128
CP001616,0.5215605749486653,0.32334710743801653,49.02701933458781,49.43651106937553
CP001618,0.05913978494623656,0.12251941328731665,73.1165816375156,93.508394340234
CP001619,0.35612244897959183,0.27845303867403315,51.54499489795186,62.60272180978048
CP001628,0.11972437553832903,0.1288723667905824,72.99524968443846,94.18728425581112
CP001629,0.2729559748427673,0.2537313432835821,58.64699871178244,72.65282632279684
CP001630,0.11677934849416104,0.1342741935483871,73.70887317195238,95.64978768000415
CP001631,0.1272264631043257,0.17798594847775176,68.28933205508218,81.79973028214049
CP001632,0.3445378151260504,0.372972972972973,39.587971334806774,37.94599582488661
CP001634,0.37577639751552794,0.3161397670549085,41.54598836032433,40.578560825197755
CP001643,0.09788519637462235,0.13205980066445183,72.04577492840924,93.44528426093845
CP001650,0.4628975265017668,0.4006677796327212,36.218453032231466,30.82374537843387
CP001673,0.4508670520231214,0.334375,42.69275481900595,45.30374804363393
CP001674,0.3990498812351544,0.26658163265306123,54.86042281266869,62.28717455029545
CP001678,0.42916666666666664,0.3003875968992248,45.23012065555781,39.00734386460533
CP001681,0.504424778761062,0.40310077519379844,42.048886254415436,41.33641860750082
CP001682,0.3614457831325301,0.19708029197080293,50.911544290902974,49.39214993163769
CP001683,0.15839243498817968,0.17135549872122763,67.31513626217375,84.17864360783871
CP001684,0.39705882352941174,0.23529411764705882,60.211599355205216,77.75462379883919
CP001685,0.40963855421686746,0.423841059602649,29.645686057405673,21.00358927527143
CP001686,0.0991672975018925,0.13614103819784526,71.62753355087784,91.9132132312207
CP001699,0.552901023890785,0.3506561679790026,45.227118022356336,47.48751280015063
CP001700,0.1562956470931931,0.15905908709045086,69.7670815078113,90.08950101810333
CP001706,0.2879120879120879,0.2237037037037037,58.416683456706785,62.88361486086754
CP001707,0.43575418994413406,0.34017595307917886,43.6871005756164,41.506369295549725
CP001708,0.4222222222222222,0.3048780487804878,36.06876441464908,31.07904651251324
CP001712,0.34731543624161076,0.2557915057915058,55.29329254078098,68.05023421839718
CP001713,0.41935483870967744,0.41605839416058393,40.54987026800535,34.86316746624007
CP001721,0.41935483870967744,0.23636363636363636,45.686599019953945,41.291892809192
CP001722,0.5720524017467249,0.3667296786389414,46.82890532673874,45.2324263077635
CP001726,0.24401913875598086,0.2094240837696335,64.20459989097697,85.09596244650568
CP001734,0.29777777777777775,0.24906367041198502,57.54005161463308,68.36478032949981
CP001736,0.14100315678709224,0.15942536790469516,70.5679064337855,91.3588572632568
CP001737,0.18218623481781376,0.1413296141329614,70.91646318382362,90.53150839697254
CP001738,0.10514018691588785,0.1591296928327645,71.6420205227295,91.97339791302234
CP001739,0.4790874524714829,0.42418772563176893,33.4515920686913,27.24160062723166
CP001769,0.3620146904512067,0.2903225806451613,50.19282050444146,55.96873572319882
CP001778,0.12027890761185357,0.16547553600879605,68.13393500923839,88.09381245540217
CP001779,0.30303030303030304,0.45,26.314554865997263,12.32694760196901
CP001785,0.14342629482071714,0.2864583333333333,59.448431527349946,72.37828352502143
CP001798,0.2926829268292683,0.2955010224948875,51.58400922482495,53.485286955641755
CP001801,0.4111776447105788,0.2621761658031088,54.71364202678709,60.740488868978716
CP001804,0.11874105865522175,0.16311216429699843,69.4833879119411,88.43233058581215
CP001807,0.1446280991735537,0.24666666666666667,64.53711118823745,80.28148464275614
CP001810,0.5468998410174881,0.34829721362229105,40.212540550758916,37.81252784449697
CP001814,0.150795535502256,0.14618697745122877,70.86660360569266,91.04996317509303
CP001818,0.36363636363636365,0.2076749435665914,63.79256619243765,85.21930259367649
CP001819,0.06260206859009254,0.17388218594748048,71.88650620102021,93.07957665490976
CP001820,0.6031746031746031,0.43356643356643354,38.629275160847634,30.48109380943077
CP001821,0.08633093525179857,0.16131687242798354,72.48758675378917,93.35958667505398
CP001823,0.22258064516129034,0.20327421555252387,68.10279190363633,86.84567382580762
CP001825,0.4019607843137255,0.2864864864864865,48.072840582412866,49.039950164651025
CP001834,0.36633663366336633,0.4233576642335766,34.910266713469305,25.096711119872783
CP001843,0.2798913043478261,0.3397341211225997,50.837527436243604,55.38517961905614
CP001848,0.3036093418259023,0.23515151515151514,57.464697308785595,65.2958557927804
CP001851,0.3559322033898305,0.2478849407783418,57.15114056237365,65.42315991203353
CP001854,0.09716312056737589,0.13685978169605373,72.7334268541423,93.05789371916354
CP001867,0.07750699161006792,0.18741126360624705,73.98410933815462,94.15596217773754
CP001874,0.15578947368421053,0.10702341137123746,72.42917381865672,94.18718061027457
CP001875,0.43124165554072097,0.26171875,53.69076617993087,59.15311209933013
CP001896,0.24748858447488584,0.16643835616438357,64.37262380054115,79.69600379969924
CP001928,0.29608938547486036,0.37530266343825663,43.780170409656044,42.1954023505676
CP001940,0.25210084033613445,0.2578875171467764,60.28630983067459,74.03243522590553
CP001958,0.14255091103965703,0.20802919708029197,66.79128951233038,83.1051939555314
CP001962,0.13043478260869565,0.22108843537414966,64.8850372187184,81.96628292578141
CP001965,0.3544715447154472,0.2186897880539499,57.54174246318486,70.31419961261645
CP001966,0.23904382470119523,0.1819672131147541,68.41297028848486,85.67817414630017
CP001968,0.436,0.33213644524236985,42.536630875053575,41.56504034691842
CP001992,0.18771331058020477,0.23820224719101124,55.41328127911744,60.74478048316092
CP001997,0.4661016949152542,0.3523809523809524,45.30685774758254,42.19687256774173
CP001998,0.32122905027932963,0.24333333333333335,53.60177947414012,60.33642787963222
CP001999,0.6060606060606061,0.47093023255813954,28.360850626598605,15.387206237033068
CP002006,0.42328042328042326,0.33994334277620397,47.685532961335895,55.794058886111884
CP002017,0.2211253701875617,0.2071269487750557,59.114130784816446,69.22860875734256
CP002018,0.38227146814404434,0.1923743500866551,61.69031954887218,72.45978262053252
CP002026,0.1546572934973638,0.18311195445920303,67.88473004222645,88.27897265025898
CP002028,0.3285198555956679,0.3213572854291417,45.8824557802963,47.40308034283177
CP002038,0.4213953488372093,0.26775067750677506,56.29633286083819,65.62455894555883
CP002039,0.29743331655762456,0.22929936305732485,63.40456378594629,81.03757687531623
CP002042,0.2038327526132404,0.22681704260651628,62.363628418098884,77.06390346716893
CP002045,0.3871951219512195,0.28888888888888886,53.133241430422814,55.033739805660026
CP002046,0.37209302325581395,0.36363636363636365,33.90002986831527,23.466456748162543
CP002047,0.1185883384480491,0.14523522316043425,70.75458902611386,89.61386741183121
CP002048,0.2419753086419753,0.3,50.989395811950565,57.152346970982165
CP002049,0.07556675062972293,0.17010309278350516,68.13901247639092,86.71738037908737
CP002056,0.375886524822695,0.3333333333333333,42.63513069668623,37.17490546805735
CP002084,0.30513595166163143,0.2905982905982906,55.04438159275664,64.9143046600976
CP002085,0.15838926174496645,0.20945083014048532,65.7034940481124,85.33284497865574
CP002102,0.26153846153846155,0.16751269035532995,68.42270096651546,87.4378435672643
CP002105,0.39805825242718446,0.41304347826086957,36.63129515920823,27.792427182256002
CP002106,0.13733905579399142,0.1646586345381526,64.69752852971105,83.97991500727677
CP002116,0.41494845360824745,0.3358302122347066,48.96514158879408,50.17874320552298
CP002131,0.35036496350364965,0.3371647509578544,46.820114603503896,51.908446748191295
CP002156,0.25199362041467305,0.19106145251396647,60.65609859703726,70.43873435702011
CP002157,0.4622222222222222,0.39705882352941174,36.977445412770045,32.209989610809885
CP002158,0.4176470588235294,0.32571428571428573,48.0491303157634,56.060084648837645
CP002159,0.375,0.2553846153846154,52.754823680596594,57.67405650260274
CP002162,0.11045089129674938,0.1460987261146497,72.82213415331078,92.92320183484325
CP002171,0.47639484978540775,0.4048507462686567,34.112512528035516,27.53386588731037
CP002198,0.33675564681724846,0.34138655462184875,40.22255163651048,33.81060954169641
CP002209,0.25901639344262295,0.20825515947467166,60.21947303196726,74.59866125458424
CP002224,0.3693467336683417,0.19195046439628483,61.72374467055032,72.70388841676859
CP002271,0.10524271844660193,0.1767537826685007,67.45864534737987,84.79390248820647
CP002273,0.3102766798418972,0.3447488584474886,47.49750214689114,52.27503323979917
CP002280,0.29457364341085274,0.3273542600896861,53.687692660687745,57.15919320444134
CP002281,0.5376344086021505,0.4120603015075377,34.534494620965724,27.628289964493646
CP002287,0.24681087077093733,0.18766637089618457,65.9875561360569,84.34228057699373
CP002292,0.2542204568023833,0.17180616740088106,62.24843185985493,76.3670502292069
CP002304,0.4956521739130435,0.3674911660777385,33.16135481113169,22.76332038951294
CP002305,0.35864978902953587,0.35645472061657035,40.41362648482518,37.992539885975695
CP002339,0.37037037037037035,0.3098827470686767,43.506790224265245,40.02699928744964
CP002343,0.08821822402785838,0.142578125,70.70365089596365,90.52364365277442
CP002344,0.11929460580912864,0.1279229711141678,72.48208595927298,90.15164594001295
CP002345,0.488,0.33419354838709675,38.85666655089779,36.90686604784456
CP002347,0.42105263157894735,0.4424778761061947,35.753011699226306,31.623728921601412
CP002349,0.4512820512820513,0.3613348676639816,35.51221813052385,30.05027712289496
CP002353,0.2183406113537118,0.18691588785046728,62.444079661404686,73.5681544322742
CP002355,0.48717948717948717,0.3235294117647059,44.994259801835,46.09885495021901
CP002360,0.41914191419141916,0.3284072249589491,43.45191857580361,43.37644513416864
CP002361,0.08595988538681948,0.15151515151515152,70.02482703542627,92.225683629916
CP002364,0.2864583333333333,0.2625806451612903,58.92757515896828,71.9643941822454
CP002382,0.5215686274509804,0.30386740331491713,54.71298554422008,63.353420928571396
CP002390,0.4722222222222222,0.40654205607476634,35.445507329835344,31.35175195404921
CP002395,0.3182844243792325,0.2546419098143236,59.180881385322195,71.02120927328849
CP002400,0.23880597014925373,0.2737556561085973,55.5585100725393,67.47799906657528
CP002417,0.21911922663802363,0.19586422161529457,66.47972170008927,85.93058828009994
CP002422,0.34674329501915707,0.21850613154960982,51.498769329353344,60.30832086948006
CP002432,0.22727272727272727,0.29174664107485604,56.10872507194258,66.87424598584889
CP002444,0.19696969696969696,0.3435114503816794,52.11486869899255,62.2729356661938
CP002452,0.29442970822281167,0.28527131782945736,53.911915803900946,68.33222814869386
CP002453,0.4,0.3702290076335878,33.76617850633946,24.839353603043133
CP002455,0.46835443037974683,0.5079365079365079,35.921712449965995,30.660974563700265
CP002479,0.2529002320185615,0.2386272944932163,61.17795371438165,80.3803493560879
CP002512,0.4788732394366197,0.3559322033898305,41.88288753247277,41.028908230133354
CP002514,0.14390602055800295,0.1924731182795699,61.37353066787112,71.2925836697303
CP002521,0.16460513796384396,0.15236818588025022,68.82101430637869,88.12235027596982
CP002528,0.5888888888888889,0.3456221198156682,37.28913304540747,29.071976736729933
CP002542,0.408955223880597,0.3760217983651226,36.494677869818496,30.773281060935545
CP002543,0.38461538461538464,0.32,34.94858518464715,25.794333719559578
CP002544,0.38177874186550975,0.3717105263157895,43.35854115212846,45.50594221801111
CP002546,0.31795716639209226,0.23384763741562198,56.448637682336866,65.06472505094511
CP002547,0.3318872017353579,0.31289111389236546,46.350190020427156,48.834887434354
CP002548,0.425,0.4049079754601227,27.19146803587076,21.19632291729623
CP002568,0.16617033948779036,0.14714204867006225,67.21816850258045,86.10177881547655
CP002584,0.44339622641509435,0.346711259754738,41.10174901777252,39.68411988829821
CP002593,0.10099965529127887,0.15021276595744681,73.30953216701418,93.37673601152711
CP002606,0.3283582089552239,0.4246575342465753,37.47425387888553,34.82711355754928
CP002623,0.29844961240310075,0.21398432790837854,57.20617746871345,63.89680935066454
CP002628,0.30490018148820325,0.16822429906542055,60.393461963311104,73.65026650100693
