Accession,Stops_f,Tstarting_f,GC,GC3
CP000453,0.1446280991735537,0.18672199170124482,67.53125206047478,85.30676977140472
CP000471,0.19886363636363635,0.26173708920187794,54.16747800281423,59.88428780616274
CP000473,0.1708542713567839,0.22363728986245543,61.90245684170811,75.52030470556426
CP000478,0.12853470437017994,0.1907514450867052,59.94872802991272,74.24832713519152
CP000481,0.10676156583629894,0.1368421052631579,66.907355721617,78.94598173111915
CP000482,0.1447587354409318,0.24620770128354727,59.024176646706586,73.98205392137992
CP000492,0.2840466926070039,0.3654618473895582,48.35144813079669,50.67711844794025
CP000509,0.14395886889460155,0.155,71.65195409187281,92.81406721874863
CP000510,0.3626373626373626,0.335946248600224,40.08627514969522,35.57629688729763
CP000513,0.43548387096774194,0.44366197183098594,44.39572461942635,40.5495198271762
CP000542,0.26865671641791045,0.22857142857142856,65.27908838713583,80.90000850352706
CP000544,0.11469534050179211,0.12749003984063745,67.98172974539025,84.64422625602133
CP000554,0.238562091503268,0.2730496453900709,50.00758571202252,48.793791829298776
CP000555,0.11587982832618025,0.18222222222222223,69.19775134482882,88.63460991790933
CP000613,0.07540983606557378,0.1471698113207547,70.46127199295242,89.54181281369318
CP000628,0.15654205607476634,0.21932515337423314,60.33744223033959,74.44371632426507
CP000655,0.3037974683544304,0.33647798742138363,44.83410434871196,40.6625825389489
CP000679,0.2687224669603524,0.38377192982456143,35.25407580106219,30.74653621379769
CP000685,0.4023972602739726,0.37026239067055394,34.11285327951776,27.034000666860624
CP000686,0.1626865671641791,0.2201058201058201,60.38734500391099,69.01942839263505
CP000724,0.3617021276595745,0.3470857891290111,36.82202449465125,30.896708831942302
CP000733,0.24669603524229075,0.3130841121495327,42.43578946783289,40.41325594154757
CP000747,0.0856610800744879,0.1663619744058501,71.34637304176034,93.5555385658818
CP000749,0.3572593800978793,0.37538461538461537,42.59406816481398,38.17101726266472
CP000750,0.10285714285714286,0.1015625,74.43503011751491,94.07252668025595
CP000758,0.17343173431734318,0.21929824561403508,56.050901587193835,64.0543638555241
CP000769,0.07328605200945626,0.12809315866084425,73.53140115839552,94.22784852281781
CP000774,0.09113300492610837,0.20765027322404372,62.32809544427542,76.73750460300515
CP000781,0.08076009501187649,0.18976545842217485,67.46469253526226,86.0886474535049
CP000792,0.30625,0.2936046511627907,39.428959063005145,38.71452976076315
CP000812,0.3384615384615385,0.3900709219858156,38.69703307479551,34.41281828389921
CP000820,0.14006514657980457,0.1540880503144654,71.15359736683484,87.63143146480357
CP000828,0.24240062353858144,0.29359645590012085,47.253850255638156,46.06813062425631
CP000830,0.06276150627615062,0.1371841155234657,66.01545182795789,83.77073528789407
CP000849,0.3894230769230769,0.3920335429769392,31.628209656110613,21.417195212950954
CP000850,0.13357400722021662,0.1421232876712329,69.51852813884236,85.4082585064443
CP000859,0.202991452991453,0.3116279069767442,56.168615578397166,68.50587537173752
CP000875,0.20023557126030625,0.26057906458797325,50.715668122094606,51.040165935922595
CP000879,0.3851851851851852,0.3333333333333333,34.12319063694373,28.420729345366375
CP000884,0.09545454545454546,0.1894093686354379,66.47625701254553,84.07911259983818
CP000910,0.2535496957403651,0.2297111416781293,56.271325568496955,60.47196550385885
CP000922,0.30414746543778803,0.4146341463414634,41.77675142074495,37.701730356453794
CP000927,0.08783783783783784,0.18565644881434354,67.46329596602476,87.70094842619467
CP000930,0.1383219954648526,0.2932692307692308,56.97519060078877,68.22634506617258
CP000934,0.30536130536130535,0.28297055057618437,51.99123885929493,56.896757627340584
CP000961,0.37775202780996525,0.3004836759371221,43.70099216514868,41.29000850485296
CP000975,0.23809523809523808,0.37681159420289856,45.482774375914076,46.05430458183938
CP000976,0.32653061224489793,0.4701492537313433,27.586044045449377,17.395862127615185
CP001013,0.09649122807017543,0.14414414414414414,68.89968087769532,89.23154843592413
CP001016,0.1358695652173913,0.25464684014869887,57.059896843113435,65.78150895109407
CP001032,0.12410986775178026,0.17768240343347638,65.3411396022395,81.9671041519464
CP001034,0.3448275862068966,0.37376586741889983,36.322296518432616,27.99392375840899
CP001037,0.34620786516853935,0.33007953723788863,41.41495802568809,35.616191944563184
CP001055,0.36585365853658536,0.3644067796610169,39.9521283650997,37.74397246495816
CP001071,0.1523809523809524,0.2885572139303483,55.76235444438689,66.1332859446021
CP001080,0.2807017543859649,0.3492063492063492,32.027444977867134,22.790509467385593
CP001087,0.23351158645276293,0.30439223697650664,48.84700915518548,52.836817820193346
CP001096,0.22945736434108527,0.20952380952380953,64.85980862601781,82.90742026528429
CP001098,0.33962264150943394,0.44596912521440824,37.88319203024189,33.786409287968056
CP001099,0.24444444444444444,0.27314814814814814,55.79611479572558,69.02420994637633
CP001100,0.2175226586102719,0.3727810650887574,45.03891960299454,47.72449961856626
CP001108,0.17727272727272728,0.35714285714285715,50.09512826298299,54.21922235352343
CP001110,0.26582278481012656,0.3488372093023256,48.077586989495195,49.49516185782046
CP001130,0.38095238095238093,0.4064516129032258,34.84701003004782,29.13169402717011
CP001145,0.29333333333333333,0.29844961240310075,44.77013317313631,44.262191729947915
CP001146,0.38202247191011235,0.3894736842105263,33.74098909839709,25.25509057695437
CP001147,0.36666666666666664,0.36507936507936506,34.12890388925458,25.189125038775195
CP001154,0.1822429906542056,0.23255813953488372,62.352314953733114,74.62992883864295
CP001185,0.32038834951456313,0.36283185840707965,30.810792316194576,20.67361429565975
CP001196,0.11564625850340136,0.2444113263785395,62.39947949997183,76.77031524946466
CP001221,0.2508250825082508,0.4132791327913279,35.018341481270625,29.477380176160356
CP001230,0.35789473684210527,0.38235294117647056,37.15639771142485,31.861305464824948
CP001275,0.20168067226890757,0.16901408450704225,63.647038501132805,72.9871667891634
CP001279,0.5098039215686274,0.4251968503937008,33.507531417691254,27.10517985178629
CP001280,0.07666666666666666,0.1717877094972067,63.08336217288401,76.45252457351022
CP001281,0.11885245901639344,0.17753623188405798,68.4042033605177,88.91894428937042
CP001312,0.041666666666666664,0.1678832116788321,66.56188702841807,83.3079662100825
CP001322,0.19974059662775617,0.29465648854961835,54.484597610000684,67.75526163417368
CP001349,0.08295454545454546,0.15879396984924624,68.85724725505182,86.3187841485118
CP001364,0.17681498829039813,0.2587141750580945,56.681900568424446,60.57701687395504
CP001397,0.34714003944773175,0.36627906976744184,35.31529911368425,27.75319641027493
CP001429,0.34375,0.47368421052631576,28.210940762393367,17.793243841133254
CP001472,0.1563380281690141,0.22540592168099333,60.4970106770533,73.77791604268056
CP001560,0.21153846153846154,0.3310810810810811,56.508328874835435,64.81461270368001
CP001607,0.3445378151260504,0.37445887445887444,42.230964944326395,40.50556652796647
CP001614,0.23490813648293962,0.2552366175329713,50.89065163357059,54.15317727129128
CP001616,0.3789954337899543,0.3126491646778043,49.02701933458781,49.43651106937553
CP001618,0.07191780821917808,0.12698412698412698,73.1165816375156,93.508394340234
CP001619,0.2323943661971831,0.29700996677740865,51.54499489795186,62.60272180978048
CP001628,0.13043478260869565,0.17073170731707318,72.99524968443846,94.18728425581112
CP001629,0.19103313840155944,0.2959905660377358,58.64699871178244,72.65282632279684
CP001630,0.12418300653594772,0.13957055214723926,73.70887317195238,95.64978768000415
CP001631,0.10034602076124567,0.17314487632508835,68.28933205508218,81.79973028214049
CP001632,0.3761467889908257,0.3583916083916084,39.587971334806774,37.94599582488661
CP001634,0.27611940298507465,0.34309623430962344,41.54598836032433,40.578560825197755
CP001643,0.08888888888888889,0.21348314606741572,72.04577492840924,93.44528426093845
CP001650,0.3540983606557377,0.36911764705882355,36.218453032231466,30.82374537843387
CP001673,0.23076923076923078,0.3738532110091743,42.69275481900595,45.30374804363393
CP001674,0.25625,0.2611111111111111,54.86042281266869,62.28717455029545
CP001678,0.24807692307692308,0.30492424242424243,45.23012065555781,39.00734386460533
CP001681,0.35792349726775957,0.3567901234567901,42.048886254415436,41.33641860750082
CP001682,0.21951219512195122,0.28,50.911544290902974,49.39214993163769
CP001683,0.1639871382636656,0.16477272727272727,67.31513626217375,84.17864360783871
CP001684,0.13366336633663367,0.20614828209764918,60.211599355205216,77.75462379883919
CP001685,0.40860215053763443,0.3708838821490468,29.645686057405673,21.00358927527143
CP001686,0.14772727272727273,0.18269230769230768,71.62753355087784,91.9132132312207
CP001699,0.3796394485683987,0.3091106290672451,45.227118022356336,47.48751280015063
CP001700,0.11056682995101469,0.17914438502673796,69.7670815078113,90.08950101810333
CP001706,0.2651006711409396,0.234375,58.416683456706785,62.88361486086754
CP001707,0.4180327868852459,0.3425034387895461,43.6871005756164,41.506369295549725
CP001708,0.1774193548387097,0.30275229357798167,36.06876441464908,31.07904651251324
CP001712,0.15753424657534246,0.215748031496063,55.29329254078098,68.05023421839718
CP001713,0.2804878048780488,0.40369393139841686,40.54987026800535,34.86316746624007
CP001721,0.3828996282527881,0.3456140350877193,45.686599019953945,41.291892809192
CP001722,0.22340425531914893,0.375,46.82890532673874,45.2324263077635
CP001726,0.05821917808219178,0.2213359920239282,64.20459989097697,85.09596244650568
CP001734,0.18509615384615385,0.25660964230171074,57.54005161463308,68.36478032949981
CP001736,0.15447154471544716,0.15781710914454278,70.5679064337855,91.3588572632568
CP001737,0.14516129032258066,0.1184573002754821,70.91646318382362,90.53150839697254
CP001738,0.08615384615384615,0.16045845272206305,71.6420205227295,91.97339791302234
CP001739,0.35872235872235875,0.36923076923076925,33.4515920686913,27.24160062723166
CP001769,0.3286189683860233,0.29986431478968795,50.19282050444146,55.96873572319882
CP001778,0.14165666266506602,0.16774891774891776,68.13393500923839,88.09381245540217
CP001779,0.2892561983471074,0.45161290322580644,26.314554865997263,12.32694760196901
CP001785,0.20476190476190476,0.29260450160771706,59.448431527349946,72.37828352502143
CP001798,0.20683760683760682,0.3155291790306627,51.58400922482495,53.485286955641755
CP001801,0.21019108280254778,0.24279835390946503,54.71364202678709,60.740488868978716
CP001804,0.1418994413407821,0.1623931623931624,69.4833879119411,88.43233058581215
CP001807,0.12972972972972974,0.26373626373626374,64.53711118823745,80.28148464275614
CP001810,0.36220472440944884,0.3125,40.212540550758916,37.81252784449697
CP001814,0.12276422764227642,0.14496314496314497,70.86660360569266,91.04996317509303
CP001818,0.1453287197231834,0.22330097087378642,63.79256619243765,85.21930259367649
CP001819,0.09287925696594428,0.17142857142857143,71.88650620102021,93.07957665490976
CP001820,0.4789473684210526,0.3627684964200477,38.629275160847634,30.48109380943077
CP001821,0.1377952755905512,0.152,72.48758675378917,93.35958667505398
CP001823,0.12184873949579832,0.14866760168302945,68.10279190363633,86.84567382580762
CP001825,0.2768361581920904,0.31988041853512705,48.072840582412866,49.039950164651025
CP001834,0.3439153439153439,0.42961165048543687,34.910266713469305,25.096711119872783
CP001843,0.1949685534591195,0.30246189917936694,50.837527436243604,55.38517961905614
CP001848,0.40503995082974803,0.22666666666666666,57.464697308785595,65.2958557927804
CP001851,0.10196078431372549,0.2204724409448819,57.15114056237365,65.42315991203353
CP001854,0.09248554913294797,0.16830065359477125,72.7334268541423,93.05789371916354
CP001867,0.14325068870523416,0.1559633027522936,73.98410933815462,94.15596217773754
CP001874,0.05319148936170213,0.11261261261261261,72.42917381865672,94.18718061027457
CP001875,0.3111888111888112,0.24516129032258063,53.69076617993087,59.15311209933013
CP001896,0.1339712918660287,0.19218241042345277,64.37262380054115,79.69600379969924
CP001928,0.2422360248447205,0.35260115606936415,43.780170409656044,42.1954023505676
CP001940,0.28679245283018867,0.32463768115942027,60.28630983067459,74.03243522590553
CP001958,0.10139860139860139,0.2316715542521994,66.79128951233038,83.1051939555314
CP001962,0.07216494845360824,0.23098591549295774,64.8850372187184,81.96628292578141
CP001965,0.1718213058419244,0.23608017817371937,57.54174246318486,70.31419961261645
CP001966,0.18115942028985507,0.17391304347826086,68.41297028848486,85.67817414630017
CP001968,0.29044117647058826,0.31351351351351353,42.536630875053575,41.56504034691842
CP001992,0.2191358024691358,0.23550724637681159,55.41328127911744,60.74478048316092
CP001997,0.2297872340425532,0.34553775743707094,45.30685774758254,42.19687256774173
CP001998,0.2842377260981912,0.2622832369942196,53.60177947414012,60.33642787963222
CP001999,0.41139240506329117,0.42783505154639173,28.360850626598605,15.387206237033068
CP002006,0.32038834951456313,0.3567708333333333,47.685532961335895,55.794058886111884
CP002017,0.15853658536585366,0.2076749435665914,59.114130784816446,69.22860875734256
CP002018,0.14772727272727273,0.19291338582677164,61.69031954887218,72.45978262053252
CP002026,0.09090909090909091,0.20076481835564053,67.88473004222645,88.27897265025898
CP002028,0.2741514360313316,0.33655172413793105,45.8824557802963,47.40308034283177
CP002038,0.22492401215805471,0.2837573385518591,56.29633286083819,65.62455894555883
CP002039,0.12424242424242424,0.1811926605504587,63.40456378594629,81.03757687531623
CP002042,0.11631944444444445,0.2087378640776699,62.363628418098884,77.06390346716893
CP002045,0.16759776536312848,0.28214285714285714,53.133241430422814,55.033739805660026
CP002046,0.5023474178403756,0.32577319587628867,33.90002986831527,23.466456748162543
CP002047,0.096137339055794,0.13777777777777778,70.75458902611386,89.61386741183121
CP002048,0.20987654320987653,0.28363047001620745,50.989395811950565,57.152346970982165
CP002049,0.05575326215895611,0.16725978647686832,68.13901247639092,86.71738037908737
CP002056,0.3983957219251337,0.2963917525773196,42.63513069668623,37.17490546805735
CP002084,0.25153374233128833,0.2536764705882353,55.04438159275664,64.9143046600976
CP002085,0.08470588235294117,0.2413793103448276,65.7034940481124,85.33284497865574
CP002102,0.10232558139534884,0.1314655172413793,68.42270096651546,87.4378435672643
CP002105,0.3037383177570093,0.38738738738738737,36.63129515920823,27.792427182256002
CP002106,0.08602150537634409,0.181044957472661,64.69752852971105,83.97991500727677
CP002116,0.2615062761506276,0.30846325167037864,48.96514158879408,50.17874320552298
CP002131,0.19760479041916168,0.3623693379790941,46.820114603503896,51.908446748191295
CP002156,0.09385113268608414,0.17548076923076922,60.65609859703726,70.43873435702011
CP002157,0.371824480369515,0.3546694648478489,36.977445412770045,32.209989610809885
CP002158,0.3096774193548387,0.323220536756126,48.0491303157634,56.060084648837645
CP002159,0.2563176895306859,0.2903846153846154,52.754823680596594,57.67405650260274
CP002162,0.11202185792349727,0.17183098591549295,72.82213415331078,92.92320183484325
CP002171,0.30522088353413657,0.4031413612565445,34.112512528035516,27.53386588731037
CP002198,0.3595505617977528,0.36403508771929827,40.22255163651048,33.81060954169641
CP002209,0.24242424242424243,0.225531914893617,60.21947303196726,74.59866125458424
CP002224,0.10638297872340426,0.19011406844106463,61.72374467055032,72.70388841676859
CP002271,0.13953488372093023,0.2036101083032491,67.45864534737987,84.79390248820647
CP002273,0.17675544794188863,0.3102362204724409,47.49750214689114,52.27503323979917
CP002280,0.22955523672883787,0.2726502963590178,53.687692660687745,57.15919320444134
CP002281,0.36363636363636365,0.4069529652351738,34.534494620965724,27.628289964493646
CP002287,0.09020618556701031,0.17733990147783252,65.9875561360569,84.34228057699373
CP002292,0.1696165191740413,0.19870410367170627,62.24843185985493,76.3670502292069
CP002304,0.32367149758454106,0.3348623853211009,33.16135481113169,22.76332038951294
CP002305,0.2463768115942029,0.36877828054298645,40.41362648482518,37.992539885975695
CP002339,0.3452229299363057,0.33441769681197137,43.506790224265245,40.02699928744964
CP002343,0.14864864864864866,0.13688212927756654,70.70365089596365,90.52364365277442
CP002344,0.07547169811320754,0.14106583072100312,72.48208595927298,90.15164594001295
CP002345,0.33507853403141363,0.34701986754966885,38.85666655089779,36.90686604784456
CP002347,0.2597402597402597,0.34796238244514105,35.753011699226306,31.623728921601412
CP002349,0.3182897862232779,0.34207525655644244,35.51221813052385,30.05027712289496
CP002353,0.11299435028248588,0.19282511210762332,62.444079661404686,73.5681544322742
CP002355,0.2727272727272727,0.3953488372093023,44.994259801835,46.09885495021901
CP002360,0.24025974025974026,0.3387096774193548,43.45191857580361,43.37644513416864
CP002361,0.11552346570397112,0.14130434782608695,70.02482703542627,92.225683629916
CP002364,0.09230769230769231,0.2810810810810811,58.92757515896828,71.9643941822454
CP002382,0.12962962962962962,0.28185328185328185,54.71298554422008,63.353420928571396
CP002390,0.29545454545454547,0.3926174496644295,35.445507329835344,31.35175195404921
CP002395,0.14982578397212543,0.2334096109839817,59.180881385322195,71.02120927328849
CP002400,0.13440860215053763,0.22556390977443608,55.5585100725393,67.47799906657528
CP002417,0.09913793103448276,0.23237179487179488,66.47972170008927,85.93058828009994
CP002422,0.29310344827586204,0.2829581993569132,51.498769329353344,60.30832086948006
CP002432,0.17316017316017315,0.27247191011235955,56.10872507194258,66.87424598584889
CP002444,0.37362637362637363,0.27071823204419887,52.11486869899255,62.2729356661938
CP002452,0.21951219512195122,0.29842931937172773,53.911915803900946,68.33222814869386
CP002453,0.37341772151898733,0.40762463343108507,33.76617850633946,24.839353603043133
CP002455,0.26282051282051283,0.4525993883792049,35.921712449965995,30.660974563700265
CP002479,0.14603174603174604,0.2126387702818104,61.17795371438165,80.3803493560879
CP002512,0.3217993079584775,0.3094262295081967,41.88288753247277,41.028908230133354
CP002514,0.18674698795180722,0.2406311637080868,61.37353066787112,71.2925836697303
CP002521,0.09885931558935361,0.18861209964412812,68.82101430637869,88.12235027596982
CP002528,0.3858447488584475,0.3486707566462168,37.28913304540747,29.071976736729933
CP002542,0.3442622950819672,0.368763557483731,36.494677869818496,30.773281060935545
CP002543,0.4,0.34536082474226804,34.94858518464715,25.794333719559578
CP002544,0.2716049382716049,0.3751962323390895,43.35854115212846,45.50594221801111
CP002546,0.20018709073900842,0.19782870928829915,56.448637682336866,65.06472505094511
CP002547,0.24216524216524216,0.2892416225749559,46.350190020427156,48.834887434354
CP002548,0.3584905660377358,0.45901639344262296,27.19146803587076,21.19632291729623
CP002568,0.08314087759815242,0.15268817204301074,67.21816850258045,86.10177881547655
CP002584,0.37133182844243795,0.36893203883495146,41.10174901777252,39.68411988829821
CP002593,0.1388888888888889,0.14646464646464646,73.30953216701418,93.37673601152711
CP002606,0.25675675675675674,0.4012345679012346,37.47425387888553,34.82711355754928
CP002623,0.125,0.21723518850987433,57.20617746871345,63.89680935066454
