Accession,taa_1,taa_3-6,taa_ratio,tga_1,tga_3-6,tga_ratio,tag_1,tag_3-6,tag_ratio,ttt_1,ttt_3-6,ttt_ratio,tta_1,tta_3-6,tta_ratio,ttc_1,ttc_3-6,ttc_ratio,ttg_1,ttg_3-6,ttg_ratio,tat_1,tat_3-6,tat_ratio,tac_1,tac_3-6,tac_ratio,tca_1,tca_3-6,tca_ratio,tct_1,tct_3-6,tct_ratio,tcc_1,tcc_3-6,tcc_ratio,tcg_1,tcg_3-6,tcg_ratio,tgt_1,tgt_3-6,tgt_ratio,tgc_1,tgc_3-6,tgc_ratio,tgg_1,tgg_3-6,tgg_ratio,GC,GC3
AM494475,0.08022388059701492,0.05223880597014925,0.5357142857142856,0.013059701492537313,0.020522388059701493,-0.36363636363636365,0.009328358208955223,0.01912313432835821,-0.5121951219512195,0.03544776119402985,0.07042910447761194,-0.4966887417218544,0.029850746268656716,0.0396455223880597,-0.24705882352941166,0.011194029850746268,0.013992537313432836,-0.20000000000000007,0.013059701492537313,0.020522388059701493,-0.36363636363636365,0.05037313432835821,0.04337686567164179,0.16129032258064524,0.005597014925373134,0.030317164179104475,-0.8153846153846154,0.04291044776119403,0.011660447761194029,2.68,0.022388059701492536,0.013059701492537313,0.7142857142857142,0.005597014925373134,0.0023320895522388058,1.4,0.0018656716417910447,0.01212686567164179,-0.8461538461538461,0.011194029850746268,0.015858208955223878,-0.2941176470588235,0.005597014925373134,0.008861940298507462,-0.368421052631579,0.0018656716417910447,0.002798507462686567,-0.33333333333333326,30.5310497961732,21.365218147233982
AM743169,0.0021231422505307855,0.0015923566878980893,0.33333333333333326,0.0,0.006900212314225053,-1.0,0.0021231422505307855,0.004246284501061571,-0.5,0.004246284501061571,0.005838641188959661,-0.2727272727272728,0.0021231422505307855,0.004777070063694267,-0.5555555555555556,0.008492569002123142,0.010084925690021231,-0.1578947368421052,0.012738853503184714,0.021231422505307854,-0.3999999999999999,0.0,0.006369426751592356,-1.0,0.008492569002123142,0.005307855626326964,0.6000000000000001,0.006369426751592357,0.008492569002123142,-0.25,0.008492569002123142,0.006900212314225052,0.23076923076923084,0.040339702760084924,0.014861995753715499,1.714285714285714,0.027600849256900213,0.01751592356687898,0.5757575757575759,0.0021231422505307855,0.009023354564755838,-0.7647058823529411,0.029723991507430998,0.02813163481953291,0.05660377358490565,0.01910828025477707,0.013800424628450107,0.3846153846153846,66.32404518043852,83.25334333965804
AM889285,0.0030864197530864196,0.009259259259259259,-0.6666666666666667,0.018518518518518517,0.016203703703703703,0.1428571428571428,0.0030864197530864196,0.0038580246913580245,-0.19999999999999996,0.006172839506172839,0.023919753086419752,-0.7419354838709677,0.006172839506172839,0.010802469135802469,-0.4285714285714286,0.006172839506172839,0.016203703703703703,-0.6190476190476191,0.0030864197530864196,0.011574074074074073,-0.7333333333333334,0.006172839506172839,0.005401234567901234,0.1428571428571428,0.006172839506172839,0.006172839506172839,0.0,0.006172839506172839,0.020061728395061727,-0.6923076923076923,0.018518518518518517,0.012345679012345678,0.5,0.024691358024691357,0.015432098765432098,0.6000000000000001,0.021604938271604937,0.031635802469135804,-0.3170731707317074,0.009259259259259259,0.006172839506172839,0.5,0.021604938271604937,0.016975308641975308,0.2727272727272727,0.009259259259259259,0.010030864197530864,-0.07692307692307687,66.43110337985524,80.11588632313429
AM902716,0.00505902192242833,0.00463743676222597,0.09090909090909083,0.00505902192242833,0.007166947723440134,-0.2941176470588235,0.008431703204047217,0.00505902192242833,0.6666666666666667,0.008431703204047217,0.012647554806070826,-0.33333333333333337,0.003372681281618887,0.003372681281618887,0.0,0.003372681281618887,0.01517706576728499,-0.7777777777777778,0.008431703204047217,0.014755480607082629,-0.4285714285714285,0.008431703204047217,0.008853288364249578,-0.04761904761904756,0.008431703204047217,0.008853288364249578,-0.04761904761904756,0.01011804384485666,0.02023608768971332,-0.5,0.04215851602023609,0.008853288364249578,3.7619047619047628,0.023608768971332208,0.016863406408094434,0.3999999999999999,0.02023608768971332,0.016863406408094434,0.19999999999999996,0.008431703204047217,0.007588532883642495,0.11111111111111116,0.008431703204047217,0.017284991568296798,-0.5121951219512195,0.01517706576728499,0.01433389544688027,0.05882352941176472,65.48282415680934,81.62050779849977
AM942759,0.05698860227954409,0.04619076184763048,0.23376623376623362,0.020995800839832032,0.020395920815836834,0.02941176470588225,0.02399520095980804,0.015146970605878825,0.5841584158415842,0.07858428314337132,0.051589682063587286,0.5232558139534882,0.07078584283143372,0.05233953209358128,0.35243553008595985,0.020395920815836834,0.014397120575884822,0.41666666666666674,0.03059388122375525,0.016196760647870425,0.8888888888888891,0.046790641871625675,0.041391721655668866,0.13043478260869557,0.01739652069586083,0.01154769046190762,0.5064935064935066,0.05458908218356329,0.020245950809838032,1.6962962962962962,0.033593281343731254,0.016646670665866826,1.0180180180180183,0.01199760047990402,0.00569886022795441,1.1052631578947367,0.016796640671865627,0.006898620275944811,1.4347826086956523,0.010197960407918417,0.014097180563887222,-0.276595744680851,0.008398320335932814,0.007498500299940012,0.1200000000000001,0.008398320335932814,0.007498500299940012,0.1200000000000001,38.89968663300527,30.75245291987967
AM999887,0.021686746987951807,0.04759036144578313,-0.5443037974683544,0.00963855421686747,0.013855421686746987,-0.30434782608695643,0.012048192771084338,0.02108433734939759,-0.4285714285714285,0.043373493975903614,0.054819277108433734,-0.20879120879120883,0.024096385542168676,0.03253012048192771,-0.2592592592592592,0.014457831325301205,0.02108433734939759,-0.31428571428571417,0.00963855421686747,0.02951807228915663,-0.673469387755102,0.024096385542168676,0.031927710843373494,-0.24528301886792447,0.014457831325301205,0.012650602409638554,0.1428571428571428,0.03855421686746988,0.01746987951807229,1.206896551724138,0.016867469879518072,0.02048192771084337,-0.17647058823529405,0.08674698795180723,0.013253012048192772,5.545454545454545,0.0024096385542168677,0.006626506024096386,-0.6363636363636364,0.021686746987951807,0.015060240963855423,0.4399999999999997,0.014457831325301205,0.012650602409638556,0.1428571428571428,0.0024096385542168677,0.0072289156626506035,-0.6666666666666667,34.19024523509989,26.635196840406515
AP006628,0.04782608695652174,0.059782608695652176,-0.19999999999999996,0.004347826086956522,0.015217391304347827,-0.7142857142857143,0.004347826086956522,0.008152173913043478,-0.4666666666666667,0.10869565217391304,0.0782608695652174,0.38888888888888884,0.07608695652173914,0.056521739130434775,0.3461538461538465,0.010869565217391304,0.016304347826086956,-0.33333333333333337,0.02608695652173913,0.016304347826086956,0.5999999999999999,0.01956521739130435,0.045108695652173916,-0.5662650602409638,0.010869565217391304,0.0076086956521739125,0.4285714285714286,0.03260869565217391,0.01956521739130435,0.6666666666666665,0.008695652173913044,0.006521739130434782,0.3333333333333335,0.010869565217391304,0.00815217391304348,0.33333333333333304,0.0,0.0048913043478260865,-1.0,0.013043478260869565,0.005978260869565218,1.1818181818181817,0.006521739130434782,0.005978260869565218,0.09090909090909083,0.002173913043478261,0.003260869565217391,-0.33333333333333326,27.75984301810356,19.896437816443562
AP007255,0.006711409395973154,0.006711409395973155,-1.1102230246251565e-16,0.008948545861297539,0.010626398210290829,-0.1578947368421053,0.008948545861297539,0.0016778523489932886,4.333333333333333,0.0044742729306487695,0.016219239373601792,-0.7241379310344829,0.0044742729306487695,0.006711409395973153,-0.33333333333333326,0.026845637583892617,0.017897091722595078,0.5,0.011185682326621925,0.018456375838926172,-0.3939393939393938,0.013422818791946308,0.0044742729306487695,2.0,0.026845637583892617,0.0039149888143176735,5.857142857142857,0.024608501118568233,0.012863534675615212,0.9130434782608696,0.006711409395973154,0.013422818791946308,-0.5,0.053691275167785234,0.018456375838926176,1.9090909090909087,0.029082774049217,0.024608501118568233,0.18181818181818166,0.006711409395973154,0.010067114093959731,-0.33333333333333326,0.013422818791946308,0.015659955257270694,-0.1428571428571429,0.017897091722595078,0.01174496644295302,0.5238095238095237,65.093510400737,83.14199548369172
AP008230,0.022388059701492536,0.02812858783008037,-0.20408163265306134,0.01722158438576349,0.022101033295063147,-0.22077922077922085,0.012629161882893225,0.010045924225028702,0.2571428571428571,0.03444316877152698,0.029276693455797934,0.17647058823529393,0.02123995407577497,0.02095292766934558,0.013698630136986356,0.015499425947187142,0.012772675086107922,0.2134831460674158,0.014351320321469576,0.01923076923076923,-0.25373134328358193,0.011481056257175661,0.021383467278989668,-0.46308724832214765,0.00975889781859931,0.00975889781859931,0.0,0.022388059701492536,0.017939150401836967,0.248,0.016073478760045924,0.012772675086107922,0.2584269662921348,0.017795637198622274,0.013777267508610793,0.29166666666666674,0.007462686567164179,0.005884041331802526,0.2682926829268293,0.011481056257175661,0.013777267508610792,-0.16666666666666663,0.010907003444316877,0.013346727898966706,-0.18279569892473124,0.009184845005740528,0.014638346727898967,-0.37254901960784315,47.35989345501921,50.59483233199998
AP008955,0.021709006928406466,0.01605080831408776,0.3525179856115108,0.017551963048498844,0.016628175519630486,0.05555555555555536,0.016166281755196306,0.01351039260969977,0.19658119658119655,0.02401847575057737,0.027367205542725176,-0.1223628691983123,0.013394919168591224,0.01235565819861432,0.08411214953271018,0.016166281755196306,0.018591224018475752,-0.13043478260869568,0.019861431870669747,0.01628175519630485,0.219858156028369,0.013394919168591224,0.01351039260969977,-0.008547008547008517,0.012471131639722863,0.012933025404157045,-0.03571428571428592,0.03279445727482679,0.011778290993071594,1.7843137254901964,0.013856812933025405,0.010854503464203233,0.27659574468085113,0.013394919168591224,0.014087759815242493,-0.0491803278688524,0.02401847575057737,0.008891454965357967,1.7012987012987018,0.010623556581986143,0.01143187066974596,-0.07070707070707094,0.008775981524249422,0.010969976905311778,-0.20000000000000007,0.013856812933025405,0.009815242494226328,0.41176470588235303,47.2735528479921,49.388060253065156
AP008971,0.07863247863247863,0.04145299145299145,0.8969072164948453,0.020512820512820513,0.02051282051282051,2.220446049250313e-16,0.023931623931623933,0.014957264957264958,0.6000000000000001,0.10256410256410256,0.062393162393162394,0.6438356164383561,0.039316239316239315,0.042735042735042736,-0.08000000000000007,0.018803418803418803,0.006837606837606838,1.75,0.020512820512820513,0.020085470085470087,0.02127659574468077,0.039316239316239315,0.03076923076923077,0.2777777777777777,0.008547008547008548,0.009401709401709403,-0.09090909090909094,0.018803418803418803,0.01581196581196581,0.18918918918918926,0.018803418803418803,0.010256410256410258,0.833333333333333,0.003418803418803419,0.005555555555555556,-0.3846153846153847,0.005128205128205128,0.009401709401709403,-0.4545454545454546,0.006837606837606838,0.011538461538461537,-0.40740740740740733,0.005128205128205128,0.005128205128205128,0.0,0.003418803418803419,0.006837606837606838,-0.5,32.3127743623778,26.650776270876232
AP009153,0.003367003367003367,0.004208754208754209,-0.20000000000000007,0.003367003367003367,0.015151515151515152,-0.7777777777777778,0.0,0.00505050505050505,-1.0,0.010101010101010102,0.009259259259259259,0.09090909090909105,0.0,0.0008417508417508417,-1.0,0.006734006734006734,0.009259259259259259,-0.2727272727272727,0.003367003367003367,0.02104377104377104,-0.84,0.0,0.00505050505050505,-1.0,0.016835016835016835,0.007575757575757576,1.2222222222222223,0.016835016835016835,0.020202020202020204,-0.16666666666666674,0.0,0.012626262626262626,-1.0,0.016835016835016835,0.011784511784511785,0.4285714285714286,0.030303030303030304,0.02693602693602694,0.125,0.0,0.007575757575757576,-1.0,0.006734006734006734,0.011784511784511785,-0.4285714285714286,0.003367003367003367,0.019360269360269362,-0.8260869565217391,64.27436141406316,76.88042010162982
AP009178,0.027522935779816515,0.034403669724770644,-0.19999999999999996,0.009174311926605505,0.01261467889908257,-0.2727272727272727,0.009174311926605505,0.011467889908256881,-0.19999999999999996,0.06880733944954129,0.07339449541284404,-0.0625,0.01834862385321101,0.02981651376146789,-0.3846153846153846,0.009174311926605505,0.027522935779816515,-0.6666666666666667,0.027522935779816515,0.022935779816513763,0.19999999999999996,0.05504587155963303,0.01834862385321101,2.0,0.01834862385321101,0.01834862385321101,0.0,0.013761467889908258,0.011467889908256881,0.19999999999999996,0.027522935779816515,0.011467889908256881,1.4,0.013761467889908258,0.011467889908256881,0.19999999999999996,0.009174311926605505,0.011467889908256881,-0.19999999999999996,0.0045871559633027525,0.010321100917431193,-0.5555555555555556,0.013761467889908258,0.011467889908256881,0.19999999999999996,0.01834862385321101,0.006880733944954129,1.6666666666666665,39.688625407429775,36.53261266972793
AP009179,0.027463651050080775,0.026252019386106627,0.04615384615384599,0.0032310177705977385,0.015347334410339258,-0.7894736842105263,0.009693053311793215,0.014135702746365103,-0.3142857142857143,0.045234248788368334,0.05008077544426494,-0.09677419354838701,0.014539579967689823,0.031502423263327944,-0.5384615384615383,0.017770597738287562,0.02261712439418417,-0.2142857142857143,0.012924071082390954,0.015751211631663976,-0.17948717948717952,0.035541195476575124,0.02827140549273021,0.25714285714285734,0.025848142164781908,0.01494345718901454,0.7297297297297298,0.012924071082390954,0.019386106623586433,-0.33333333333333337,0.025848142164781908,0.020193861066235864,0.28,0.012924071082390954,0.014135702746365105,-0.08571428571428563,0.0032310177705977385,0.005654281098546042,-0.4285714285714285,0.014539579967689823,0.020597738287560584,-0.2941176470588236,0.017770597738287562,0.01615508885298869,0.10000000000000009,0.011308562197092083,0.01050080775444265,0.07692307692307687,43.87148618201701,46.96062298295081
AP009380,0.00980392156862745,0.013071895424836602,-0.25,0.0032679738562091504,0.013480392156862744,-0.7575757575757576,0.008169934640522876,0.009395424836601307,-0.13043478260869557,0.013071895424836602,0.031862745098039214,-0.5897435897435896,0.021241830065359478,0.016748366013071895,0.2682926829268293,0.04411764705882353,0.02165032679738562,1.0377358490566038,0.00980392156862745,0.013888888888888888,-0.2941176470588235,0.016339869281045753,0.024509803921568627,-0.33333333333333326,0.026143790849673203,0.014297385620915034,0.8285714285714285,0.021241830065359478,0.01184640522875817,0.7931034482758621,0.014705882352941176,0.017565359477124183,-0.16279069767441867,0.029411764705882353,0.017973856209150325,0.6363636363636365,0.029411764705882353,0.010212418300653595,1.88,0.008169934640522876,0.010620915032679737,-0.23076923076923062,0.00980392156862745,0.009395424836601307,0.04347826086956519,0.008169934640522876,0.008169934640522876,0.0,48.359283634112224,53.05509468872864
AP009389,0.026115342763873776,0.02529923830250272,0.032258064516129004,0.013057671381936888,0.010065288356909684,0.29729729729729737,0.00544069640914037,0.007616974972796518,-0.2857142857142857,0.04570184983677911,0.04869423286180631,-0.06145251396648044,0.026115342763873776,0.028291621327529923,-0.07692307692307687,0.015233949945593036,0.015505984766050055,-0.01754385964912286,0.01958650707290533,0.023122959738846573,-0.15294117647058825,0.011969532100108813,0.018770402611534277,-0.3623188405797102,0.008705114254624592,0.007616974972796518,0.1428571428571428,0.009793253536452665,0.010881392818280738,-0.09999999999999998,0.004352557127312296,0.008161044613710556,-0.4666666666666667,0.009793253536452665,0.010065288356909683,-0.027027027027026973,0.002176278563656148,0.003264417845484222,-0.33333333333333337,0.007616974972796518,0.014961915125136017,-0.49090909090909085,0.009793253536452665,0.01441784548422198,-0.3207547169811321,0.006528835690968444,0.011425462459194777,-0.4285714285714286,52.96110399537247,62.3289097746804
AP009484,0.07525510204081633,0.03571428571428571,1.1071428571428572,0.017857142857142856,0.021045918367346938,-0.1515151515151515,0.017857142857142856,0.014668367346938774,0.21739130434782616,0.04081632653061224,0.03475765306122449,0.17431192660550443,0.04336734693877551,0.03220663265306123,0.3465346534653464,0.01020408163265306,0.012755102040816327,-0.20000000000000007,0.017857142857142856,0.014030612244897961,0.2727272727272725,0.08163265306122448,0.03762755102040816,1.1694915254237288,0.011479591836734694,0.012755102040816327,-0.09999999999999998,0.030612244897959183,0.02072704081632653,0.476923076923077,0.017857142857142856,0.010522959183673469,0.696969696969697,0.007653061224489796,0.009247448979591837,-0.1724137931034483,0.00510204081632653,0.0063775510204081625,-0.19999999999999996,0.015306122448979591,0.01721938775510204,-0.11111111111111105,0.01403061224489796,0.010522959183673469,0.3333333333333335,0.011479591836734694,0.008928571428571428,0.2857142857142858,36.87685627905118,30.775165231510314
AP009510,0.03678929765886288,0.038461538461538464,-0.04347826086956519,0.020066889632107024,0.01923076923076923,0.04347826086956541,0.013377926421404682,0.017558528428093648,-0.23809523809523825,0.020066889632107024,0.06605351170568562,-0.6962025316455696,0.016722408026755852,0.03678929765886287,-0.5454545454545454,0.016722408026755852,0.020066889632107024,-0.16666666666666674,0.020066889632107024,0.021739130434782608,-0.07692307692307687,0.03678929765886288,0.04013377926421405,-0.08333333333333326,0.013377926421404682,0.01254180602006689,0.06666666666666665,0.016722408026755852,0.017558528428093644,-0.04761904761904756,0.010033444816053512,0.021739130434782608,-0.5384615384615384,0.006688963210702341,0.004180602006688963,0.6000000000000001,0.006688963210702341,0.004180602006688963,0.6000000000000001,0.013377926421404682,0.01254180602006689,0.06666666666666665,0.006688963210702341,0.011705685618729096,-0.4285714285714285,0.010033444816053512,0.010869565217391306,-0.07692307692307698,35.20740200576095,30.40007037897882
AP009552,0.021774856203779787,0.03184059161873459,-0.31612903225806444,0.0049301561216105174,0.018179950698438783,-0.728813559322034,0.011503697617091208,0.016023007395234184,-0.28205128205128216,0.049301561216105176,0.04272801972062448,0.15384615384615397,0.04519309778142974,0.03091618734593262,0.46179401993355484,0.01972062448644207,0.017050123253903038,0.15662650602409656,0.01972062448644207,0.019823336072308954,-0.005181347150258975,0.01191454396055875,0.02444535743631882,-0.5126050420168068,0.005751848808545604,0.006059983566146261,-0.05084745762711851,0.0419063270336894,0.02269926047658176,0.846153846153846,0.021774856203779787,0.01848808545603944,0.1777777777777778,0.009449465899753493,0.009963023829087921,-0.05154639175257725,0.011092851273623664,0.01047658175842235,0.05882352941176472,0.003286770747740345,0.01170912078882498,-0.7192982456140351,0.0045193097781429745,0.009346754313886606,-0.5164835164835164,0.009449465899753493,0.013044371405094493,-0.2755905511811022,42.33063114485447,39.50931745666048
