Accession,taa_1,taa_3-6,taa_ratio,tga_1,tga_3-6,tga_ratio,tag_1,tag_3-6,tag_ratio,ttt_1,ttt_3-6,ttt_ratio,tta_1,tta_3-6,tta_ratio,ttc_1,ttc_3-6,ttc_ratio,ttg_1,ttg_3-6,ttg_ratio,tat_1,tat_3-6,tat_ratio,tac_1,tac_3-6,tac_ratio,tca_1,tca_3-6,tca_ratio,tct_1,tct_3-6,tct_ratio,tcc_1,tcc_3-6,tcc_ratio,tcg_1,tcg_3-6,tcg_ratio,tgt_1,tgt_3-6,tgt_ratio,tgc_1,tgc_3-6,tgc_ratio,tgg_1,tgg_3-6,tgg_ratio,GC,GC3
AM711867,0.0,0.0006203473945409429,-1.0,0.004962779156327543,0.004962779156327543,0.0,0.0024813895781637717,0.0012406947890818859,1.0,0.0,0.0012406947890818859,-1.0,0.0,0.0006203473945409429,-1.0,0.0024813895781637717,0.008064516129032258,-0.6923076923076923,0.0024813895781637717,0.0024813895781637717,0.0,0.004962779156327543,0.0006203473945409429,7.0,0.004962779156327543,0.0031017369727047144,0.6000000000000001,0.0024813895781637717,0.006203473945409429,-0.6,0.0024813895781637717,0.005583126550868486,-0.5555555555555556,0.03722084367245657,0.020471464019851116,0.8181818181818181,0.03722084367245657,0.022952853598014886,0.6216216216216217,0.0,0.0024813895781637717,-1.0,0.0024813895781637717,0.009925558312655087,-0.75,0.0,0.007444168734491316,-1.0,72.66422692563216,94.7975161479547
AM743169,0.0,0.0013020833333333333,-1.0,0.005208333333333333,0.003255208333333333,0.6000000000000001,0.0026041666666666665,0.001953125,0.33333333333333326,0.018229166666666668,0.006510416666666666,1.8000000000000003,0.0,0.004557291666666666,-1.0,0.0026041666666666665,0.0078125,-0.6666666666666667,0.010416666666666666,0.013671875,-0.23809523809523814,0.0,0.0026041666666666665,-1.0,0.0,0.005859375,-1.0,0.0078125,0.011067708333333332,-0.2941176470588235,0.005208333333333333,0.00390625,0.33333333333333326,0.010416666666666666,0.012369791666666666,-0.1578947368421053,0.018229166666666668,0.014973958333333334,0.21739130434782616,0.0078125,0.009114583333333332,-0.1428571428571428,0.09114583333333333,0.022786458333333332,3.0,0.015625,0.010416666666666668,0.4999999999999998,66.32404518043852,83.25334333965804
AM889285,0.012084592145015106,0.0022658610271903325,4.333333333333333,0.0030211480362537764,0.00906344410876133,-0.6666666666666667,0.0,0.0030211480362537764,-1.0,0.0030211480362537764,0.01812688821752266,-0.8333333333333334,0.00906344410876133,0.0015105740181268882,5.000000000000001,0.0030211480362537764,0.01435045317220544,-0.7894736842105263,0.006042296072507553,0.015861027190332326,-0.6190476190476191,0.0,0.006797583081570997,-1.0,0.006042296072507553,0.006797583081570998,-0.11111111111111116,0.012084592145015106,0.006797583081570998,0.7777777777777777,0.0,0.00906344410876133,-1.0,0.021148036253776436,0.029456193353474318,-0.28205128205128194,0.012084592145015106,0.01963746223564955,-0.3846153846153847,0.006042296072507553,0.009818731117824773,-0.3846153846153846,0.012084592145015106,0.013595166163141994,-0.11111111111111105,0.0030211480362537764,0.006797583081570997,-0.5555555555555556,66.43110337985524,80.11588632313429
AM902716,0.0033444816053511705,0.005852842809364548,-0.4285714285714285,0.0033444816053511705,0.007525083612040134,-0.5555555555555556,0.0016722408026755853,0.004180602006688963,-0.6,0.0033444816053511705,0.011705685618729096,-0.7142857142857142,0.0,0.006270903010033444,-1.0,0.010033444816053512,0.016722408026755852,-0.3999999999999999,0.006688963210702341,0.011705685618729096,-0.4285714285714285,0.0,0.004180602006688963,-1.0,0.0033444816053511705,0.00919732441471572,-0.6363636363636365,0.0,0.011705685618729096,-1.0,0.0,0.008779264214046822,-1.0,0.016722408026755852,0.015468227424749162,0.08108108108108114,0.015050167224080268,0.011287625418060202,0.33333333333333326,0.008361204013377926,0.008779264214046822,-0.04761904761904756,0.013377926421404682,0.0225752508361204,-0.40740740740740744,0.005016722408026756,0.02048494983277592,-0.7551020408163265,65.48282415680934,81.62050779849977
AM942759,0.012232415902140673,0.04969418960244648,-0.7538461538461538,0.04281345565749235,0.0191131498470948,1.2400000000000002,0.009174311926605505,0.016819571865443424,-0.4545454545454545,0.08868501529051988,0.03440366972477064,1.577777777777778,0.09785932721712538,0.05504587155963303,0.7777777777777777,0.03058103975535168,0.011467889908256881,1.6666666666666665,0.03669724770642202,0.022171253822629966,0.6551724137931039,0.03669724770642202,0.04510703363914373,-0.18644067796610164,0.009174311926605505,0.012232415902140673,-0.25,0.021406727828746176,0.0191131498470948,0.1200000000000001,0.012232415902140673,0.010703363914373088,0.14285714285714302,0.01529051987767584,0.006880733944954129,1.2222222222222219,0.027522935779816515,0.0045871559633027525,5.0,0.009174311926605505,0.013761467889908256,-0.33333333333333326,0.009174311926605505,0.008409785932721712,0.09090909090909105,0.0061162079510703364,0.00764525993883792,-0.19999999999999996,38.89968663300527,30.75245291987967
AM999887,0.08152173913043478,0.03125,1.608695652173913,0.005434782608695652,0.014945652173913044,-0.6363636363636365,0.021739130434782608,0.020380434782608696,0.06666666666666665,0.03260869565217391,0.06521739130434781,-0.4999999999999999,0.043478260869565216,0.04076086956521739,0.06666666666666665,0.016304347826086956,0.028532608695652176,-0.4285714285714286,0.016304347826086956,0.02309782608695652,-0.2941176470588235,0.02717391304347826,0.03668478260869565,-0.2592592592592592,0.010869565217391304,0.016304347826086956,-0.33333333333333337,0.005434782608695652,0.012228260869565216,-0.5555555555555556,0.010869565217391304,0.016304347826086956,-0.33333333333333337,0.0,0.008152173913043478,-1.0,0.0,0.004076086956521739,-1.0,0.005434782608695652,0.025815217391304348,-0.7894736842105263,0.010869565217391304,0.021739130434782608,-0.5,0.005434782608695652,0.001358695652173913,3.0,34.19024523509989,26.635196840406515
AP006840,0.0014005602240896359,0.0024509803921568627,-0.4285714285714286,0.0070028011204481795,0.00980392156862745,-0.2857142857142857,0.0028011204481792717,0.0014005602240896359,1.0,0.0056022408963585435,0.005252100840336135,0.06666666666666665,0.0014005602240896359,0.0007002801120448179,1.0,0.0056022408963585435,0.011554621848739496,-0.5151515151515151,0.0070028011204481795,0.008403361344537816,-0.16666666666666674,0.0028011204481792717,0.0024509803921568627,0.1428571428571428,0.0028011204481792717,0.005952380952380952,-0.5294117647058822,0.0056022408963585435,0.010854341736694677,-0.4838709677419355,0.0056022408963585435,0.007352941176470588,-0.23809523809523803,0.012605042016806723,0.01295518207282913,-0.027027027027026973,0.015406162464985995,0.010854341736694677,0.4193548387096775,0.0014005602240896359,0.004901960784313725,-0.7142857142857143,0.012605042016806723,0.018907563025210086,-0.33333333333333337,0.008403361344537815,0.013305322128851542,-0.368421052631579,68.6684043088666,89.4912651578391
AP007255,0.0,0.008652094717668488,-1.0,0.00546448087431694,0.006375227686703097,-0.1428571428571429,0.0,0.005009107468123861,-1.0,0.007285974499089253,0.012750455373406194,-0.4285714285714286,0.0018214936247723133,0.007741347905282332,-0.7647058823529411,0.00546448087431694,0.02185792349726776,-0.75,0.01639344262295082,0.015482695810564663,0.05882352941176472,0.0036429872495446266,0.004098360655737705,-0.11111111111111116,0.0,0.005919854280510018,-1.0,0.00546448087431694,0.015482695810564663,-0.6470588235294118,0.02185792349726776,0.009107468123861567,1.4,0.01092896174863388,0.02504553734061931,-0.5636363636363637,0.01092896174863388,0.023224043715846993,-0.5294117647058822,0.01092896174863388,0.009107468123861567,0.19999999999999996,0.007285974499089253,0.020036429872495445,-0.6363636363636364,0.00546448087431694,0.010473588342440802,-0.4782608695652174,65.093510400737,83.14199548369172
AP008230,0.02512562814070352,0.023241206030150754,0.08108108108108114,0.011306532663316583,0.020414572864321606,-0.4461538461538461,0.008793969849246231,0.014133165829145729,-0.37777777777777777,0.022613065326633167,0.03894472361809045,-0.4193548387096774,0.010050251256281407,0.02763819095477387,-0.6363636363636364,0.011306532663316583,0.012248743718592966,-0.07692307692307698,0.01507537688442211,0.016017587939698492,-0.05882352941176472,0.018844221105527637,0.018530150753768845,0.016949152542372836,0.017587939698492462,0.006281407035175879,1.8000000000000003,0.016331658291457288,0.015703517587939697,0.04000000000000026,0.011306532663316583,0.017273869346733667,-0.34545454545454535,0.005025125628140704,0.01507537688442211,-0.6666666666666666,0.007537688442211055,0.007537688442211054,2.220446049250313e-16,0.010050251256281407,0.010992462311557788,-0.08571428571428563,0.01256281407035176,0.013819095477386936,-0.09090909090909094,0.011306532663316583,0.012876884422110553,-0.12195121951219512,47.35989345501921,50.59483233199998
AP008955,0.014656144306651634,0.021420518602029308,-0.3157894736842104,0.016910935738444193,0.016347237880496055,0.0344827586206895,0.005636978579481398,0.010428410372040585,-0.45945945945945943,0.029312288613303268,0.0290304396843292,0.009708737864077666,0.016910935738444193,0.011555806087936864,0.46341463414634165,0.015783540022547914,0.018320180383314545,-0.13846153846153864,0.020293122886133032,0.017474633596392335,0.16129032258064502,0.019165727170236752,0.014937993235625703,0.28301886792452846,0.007891770011273957,0.010428410372040585,-0.2432432432432432,0.018038331454340473,0.014092446448703494,0.28,0.011273957158962795,0.015219842164599776,-0.2592592592592593,0.007891770011273957,0.014656144306651634,-0.46153846153846156,0.013528748590755355,0.006764374295377677,1.0,0.011273957158962795,0.013528748590755355,-0.16666666666666663,0.004509582863585118,0.009582863585118376,-0.5294117647058824,0.006764374295377677,0.012683201803833144,-0.4666666666666667,47.2735528479921,49.388060253065156
AP008971,0.04964539007092199,0.040780141843971635,0.21739130434782594,0.028368794326241134,0.01773049645390071,0.5999999999999999,0.0070921985815602835,0.019503546099290777,-0.6363636363636362,0.12056737588652482,0.04609929078014185,1.615384615384615,0.03546099290780142,0.035460992907801414,2.220446049250313e-16,0.0070921985815602835,0.012411347517730495,-0.4285714285714285,0.03546099290780142,0.02304964539007092,0.5384615384615388,0.014184397163120567,0.044326241134751775,-0.6799999999999999,0.0,0.005319148936170213,-1.0,0.0070921985815602835,0.02127659574468085,-0.6666666666666667,0.0,0.005319148936170213,-1.0,0.0,0.0070921985815602835,-1.0,0.0070921985815602835,0.0017730496453900709,3.0,0.0070921985815602835,0.010638297872340424,-0.33333333333333326,0.0070921985815602835,0.010638297872340425,-0.33333333333333337,0.014184397163120567,0.010638297872340424,0.3333333333333335,32.3127743623778,26.650776270876232
AP009153,0.0,0.0017045454545454545,-1.0,0.00909090909090909,0.010227272727272727,-0.11111111111111116,0.0022727272727272726,0.0062499999999999995,-0.6363636363636364,0.006818181818181818,0.010795454545454546,-0.368421052631579,0.0022727272727272726,0.0005681818181818182,3.0,0.025,0.017045454545454544,0.4666666666666668,0.022727272727272728,0.006818181818181818,2.3333333333333335,0.0022727272727272726,0.0011363636363636363,1.0,0.00909090909090909,0.005113636363636364,0.7777777777777777,0.025,0.013068181818181817,0.9130434782608698,0.015909090909090907,0.008522727272727272,0.8666666666666667,0.01818181818181818,0.013636363636363637,0.33333333333333326,0.07954545454545454,0.026136363636363638,2.043478260869565,0.015909090909090907,0.013636363636363636,0.16666666666666652,0.020454545454545454,0.023863636363636365,-0.1428571428571429,0.00909090909090909,0.01647727272727273,-0.44827586206896564,64.27436141406316,76.88042010162982
AP009179,0.017921146953405017,0.033154121863799284,-0.45945945945945954,0.010752688172043012,0.01612903225806452,-0.33333333333333337,0.014336917562724014,0.01164874551971326,0.23076923076923084,0.03225806451612903,0.0528673835125448,-0.38983050847457623,0.017921146953405017,0.022401433691756276,-0.20000000000000018,0.014336917562724014,0.02060931899641577,-0.30434782608695654,0.007168458781362007,0.02060931899641577,-0.6521739130434783,0.035842293906810034,0.035842293906810034,0.0,0.0035842293906810036,0.01971326164874552,-0.8181818181818181,0.03225806451612903,0.014336917562724014,1.25,0.010752688172043012,0.02777777777777778,-0.6129032258064516,0.010752688172043012,0.00896057347670251,0.19999999999999996,0.0035842293906810036,0.0062724014336917565,-0.4285714285714286,0.017921146953405017,0.017921146953405017,0.0,0.007168458781362007,0.012544802867383513,-0.4285714285714286,0.007168458781362007,0.0062724014336917565,0.1428571428571428,43.87148618201701,46.96062298295081
AP009380,0.007246376811594203,0.01539855072463768,-0.5294117647058822,0.014492753623188406,0.004528985507246377,2.1999999999999997,0.0036231884057971015,0.007246376811594203,-0.5,0.021739130434782608,0.04076086956521739,-0.4666666666666667,0.0036231884057971015,0.024456521739130436,-0.8518518518518519,0.010869565217391304,0.016304347826086956,-0.33333333333333337,0.010869565217391304,0.019021739130434784,-0.4285714285714286,0.021739130434782608,0.017210144927536232,0.26315789473684204,0.007246376811594203,0.01177536231884058,-0.3846153846153846,0.010869565217391304,0.009963768115942028,0.09090909090909105,0.014492753623188406,0.024456521739130436,-0.40740740740740744,0.036231884057971016,0.022644927536231884,0.6000000000000001,0.03260869565217391,0.012681159420289856,1.5714285714285712,0.007246376811594203,0.018115942028985508,-0.6000000000000001,0.010869565217391304,0.016304347826086956,-0.33333333333333337,0.007246376811594203,0.007246376811594203,0.0,48.359283634112224,53.05509468872864
AP009389,0.012285012285012284,0.030098280098280094,-0.5918367346938775,0.004914004914004914,0.011056511056511056,-0.5555555555555556,0.007371007371007371,0.007985257985257985,-0.07692307692307687,0.044226044226044224,0.05466830466830466,-0.1910112359550561,0.02702702702702703,0.028255528255528253,-0.04347826086956508,0.002457002457002457,0.012285012285012286,-0.8,0.009828009828009828,0.01904176904176904,-0.4838709677419354,0.014742014742014743,0.011056511056511056,0.3333333333333335,0.004914004914004914,0.0085995085995086,-0.4285714285714286,0.012285012285012284,0.01167076167076167,0.05263157894736836,0.007371007371007371,0.0042997542997543,0.7142857142857144,0.007371007371007371,0.007371007371007371,0.0,0.002457002457002457,0.0036855036855036856,-0.33333333333333337,0.007371007371007371,0.012285012285012284,-0.3999999999999999,0.014742014742014743,0.01474201474201474,2.220446049250313e-16,0.014742014742014743,0.006756756756756756,1.181818181818182,52.96110399537247,62.3289097746804
AP009484,0.0430622009569378,0.03349282296650717,0.28571428571428603,0.019138755980861243,0.028708133971291867,-0.33333333333333337,0.004784688995215311,0.01076555023923445,-0.5555555555555556,0.03349282296650718,0.045454545454545456,-0.26315789473684215,0.03827751196172249,0.031100478468899524,0.23076923076923062,0.019138755980861243,0.008373205741626795,1.2857142857142856,0.004784688995215311,0.010765550239234449,-0.5555555555555556,0.04784688995215311,0.04425837320574163,0.08108108108108114,0.004784688995215311,0.007177033492822966,-0.33333333333333326,0.03349282296650718,0.01076555023923445,2.111111111111111,0.004784688995215311,0.014354066985645933,-0.6666666666666667,0.014354066985645933,0.008373205741626793,0.7142857142857146,0.004784688995215311,0.0023923444976076554,1.0,0.004784688995215311,0.01674641148325359,-0.7142857142857143,0.0,0.017942583732057416,-1.0,0.009569377990430622,0.011961722488038277,-0.20000000000000007,36.87685627905118,30.775165231510314
AP009552,0.012830793905372895,0.02285485164394547,-0.4385964912280702,0.007217321571772253,0.018644747393744988,-0.6129032258064516,0.012830793905372895,0.01603849238171612,-0.19999999999999996,0.0408981555733761,0.03648757016840417,0.1208791208791209,0.03207698476343224,0.028668805132317562,0.11888111888111896,0.0136327185244587,0.018644747393744988,-0.26881720430107525,0.010425020048115477,0.01744186046511628,-0.4022988505747126,0.020850040096230954,0.014635124298315958,0.42465753424657526,0.0032076984763432237,0.005012028869286287,-0.36,0.02566158781074579,0.022052927024859663,0.16363636363636358,0.014434643143544507,0.02165196471531676,-0.33333333333333337,0.014434643143544507,0.010024057738572574,0.43999999999999995,0.008821170809943865,0.008821170809943865,0.0,0.020850040096230954,0.015838011226944667,0.31645569620253156,0.008821170809943865,0.01082598235765838,-0.18518518518518523,0.016840417000801924,0.012429831595829992,0.35483870967741926,42.33063114485447,39.50931745666048
AP010904,0.004258943781942078,0.01192504258943782,-0.6428571428571429,0.007666098807495741,0.009369676320272571,-0.18181818181818166,0.00596252129471891,0.002981260647359455,1.0,0.026405451448040886,0.01895229982964225,0.393258426966292,0.00596252129471891,0.008943781942078365,-0.33333333333333326,0.014480408858603067,0.015971039182282796,-0.09333333333333338,0.008517887563884156,0.015545144804088586,-0.452054794520548,0.00596252129471891,0.00596252129471891,0.0,0.002555366269165247,0.004045996592844974,-0.368421052631579,0.00596252129471891,0.009795570698466781,-0.3913043478260869,0.009369676320272573,0.008304940374787052,0.12820512820512842,0.018739352640545145,0.01746166950596252,0.07317073170731714,0.019591141396933562,0.014480408858603064,0.35294117647058854,0.019591141396933562,0.008943781942078365,1.1904761904761907,0.010221465076660987,0.017674616695059625,-0.42168674698795183,0.008517887563884156,0.011286201022146506,-0.24528301886792447,62.769421550751524,77.06766538646693
AP010946,0.0,0.0022522522522522522,-1.0,0.013513513513513514,0.010135135135135134,0.3333333333333335,0.0045045045045045045,0.0045045045045045045,0.0,0.0045045045045045045,0.009009009009009009,-0.5,0.0,0.007882882882882882,-1.0,0.0045045045045045045,0.018018018018018018,-0.75,0.009009009009009009,0.006756756756756757,0.33333333333333326,0.0,0.0045045045045045045,-1.0,0.0045045045045045045,0.0022522522522522522,1.0,0.0,0.01126126126126126,-1.0,0.0,0.00563063063063063,-1.0,0.0,0.03265765765765766,-1.0,0.02252252252252252,0.021396396396396396,0.05263157894736836,0.0,0.006756756756756756,-1.0,0.0,0.013513513513513514,-1.0,0.0045045045045045045,0.01689189189189189,-0.7333333333333333,67.76023397993896,87.04108079465419
AP010953,0.03690036900369004,0.03505535055350553,0.052631578947368585,0.02952029520295203,0.02214022140221402,0.3333333333333335,0.007380073800738007,0.006457564575645757,0.1428571428571428,0.03690036900369004,0.029520295202952032,0.24999999999999978,0.04797047970479705,0.014760147601476014,2.2500000000000004,0.014760147601476014,0.01937269372693727,-0.23809523809523814,0.02214022140221402,0.016605166051660517,0.33333333333333326,0.02214022140221402,0.017527675276752766,0.26315789473684204,0.014760147601476014,0.01107011070110701,0.3333333333333335,0.01845018450184502,0.023062730627306273,-0.19999999999999996,0.01107011070110701,0.014760147601476014,-0.25,0.0036900369003690036,0.012915129151291513,-0.7142857142857143,0.01845018450184502,0.00922509225092251,1.0,0.02214022140221402,0.015682656826568265,0.4117647058823528,0.01107011070110701,0.016605166051660517,-0.33333333333333337,0.01107011070110701,0.01014760147601476,0.09090909090909083,50.68482282649143,52.79602195346696
AP010968,0.0,0.00032216494845360824,-1.0,0.002577319587628866,0.004832474226804124,-0.4666666666666667,0.002577319587628866,0.0019329896907216496,0.33333333333333326,0.001288659793814433,0.0009664948453608248,0.33333333333333326,0.001288659793814433,0.0019329896907216496,-0.33333333333333337,0.006443298969072165,0.006121134020618556,0.052631578947368585,0.002577319587628866,0.0019329896907216493,0.3333333333333335,0.0,0.0009664948453608248,-1.0,0.007731958762886598,0.004832474226804124,0.6000000000000001,0.002577319587628866,0.003865979381443299,-0.33333333333333337,0.0,0.004188144329896907,-1.0,0.019329896907216496,0.023518041237113402,-0.17808219178082185,0.015463917525773196,0.014175257731958763,0.09090909090909105,0.002577319587628866,0.004832474226804124,-0.4666666666666667,0.014175257731958763,0.009342783505154639,0.5172413793103448,0.002577319587628866,0.011597938144329897,-0.7777777777777778,74.19750348332366,95.43552890821465
